,question,answer,response,mapping,response_answer,equations
475," At lunch a waiter had c0 customers and c1 of them didn't leave a tip. If he got $c2 each from the ones who did tip, how much money did he earn? ",27.0,"Solve the problem step by step:

1. Subtract the number of customers who didn't leave a tip from the total number of customers to calculate the number of customers who did tip. Let x be the number of customers who did tip,
x = c0 - c1

2. Multiply the amount of money received from each customer who tipped by the number of customers who tipped to calculate the total amount of money earned.
answer = x * c2","{'c0': 7.0, 'c1': 4.0, 'c2': 9.0}",27.0,"['x = c0 - c1', 'answer = x * c2']"
476," April's discount flowers was having a sale where each rose was c0 dollars. If April started with c1 roses and had c2 roses left, how much money did she earn? ",27.0,"Solve the problem step by step:

1. Subtract the number of roses left from the total number of roses to calculate the number of roses sold. Let x be the number of roses sold,
x = c1 - c2

2. Multiply the number of roses sold by the price per rose to calculate the total amount of money earned.
answer = x * c0","{'c0': 9.0, 'c1': 11.0, 'c2': 8.0}",27.0,"['x = c1 - c2', 'answer = x * c0']"
477," Tom bought c0 boxes of chocolate candy and gave c1 to his little brother. If each box has c2 pieces inside it, how many pieces did Tom still have? ",18.0,"Solve the problem step by step:

1. Multiply the number of boxes by the number of pieces per box to calculate the total number of pieces of chocolate candy. Let x be the total number of pieces,
x = c0 * c2

2. Subtract the number of pieces given to his brother from the total number of pieces to calculate the number of pieces Tom still has.
answer = x - c1","{'c0': 14.0, 'c1': 8.0, 'c2': 3.0}",34.0,"['x = c0 * c2', 'answer = x - c1']"
478," At a restaurant each adult meal costs $c0 and kids eat free. If a group of c1 people came in and c2 were kids, how much would it cost for the group to eat? ",12.0,"Solve the problem step by step:

1. Subtract the number of kids from the total number of people to calculate the number of adults. Let x be the number of adults,
x = c1 - c2

2. Multiply the number of adults by the cost per adult meal to calculate the total cost for the adults.
adult_cost = x * c0

3. Add the cost for the adults to zero (since kids eat free) to calculate the total cost for the group.
answer = adult_cost + 0","{'c0': 2.0, 'c1': 15.0, 'c2': 9.0}",12.0,"['x = c1 - c2', 'adult_cost = x * c0', 'answer = adult_cost + 0']"
479," Edward earned c0 dollars for each lawn he mowed. If he had c1 lawns to mow, but forgot to mow c2 of them, how much money did he actually earn? ",32.0,"Solve the problem step by step:

1. Subtract the number of lawns forgotten to be mowed from the total number of lawns to calculate the number of lawns actually mowed. Let x be the number of lawns mowed,
x = c1 - c2

2. Multiply the number of lawns mowed by the amount earned per lawn to calculate the total amount earned.
answer = x * c0","{'c0': 4.0, 'c1': 17.0, 'c2': 9.0}",32.0,"['x = c1 - c2', 'answer = x * c0']"
480," A new building needed c0 windows. The builder had already installed c1 of them. If it takes c2 hours to install each window, how long will it take him to install the rest? ",56.0,"Solve the problem step by step:

1. Subtract the number of installed windows from the total number of windows to calculate the number of windows left to be installed. Let x be the number of windows left,
x = c0 - c1

2. Multiply the time needed to install each window by the number of windows left to calculate the total time needed to install the rest of the windows.
total_time = x * c2

3. Simplify the answer by expressing the time in hours or minutes, depending on the unit of c2.","{'c0': 11.0, 'c1': 4.0, 'c2': 8.0}",56.0,"['x = c0 - c1', 'total_time = x * c2']"
481," Tom bought c0 boxes of chocolate candy and gave c1 to his little brother. If each box has c2 pieces inside it, how many pieces did Tom still have? ",30.0,"Solve the problem step by step:

1. Multiply the number of boxes by the number of pieces per box to calculate the total number of pieces of chocolate candy. Let x be the total number of pieces,
x = c0 * c2

2. Subtract the number of pieces given to his brother from the total number of pieces to calculate the number of pieces Tom still has.
answer = x - c1","{'c0': 12.0, 'c1': 7.0, 'c2': 6.0}",65.0,"['x = c0 * c2', 'answer = x - c1']"
482," John had c0 action figures, but needed c1 total for a complete collection. If each one costs $c2, how much money would he need to finish his collection? ",30.0,"Solve the problem step by step:

1. Subtract the number of action figures John already has from the total number needed to complete the collection. Let x be the number of action figures he still needs,
x = c1 - c0

2. Multiply the cost of each action figure by the number of action figures he still needs to calculate the total cost of completing the collection.
answer = x * c2","{'c0': 6.0, 'c1': 11.0, 'c2': 6.0}",30.0,"['x = c1 - c0', 'answer = x * c2']"
483," At a restaurant each adult meal costs $c0 and kids eat free. If a group of c1 people came in and c2 were kids, how much would it cost for the group to eat? ",72.0,"Solve the problem step by step:

1. Subtract the number of kids from the total number of people to calculate the number of adults. Let x be the number of adults,
x = c1 - c2

2. Multiply the number of adults by the cost per adult meal to calculate the total cost of adult meals.
adult_cost = x * c0

3. Add the cost of adult meals to zero (since kids eat free) to calculate the total cost for the group to eat.
answer = adult_cost + 0","{'c0': 8.0, 'c1': 11.0, 'c2': 2.0}",72.0,"['x = c1 - c2', 'adult_cost = x * c0', 'answer = adult_cost + 0']"
484," At the fair Kaleb bought c0 tickets. After riding the ferris wheel he had c1 tickets left. If each ticket cost c2 dollars, how much money did Kaleb spend riding the ferris wheel? ",27.0,"Solve the problem step by step:

1. Subtract the number of tickets left after riding the ferris wheel from the total number of tickets bought to calculate the number of tickets used. Let x be the number of tickets used,
x = c0 - c1

2. Multiply the number of tickets used by the cost per ticket to calculate the total amount of money spent.
answer = x * c2","{'c0': 6.0, 'c1': 3.0, 'c2': 9.0}",27.0,"['x = c0 - c1', 'answer = x * c2']"
485," Tiffany baked c0 brownies, but needed c1 total for her party. If she used c2 cups of flour on each one, how much cups of flour does she still need? ",72.0,"Solve the problem step by step:

1. Subtract the number of brownies she baked from the total number of brownies she needs to calculate the number of brownies she still needs to make. Let x be the number of brownies she still needs to make,
x = c1 - c0

2. Multiply the cups of flour needed for each brownie by the number of brownies she still needs to make to calculate the total cups of flour she still needs.
answer = x * c2","{'c0': 8.0, 'c1': 17.0, 'c2': 8.0}",72.0,"['x = c1 - c0', 'answer = x * c2']"
486," In a video game, each enemy defeated gives you c0 points. If a level has c1 enemies total and you destroy all but c2 of them, how many points would you earn? ",21.0,"Solve the problem step by step:

1. Subtract the number of enemies defeated from the total number of enemies to calculate the number of enemies left. Let x be the number of enemies left,
x = c1 - c2

2. Multiply the number of enemies defeated by the number of enemies left to calculate the total points earned.
answer = x * c0","{'c0': 7.0, 'c1': 11.0, 'c2': 8.0}",21.0,"['x = c1 - c2', 'answer = x * c0']"
487," A magician was selling magic card decks for c0 dollars each. If he started with c1 decks and by the end of the day he had c2 left, how much money did he earn? ",56.0,"Solve the problem step by step:

1. Subtract the number of decks sold from the total number of decks to calculate the number of decks left. Let x be the number of decks sold,
x = c1 - c2

2. Multiply the price per deck by the number of decks sold to calculate the total amount of money earned.
answer = x * c0","{'c0': 7.0, 'c1': 16.0, 'c2': 8.0}",56.0,"['x = c1 - c2', 'answer = x * c0']"
488," There were c0 friends playing a video game online when c1 players quit. If each player left had c2 lives, how many lives did they have total? ",30.0,"Solve the problem step by step:

1. Subtract the number of players who quit from the total number of players to calculate the number of players left. Let x be the number of players left,
x = c0 - c1

2. Multiply the number of lives per player by the number of players left to calculate the total number of lives.
answer = x * c2","{'c0': 13.0, 'c1': 8.0, 'c2': 6.0}",30.0,"['x = c0 - c1', 'answer = x * c2']"
489," At lunch a waiter had c0 customers and c1 of them didn't leave a tip. If he got $c2 each from the ones who did tip, how much money did he earn? ",6.0,"Solve the problem step by step:

1. Subtract the number of customers who didn't leave a tip from the total number of customers to calculate the number of customers who did tip. Let x be the number of customers who did tip,
x = c0 - c1

2. Multiply the amount of money received from each customer who tipped by the number of customers who tipped to calculate the total amount of money earned.
answer = x * c2","{'c0': 7.0, 'c1': 5.0, 'c2': 3.0}",6.0,"['x = c0 - c1', 'answer = x * c2']"
490," At the fair Adam bought c0 tickets. After riding the ferris wheel he had c1 tickets left. If each ticket cost c2 dollars, how much money did Adam spend riding the ferris wheel? ",63.0,"Solve the problem step by step:

1. Subtract the number of tickets left after riding the ferris wheel from the total number of tickets bought to calculate the number of tickets used. Let x be the number of tickets used,
x = c0 - c1

2. Multiply the number of tickets used by the cost per ticket to calculate the total cost of riding the ferris wheel.
answer = x * c2","{'c0': 10.0, 'c1': 3.0, 'c2': 9.0}",63.0,"['x = c0 - c1', 'answer = x * c2']"
491," A worksheet had c0 problems on it. If a teacher had c1 worksheets to grade and had already graded c2 of them, how many more problems does she have to grade? ",63.0,"Solve the problem step by step:

1. Multiply the number of problems on each worksheet by the total number of worksheets to calculate the total number of problems. Let x be the total number of problems,
x = c0 * c1

2. Multiply the number of problems on each worksheet by the number of worksheets already graded to calculate the number of problems already graded. Let y be the number of problems already graded,
y = c0 * c2

3. Subtract the number of problems already graded from the total number of problems to calculate the number of problems left to grade.
answer = x - y","{'c0': 7.0, 'c1': 17.0, 'c2': 8.0}",63.0,"['x = c0 * c1', 'y = c0 * c2', 'answer = x - y']"
492," A trivia team had c0 members total, but during a game c1 members didn't show up. If each member that did show up scored c2 points, how many points were scored total? ",12.0,"Solve the problem step by step:

1. Subtract the number of members who didn't show up from the total number of members to calculate the number of members who did show up. Let x be the number of members who did show up,
x = c0 - c1

2. Multiply the number of members who did show up by the points scored per member to calculate the total points scored.
answer = x * c2","{'c0': 9.0, 'c1': 3.0, 'c2': 2.0}",12.0,"['x = c0 - c1', 'answer = x * c2']"
493," Mike had c0 video games but c1 of them weren't working. If he wanted to sell the working games for $c2 each, how much money could he earn? ",30.0,"Solve the problem step by step:

1. Subtract the number of non-working games from the total number of games to calculate the number of working games. Let x be the number of working games,
x = c0 - c1

2. Multiply the number of working games by the selling price per game to calculate the total amount of money Mike could earn.
answer = x * c2","{'c0': 15.0, 'c1': 9.0, 'c2': 5.0}",30.0,"['x = c0 - c1', 'answer = x * c2']"
494," Edward earned c0 dollars for each lawn he mowed. If he had c1 lawns to mow, but forgot to mow c2 of them, how much money did he actually earn? ",36.0,"Solve the problem step by step:

1. Subtract the number of lawns forgotten to be mowed from the total number of lawns to calculate the number of lawns actually mowed. Let x be the number of lawns mowed,
x = c1 - c2

2. Multiply the number of lawns mowed by the amount earned per lawn to calculate the total amount earned.
answer = x * c0","{'c0': 9.0, 'c1': 6.0, 'c2': 2.0}",36.0,"['x = c1 - c2', 'answer = x * c0']"
495," At a restaurant each adult meal costs $c0 and kids eat free. If a group of c1 people came in and c2 were kids, how much would it cost for the group to eat? ",14.0,"Solve the problem step by step:

1. Subtract the number of kids from the total number of people to calculate the number of adults. Let x be the number of adults,
x = c1 - c2

2. Multiply the number of adults by the cost per adult meal to calculate the total cost for the adults.
adult_cost = x * c0

3. Add the cost for the adults to zero (since kids eat free) to calculate the total cost for the group.
answer = adult_cost + 0","{'c0': 2.0, 'c1': 9.0, 'c2': 2.0}",14.0,"['x = c1 - c2', 'adult_cost = x * c0', 'answer = adult_cost + 0']"
496," Chloe baked c0 brownies, but needed c1 total for her party. If she used c2 cups of flour on each one, how much cups of flour does she still need? ",54.0,"Solve the problem step by step:

1. Subtract the number of brownies she baked from the total number of brownies she needed to calculate the number of brownies she still needs to make. Let x be the number of brownies she still needs to make,
x = c1 - c0

2. Multiply the number of brownies she still needs to make by the amount of flour needed per brownie to calculate the total amount of flour she still needs.
answer = x * c2","{'c0': 7.0, 'c1': 16.0, 'c2': 6.0}",54.0,"['x = c1 - c0', 'answer = x * c2']"
497," There were c0 friends playing a video game online when c1 players quit. If each player left had c2 lives, how many lives did they have total? ",15.0,"Solve the problem step by step:

1. Subtract the number of players who quit from the total number of players to calculate the number of players left. Let x be the number of players left,
x = c0 - c1

2. Multiply the number of lives per player by the number of players left to calculate the total number of lives.
answer = x * c2","{'c0': 8.0, 'c1': 3.0, 'c2': 3.0}",15.0,"['x = c0 - c1', 'answer = x * c2']"
498," Sam invited c0 friends to a birthday party, but c1 couldn't come. If he wanted to buy enough cupcakes so each person could have exactly c2, how many should he buy? ",6.0,"Solve the problem step by step:

1. Subtract the number of friends who couldn't come from the total number of friends to calculate the number of friends who will attend the party. Let x be the number of friends who will attend,
x = c0 - c1

2. Multiply the number of friends who will attend by the number of cupcakes per person to calculate the total number of cupcakes needed.
answer = x * c2","{'c0': 9.0, 'c1': 6.0, 'c2': 2.0}",6.0,"['x = c0 - c1', 'answer = x * c2']"
499," Megan earned c0 points for each bag of cans she recycled. If she had c1 bags, but didn't recycle c2 of them, how many points would she have earned? ",72.0,"Solve the problem step by step:

1. Subtract the number of bags not recycled from the total number of bags to calculate the number of bags recycled. Let x be the number of bags recycled,
x = c1 - c2

2. Multiply the number of points earned per bag by the number of bags recycled to calculate the total points earned.
answer = x * c0","{'c0': 8.0, 'c1': 14.0, 'c2': 5.0}",72.0,"['x = c1 - c2', 'answer = x * c0']"
500," Will had c0 dollars. If he spent c1 bucks on a new game, how many c2 dollar toys could he buy with the money he had left? ",5.0,"Solve the problem step by step:

1. Subtract the money spent on the new game from the total amount of money to calculate the money left. Let x be the money left,
x = c0 - c1

2. Divide the money left by the cost of each toy to calculate how many toys Will could buy.
answer = x / c2","{'c0': 57.0, 'c1': 27.0, 'c2': 6.0}",5.0,"['x = c0 - c1', 'answer = x / c2']"
501, A pet store had c0 puppies. In one day they sold c1 of them and put the rest into cages with c2 in each cage. How many cages did they use? ,3.0,"Solve the problem step by step:

1. Subtract the number of puppies sold from the total number of puppies to calculate the number of puppies left to be put in cages. Let x be the number of puppies left,
x = c0 - c1

2. Divide the number of puppies left by the number of puppies per cage to calculate the number of cages used.
answer = x / c2","{'c0': 18.0, 'c1': 3.0, 'c2': 5.0}",3.0,"['x = c0 - c1', 'answer = x / c2']"
502," Luke had c0 pieces of clothing to wash. He put c1 of them in one load, but decided to split the rest into c2 equal loads. How many pieces of clothing could go in each of the small loads? ",6.0,"Solve the problem step by step:

1. Subtract the number of clothes in the first load from the total number of clothes to calculate the number of clothes left to be split into smaller loads. Let x be the number of clothes left,
x = c0 - c1

2. Divide the number of clothes left by the number of smaller loads to calculate the number of clothes in each smaller load.
answer = x / c2","{'c0': 47.0, 'c1': 17.0, 'c2': 5.0}",6.0,"['x = c0 - c1', 'answer = x / c2']"
503," Edward bought c0 tickets at the state fair. He spent c1 tickets at the 'dunk a clown' booth and decided to use the rest on rides. If each ride cost c2 tickets, how many rides could he go on? ",8.0,"Solve the problem step by step:

1. Subtract the number of tickets spent at the 'dunk a clown' booth from the total number of tickets to calculate the number of tickets left for rides. Let x be the number of tickets left,
x = c0 - c1

2. Divide the number of tickets left by the cost per ride to calculate the number of rides Edward could go on.
answer = x / c2","{'c0': 79.0, 'c1': 23.0, 'c2': 7.0}",8.0,"['x = c0 - c1', 'answer = x / c2']"
504," Katie baked c0 cupcakes for her school's bake sale. If her brother, Todd, ate c1 of them how many packages could she make if she put c2 cupcake in each package? ",5.0,"Solve the problem step by step:

1. Subtract the number of cupcakes eaten by Todd from the total number of cupcakes to calculate the number of cupcakes left to be packaged. Let x be the number of cupcakes left,
x = c0 - c1

2. Divide the number of cupcakes left by the number of cupcakes per package to calculate the number of packages Katie can make.
answer = x / c2","{'c0': 18.0, 'c1': 8.0, 'c2': 2.0}",5.0,"['x = c0 - c1', 'answer = x / c2']"
505, Megan had c0 files on her computer. She deleted c1 of them and put the rest into folders with c2 files in each one. How many folders did Megan end up with? ,9.0,"Solve the problem step by step:

1. Subtract the number of deleted files from the total number of files to calculate the number of files left to be put into folders. Let x be the number of files left,
x = c0 - c1

2. Divide the number of files left by the number of files per folder to calculate the number of folders Megan ended up with.
answer = x / c2","{'c0': 93.0, 'c1': 21.0, 'c2': 8.0}",9.0,"['x = c0 - c1', 'answer = x / c2']"
506, Wendy uploaded c0 pictures to Facebook. She put c1 pics into one album and put the rest into c2 different albums. How many pictures were in each album? ,7.0,"Solve the problem step by step:

1. Subtract the number of pictures in the album from the total number of pictures to calculate the number of pictures left to be put in other albums. Let x be the number of pictures left,
x = c0 - c1

2. Divide the number of pictures left by the number of albums to calculate the number of pictures in each album.
answer = x / c2","{'c0': 79.0, 'c1': 44.0, 'c2': 5.0}",7.0,"['x = c0 - c1', 'answer = x / c2']"
507," Isabel had c0 homework problems. She finished c1 of them but still had c2 pages of problems to do. If each page has the same number of problems on it, how many problems are on each page? ",8.0,"Solve the problem step by step:

1. Subtract the number of finished problems from the total number of problems to calculate the number of problems left. Let x be the number of problems left,
x = c0 - c1

2. Divide the number of problems left by the number of pages to calculate the number of problems on each page.
answer = x / c2","{'c0': 72.0, 'c1': 32.0, 'c2': 5.0}",8.0,"['x = c0 - c1', 'answer = x / c2']"
508," The cafeteria had c0 apples. For lunch they handed out c1 to students and decided to use the rest to make pies. If each pie takes c2 apples, how many pies could they make? ",6.0,"Solve the problem step by step:

1. Subtract the number of apples handed out to students from the total number of apples to calculate the number of apples left for pies. Let x be the number of apples left,
x = c0 - c1

2. Divide the number of apples left by the number of apples per pie to calculate the number of pies they could make.
answer = x / c2","{'c0': 62.0, 'c1': 8.0, 'c2': 9.0}",6.0,"['x = c0 - c1', 'answer = x / c2']"
509," Mike made c0 dollars mowing lawns over the summer. If he spent c1 dollars buying new mower blades, how many c2 dollar games could he buy with the money he had left? ",9.0,"Solve the problem step by step:

1. Subtract the amount spent on new mower blades from the total amount of money earned to calculate the amount of money left. Let x be the amount of money left,
x = c0 - c1

2. Divide the amount of money left by the cost of each game to calculate the number of games Mike could buy.
answer = x / c2","{'c0': 101.0, 'c1': 47.0, 'c2': 6.0}",9.0,"['x = c0 - c1', 'answer = x / c2']"
510," Paige's team won their dodgeball game and scored c0 points total. If Paige scored c1 of the points and everyone else scored c2 points each, how many players were on her team? ",5.0,"Solve the problem step by step:

1. Subtract Paige's score from the total score to calculate the combined score of the other players. Let x be the combined score of the other players,
x = c0 - c1

2. Divide the combined score of the other players by the score per player to calculate the number of other players on the team.
answer = x / c2

3. Add 1 to the number of other players to include Paige in the total number of players on the team.
total players = answer + 1","{'c0': 41.0, 'c1': 11.0, 'c2': 6.0}",6.0,"['x = c0 - c1', 'answer = x / c2', 'total players = answer + 1']"
511," Oliver is at the library helping put away books. There are c0 book to put away total but a librarian takes c1 of them and leaves Oliver with the rest. If he can fit c2 books on a shelf, how many shelves will he need? ",9.0,"Solve the problem step by step:

1. Subtract the number of books taken by the librarian from the total number of books to calculate the number of books left for Oliver to put away. Let x be the number of books left,
x = c0 - c1

2. Divide the number of books left by the number of books that can fit on a shelf to calculate the number of shelves needed.
answer = x / c2","{'c0': 46.0, 'c1': 10.0, 'c2': 4.0}",9.0,"['x = c0 - c1', 'answer = x / c2']"
512, Emily was planting vegetables in her garden. She started with c0 seeds and planted c1 of them in the big garden and in each of her small gardens put c2 seeds each. How many small gardens did Emily have? ,3.0,"Solve the problem step by step:

1. Subtract the number of seeds planted in the big garden from the total number of seeds to calculate the number of seeds left to be planted in small gardens. Let x be the number of seeds left,
x = c0 - c1

2. Divide the number of seeds left by the number of seeds planted in each small garden to calculate the number of small gardens Emily has.
answer = x / c2","{'c0': 41.0, 'c1': 29.0, 'c2': 4.0}",3.0,"['x = c0 - c1', 'answer = x / c2']"
513," Edward made c0 dollars mowing lawns over the summer. If he spent c1 dollars buying new mower blades, how many c2 dollar games could he buy with the money he had left? ",8.0,"Solve the problem step by step:

1. Subtract the amount spent on new mower blades from the total amount of money earned to calculate the amount of money left. Let x be the amount of money left,
x = c0 - c1

2. Divide the amount of money left by the cost of each game to calculate the number of games Edward could buy.
answer = x / c2","{'c0': 37.0, 'c1': 21.0, 'c2': 2.0}",8.0,"['x = c0 - c1', 'answer = x / c2']"
514, A pet store had c0 puppies. In one day they sold c1 of them and put the rest into cages with c2 in each cage. How many cages did they use? ,5.0,"Solve the problem step by step:

1. Subtract the number of puppies sold from the total number of puppies to calculate the number of puppies left to be put in cages. Let x be the number of puppies left,
x = c0 - c1

2. Divide the number of puppies left by the number of puppies per cage to calculate the number of cages used.
answer = x / c2","{'c0': 81.0, 'c1': 41.0, 'c2': 8.0}",5.0,"['x = c0 - c1', 'answer = x / c2']"
515," There are c0 students trying out for the school's trivia teams. If c1 of them didn't get picked for the team and the rest were put into c2 groups, how many students would be in each group? ",6.0,"Solve the problem step by step:

1. Subtract the number of students who didn't get picked from the total number of students to calculate the number of students who made it to the team. Let x be the number of students who made it to the team,
x = c0 - c1

2. Divide the number of students who made it to the team by the number of groups to calculate the number of students in each group.
answer = x / c2","{'c0': 65.0, 'c1': 17.0, 'c2': 8.0}",6.0,"['x = c0 - c1', 'answer = x / c2']"
516," Tom had c0 dollars. If he spent c1 bucks on a new game, how many c2 dollar toys could he buy with the money he had left? ",2.0,"Solve the problem step by step:

1. Subtract the money spent on the new game from the total amount of money to calculate the money left. Let x be the money left,
x = c0 - c1

2. Divide the money left by the cost of each toy to calculate the number of toys Tom could buy.
answer = x / c2","{'c0': 57.0, 'c1': 49.0, 'c2': 4.0}",2.0,"['x = c0 - c1', 'answer = x / c2']"
517," Isabel picked c0 flowers for her friend’s wedding. She was making bouquets with c1 flowers in each one. If c2 of the flowers wilted before the wedding, how many bouquets could she still make? ",7.0,"Solve the problem step by step:

1. Subtract the number of wilted flowers from the total number of flowers to calculate the number of usable flowers. Let x be the number of usable flowers,
x = c0 - c2

2. Divide the number of usable flowers by the number of flowers per bouquet to calculate the number of bouquets she can still make.
answer = x / c1","{'c0': 66.0, 'c1': 8.0, 'c2': 10.0}",7.0,"['x = c0 - c2', 'answer = x / c1']"
518, For Halloween Sarah received c0 pieces of candy. She ate c1 pieces then placed the rest into piles with c2 in each pile. How many piles could she make? ,8.0,"Solve the problem step by step:

1. Subtract the number of candy pieces eaten by Sarah from the total number of candy pieces to calculate the number of candy pieces left. Let x be the number of candy pieces left,
x = c0 - c1

2. Divide the number of candy pieces left by the number of candy pieces in each pile to calculate the number of piles Sarah could make.
answer = x / c2","{'c0': 108.0, 'c1': 36.0, 'c2': 9.0}",8.0,"['x = c0 - c1', 'answer = x / c2']"
519, Nancy had c0 files on her computer. She deleted c1 of them and put the rest into folders with c2 files in each one. How many folders did Nancy end up with? ,7.0,"Solve the problem step by step:

1. Subtract the number of deleted files from the total number of files to calculate the number of files left to be put into folders. Let x be the number of files left,
x = c0 - c1

2. Divide the number of files left by the number of files per folder to calculate the number of folders Nancy ended up with.
answer = x / c2","{'c0': 80.0, 'c1': 31.0, 'c2': 7.0}",7.0,"['x = c0 - c1', 'answer = x / c2']"
520," There are c0 students trying out for the school's trivia teams. If c1 of them didn't get picked for the team and the rest were put into c2 groups, how many students would be in each group? ",9.0,"Solve the problem step by step:

1. Subtract the number of students who didn't get picked from the total number of students to calculate the number of students who made it to the team. Let x be the number of students who made it to the team,
x = c0 - c1

2. Divide the number of students who made it to the team by the number of groups to calculate the number of students in each group.
answer = x / c2","{'c0': 36.0, 'c1': 9.0, 'c2': 3.0}",9.0,"['x = c0 - c1', 'answer = x / c2']"
521," The cafeteria had c0 apples. For lunch they handed out c1 to students and decided to use the rest to make pies. If each pie takes c2 apples, how many pies could they make? ",9.0,"Solve the problem step by step:

1. Subtract the number of apples handed out to students from the total number of apples to calculate the number of apples left for pies. Let x be the number of apples left,
x = c0 - c1

2. Divide the number of apples left by the number of apples per pie to calculate the number of pies they could make.
answer = x / c2","{'c0': 96.0, 'c1': 42.0, 'c2': 6.0}",9.0,"['x = c0 - c1', 'answer = x / c2']"
522, A pet store had c0 puppies. In one day they sold c1 of them and put the rest into cages with c2 in each cage. How many cages did they use? ,9.0,"Solve the problem step by step:

1. Subtract the number of puppies sold from the total number of puppies to calculate the number of puppies left to be put in cages. Let x be the number of puppies left,
x = c0 - c1

2. Divide the number of puppies left by the number of puppies per cage to calculate the number of cages used.
answer = x / c2","{'c0': 64.0, 'c1': 28.0, 'c2': 4.0}",9.0,"['x = c0 - c1', 'answer = x / c2']"
523, Edward was selling his old games. He started out with c0 but sold c1 of them. He packed the rest up putting c2 games into each box. How many boxes did he have to use? ,2.0,"Solve the problem step by step:

1. Subtract the number of games sold from the total number of games to calculate the number of games left to be packed. Let x be the number of games left,
x = c0 - c1

2. Divide the number of games left by the number of games per box to calculate the number of boxes needed.
answer = x / c2","{'c0': 35.0, 'c1': 19.0, 'c2': 8.0}",2.0,"['x = c0 - c1', 'answer = x / c2']"
524," Frank made c0 dollars mowing lawns over the summer. If he spent c1 dollars buying new mower blades, how many c2 dollar games could he buy with the money he had left? ",4.0,"Solve the problem step by step:

1. Subtract the amount spent on new mower blades from the total amount of money earned to calculate the amount of money left. Let x be the amount of money left,
x = c0 - c1

2. Divide the amount of money left by the cost of each game to calculate the number of games Frank could buy.
answer = x / c2","{'c0': 19.0, 'c1': 11.0, 'c2': 2.0}",4.0,"['x = c0 - c1', 'answer = x / c2']"
525," Megan had c0 homework problems. She finished c1 of them but still had c2 pages of problems to do. If each page has the same number of problems on it, how many problems are on each page? ",7.0,"Solve the problem step by step:

1. Subtract the number of finished problems from the total number of problems to calculate the number of problems left. Let x be the number of problems left,
x = c0 - c1

2. Divide the number of problems left by the number of pages to calculate the number of problems on each page.
answer = x / c2","{'c0': 40.0, 'c1': 26.0, 'c2': 2.0}",7.0,"['x = c0 - c1', 'answer = x / c2']"
526," Wendy picked c0 flowers for her friend’s wedding. She was making bouquets with c1 flowers in each one. If c2 of the flowers wilted before the wedding, how many bouquets could she still make? ",7.0,"Solve the problem step by step:

1. Subtract the number of wilted flowers from the total number of flowers to calculate the number of usable flowers. Let x be the number of usable flowers,
x = c0 - c2

2. Divide the number of usable flowers by the number of flowers per bouquet to calculate the number of bouquets she can still make.
answer = x / c1","{'c0': 103.0, 'c1': 8.0, 'c2': 47.0}",7.0,"['x = c0 - c2', 'answer = x / c1']"
527," Kaleb had c0 pieces of clothing to wash. He put c1 of them in one load, but decided to split the rest into c2 equal loads. How many pieces of clothing could go in each of the small loads? ",4.0,"Solve the problem step by step:

1. Subtract the number of clothes in the first load from the total number of clothes to calculate the number of clothes left to be split into smaller loads. Let x be the number of clothes left,
x = c0 - c1

2. Divide the number of clothes left by the number of smaller loads to calculate the number of clothes in each smaller load.
answer = x / c2","{'c0': 39.0, 'c1': 19.0, 'c2': 5.0}",4.0,"['x = c0 - c1', 'answer = x / c2']"
528," A company invited c0 people to a luncheon, but c1 of them didn't show up. If the tables they had held c2 people each, how many tables do they need? ",2.0,"Solve the problem step by step:

1. Subtract the number of people who didn't show up from the total number of people invited to calculate the number of people who actually showed up. Let x be the number of people who showed up,
x = c0 - c1

2. Divide the number of people who showed up by the number of people per table to calculate the number of tables needed.
answer = x / c2","{'c0': 18.0, 'c1': 12.0, 'c2': 3.0}",2.0,"['x = c0 - c1', 'answer = x / c2']"
529," Mike is at the library helping put away books. There are c0 book to put away total but a librarian takes c1 of them and leaves Mike with the rest. If he can fit c2 books on a shelf, how many shelves will he need? ",8.0,"Solve the problem step by step:

1. Subtract the number of books taken by the librarian from the total number of books to calculate the number of books left for Mike to put away. Let x be the number of books left,
x = c0 - c1

2. Divide the number of books left by the number of books that can fit on a shelf to calculate the number of shelves needed.
answer = x / c2","{'c0': 82.0, 'c1': 10.0, 'c2': 9.0}",8.0,"['x = c0 - c1', 'answer = x / c2']"
530, A pet store had c0 puppies. In one day they sold c1 of them and put the rest into cages with c2 in each cage. How many cages did they use? ,6.0,"Solve the problem step by step:

1. Subtract the number of puppies sold from the total number of puppies to calculate the number of puppies left to be put in cages. Let x be the number of puppies left,
x = c0 - c1

2. Divide the number of puppies left by the number of puppies per cage to calculate the number of cages used.
answer = x / c2","{'c0': 78.0, 'c1': 30.0, 'c2': 8.0}",6.0,"['x = c0 - c1', 'answer = x / c2']"
531, Bianca uploaded c0 pictures to Facebook. She put c1 pics into one album and put the rest into c2 different albums. How many pictures were in each album? ,2.0,"Solve the problem step by step:

1. Subtract the number of pictures in the first album from the total number of pictures to calculate the number of pictures left to be put in other albums. Let x be the number of pictures left,
x = c0 - c1

2. Divide the number of pictures left by the number of other albums to calculate the number of pictures in each album.
answer = x / c2","{'c0': 33.0, 'c1': 27.0, 'c2': 3.0}",2.0,"['x = c0 - c1', 'answer = x / c2']"
