,question,answer,response,mapping
71," While on vacation, Haley took c0 pictures at the zoo and c1 at the museum. If she later deleted c2 of the pictures, how many pictures from her vacation did she still have? ",[20.0],"def remaining_pictures(c0, c1, c2):
    #total number of pictures taken
    total_pictures = c0 + c1

    #number of pictures deleted
    deleted_pictures = c2

    #number of pictures remaining
    remaining = total_pictures - deleted_pictures

    return remaining","{'c0': 50.0, 'c1': 8.0, 'c2': 38.0}"
72," The school cafeteria ordered c0 red apples and c1 green apples for students lunches. But, if only c2 students wanted fruit, how many extra did the cafeteria end up with? ",[31.0],"def extra_fruit(c0, c1, c2):
    #calculate the total number of apples ordered
    total_apples = c0 + c1

    #calculate the number of apples needed for c2 students
    apples_needed = c2 * 2

    #calculate the extra apples
    extra_apples = total_apples - apples_needed

    return extra_apples","{'c0': 37.0, 'c1': 45.0, 'c2': 51.0}"
73," While shopping, Maria bought c0 green towels and c1 white towels. If she gave her mother c2 of them, how many towels did Maria end up with? ",[22.0],"def towels_left(c0, c1, c2):
    #Maria bought c0 green towels and c1 white towels
    total_towels = c0 + c1

    #If she gave her mother c2 of them
    towels_given = c2

    #how many towels did Maria end up with?
    towels_left = total_towels - towels_given

    return towels_left","{'c0': 35.0, 'c1': 21.0, 'c2': 34.0}"
74," There were c0 girls and c1 boys trying out for the schools basketball team. If only c2 of them got called back, how many students didn't make the cut? ",[39.0],"def basketball_cut(c0, c1, c2):
    #total number of students who tried out
    total = c0 + c1

    #number of students who made the cut
    cut = c2

    #number of students who didn't make the cut
    not_cut = total - cut

    return not_cut","{'c0': 17.0, 'c1': 32.0, 'c2': 10.0}"
75," Nancy and her mom were picking carrots from their garden. Nancy picked c0 and her mother picked c1. If only c2 of the carrots were good, how many bad carrots did they have? ",[14.0],"def bad_carrots(c0, c1, c2):
    #total number of carrots picked
    total_carrots = c0 + c1

    #number of bad carrots
    bad_carrots = total_carrots - c2

    return bad_carrots","{'c0': 38.0, 'c1': 47.0, 'c2': 71.0}"
76," A waiter at 'The Greasy Spoon' restaurant had c0 customers to wait on. During the lunch rush he added another c1 customers. If c2 of the customers didn't leave him a tip, how many customers did leave a tip? ",[15.0],"def tip_customers(c0, c1, c2):
    #total number of customers served
    total_customers = c0 + c1

    #number of customers who left a tip
    tip_customers = total_customers - c2

    return tip_customers","{'c0': 29.0, 'c1': 20.0, 'c2': 34.0}"
77," Tom had to wash c0 short sleeve shirts and c1 long sleeve shirts before school. If he had only washed c2 of them by the time school started, how many did he not wash? ",[30.0],"def unwashed_shirts(c0, c1, c2):
    #calculate the total number of shirts that Tom had to wash
    total_shirts = c0 + c1

    #calculate the number of shirts that Tom washed
    washed_shirts = c2

    #calculate the number of shirts that Tom did not wash
    unwashed_shirts = total_shirts - washed_shirts

    return unwashed_shirts","{'c0': 10.0, 'c1': 25.0, 'c2': 5.0}"
78," Vanessa had c0 music files and c1 video files on her flash drive. If she deleted c2 of the files, how many files were still on her flash drive? ",[34.0],"def remaining_files(c0, c1, c2):
    #calculate the total number of files before deletion
    total_files = c0 + c1

    #subtract the number of deleted files from the total to get the remaining files
    remaining = total_files - c2

    return remaining","{'c0': 16.0, 'c1': 48.0, 'c2': 30.0}"
79," Kaleb started his own lawn mowing business. In the spring he made c0 dollars mowing lawns and in the summer he made c1 dollars. If he had to spend c2 dollars buying supplies, how much money did he end up with? ",[50.0],"def lawn_mowing_profit(c0, c1, c2):
    #calculate total profit by adding spring and summer earnings
    total_profit = c0 + c1

    #subtract the cost of supplies from the total profit to get the final profit
    final_profit = total_profit - c2

    return final_profit","{'c0': 4.0, 'c1': 50.0, 'c2': 4.0}"
80," The school cafeteria ordered c0 red apples and c1 green apples for students lunches. But, if only c2 students wanted fruit, how many extra did the cafeteria end up with? ",[16.0],"def extra_fruit(c0, c1, c2):
    #calculate the total number of apples ordered
    total_apples = c0 + c1

    #calculate the number of apples needed for c2 students
    apples_needed = c2 * 2

    #calculate the extra apples
    extra_apples = total_apples - apples_needed

    return extra_apples","{'c0': 6.0, 'c1': 15.0, 'c2': 5.0}"
81," Bianca picked c0 tulips and c1 roses to make flower bouquets. If she only used c2 of the flowers though, how many extra flowers did Bianca pick? ",[7.0],"def extra_flowers(c0, c1, c2):
    #calculate the total number of flowers picked
    total_flowers = c0 + c1

    #calculate the number of flowers used in the bouquets
    used_flowers = c2

    #calculate the number of extra flowers
    extra = total_flowers - used_flowers

    return extra","{'c0': 39.0, 'c1': 49.0, 'c2': 81.0}"
82," While on vacation, Nancy took c0 pictures at the zoo and c1 at the museum. If she later deleted c2 of the pictures, how many pictures from her vacation did she still have? ",[19.0],"def vacation_pictures(c0, c1, c2):
    #total number of pictures taken
    total_pictures = c0 + c1

    #number of pictures deleted
    deleted_pictures = c2

    #number of pictures remaining after deletion
    remaining_pictures = total_pictures - deleted_pictures

    return remaining_pictures","{'c0': 49.0, 'c1': 8.0, 'c2': 38.0}"
83," Gwen had c0 math problems and c1 science problems for homework. If she finished c2 of the problems at school, how many problems did she have to do for homework? ",[5.0],"def homework_problems(c0, c1, c2):
    #total number of problems is the sum of math and science problems
    total_problems = c0 + c1

    #number of problems Gwen finished at school
    finished_at_school = c2

    #number of problems left to do for homework is the difference between total problems and problems finished at school
    homework_problems = total_problems - finished_at_school

    return homework_problems","{'c0': 18.0, 'c1': 11.0, 'c2': 24.0}"
84," For Halloween Katie and her sister combined the candy they received. Katie had c0 pieces of candy while her sister had c1. If they ate c2 pieces the first night, how many pieces do they have left? ",[7.0],"def remaining_candy(c0, c1, c2):
    #combine the number of candies Katie and her sister have
    total_candy = c0 + c1

    #subtract the number of candies they ate the first night
    remaining = total_candy - c2

    return remaining","{'c0': 10.0, 'c1': 6.0, 'c2': 9.0}"
85, A pet store had c0 siamese cats and c1 house cats. During a sale they sold c2 cats. How many cats do they have left? ,[45.0],"def remaining_cats(c0, c1, c2):
    #total number of cats before sale
    total_cats = c0 + c1

    #number of cats left after sale
    remaining_cats = total_cats - c2

    return remaining_cats","{'c0': 15.0, 'c1': 49.0, 'c2': 19.0}"
86," There were c0 girls and c1 boys trying out for the schools basketball team. If only c2 of them got called back, how many students didn't make the cut? ",[21.0],"def basketball_cut(c0, c1, c2):
    #total number of students who tried out
    total = c0 + c1

    #number of students who made the cut
    cut = c2

    #number of students who didn't make the cut
    not_cut = total - cut

    return not_cut","{'c0': 9.0, 'c1': 14.0, 'c2': 2.0}"
87," Haley had c0 music files and c1 video files on her flash drive. If she deleted c2 of the files, how many files were still on her flash drive? ",[58.0],"def remaining_files(c0, c1, c2):
    #calculate the total number of files before deletion
    total_files = c0 + c1

    #subtract the number of deleted files from the total to get the remaining files
    remaining = total_files - c2

    return remaining","{'c0': 27.0, 'c1': 42.0, 'c2': 11.0}"
88," While shopping, Maria bought c0 green towels and c1 white towels. If she gave her mother c2 of them, how many towels did Maria end up with? ",[19.0],"def towels_left(c0, c1, c2):
    #Maria bought c0 green towels and c1 white towels
    total_towels = c0 + c1

    #If she gave her mother c2 of them
    towels_given = c2

    #how many towels did Maria end up with?
    towels_left = total_towels - towels_given

    return towels_left","{'c0': 40.0, 'c1': 44.0, 'c2': 65.0}"
89," A waiter at 'The Greasy Spoon' restaurant had c0 customers to wait on. During the lunch rush he added another c1 customers. If c2 of the customers didn't leave him a tip, how many customers did leave a tip? ",[2.0],"def tip_customers(c0, c1, c2):
    #total number of customers served
    total_customers = c0 + c1

    #number of customers who left a tip
    tip_customers = total_customers - c2

    return tip_customers","{'c0': 39.0, 'c1': 12.0, 'c2': 49.0}"
90, A pet store had c0 siamese cats and c1 house cats. During a sale they sold c2 cats. How many cats do they have left? ,[8.0],"def remaining_cats(c0, c1, c2):
    #total number of cats before sale
    total_cats = c0 + c1

    #number of cats left after sale
    cats_left = total_cats - c2

    return cats_left","{'c0': 19.0, 'c1': 45.0, 'c2': 56.0}"
91," A waiter at 'The Greasy Spoon' restaurant had c0 customers to wait on. During the lunch rush he added another c1 customers. If c2 of the customers didn't leave him a tip, how many customers did leave a tip? ",[26.0],"def tip_customers(c0, c1, c2):
    #total number of customers served
    total_customers = c0 + c1

    #number of customers who left a tip
    tip_customers = total_customers - c2

    return tip_customers","{'c0': 26.0, 'c1': 27.0, 'c2': 27.0}"
92, Rachel bought two coloring books. One had c0 pictures and the other had c1. After one week she had already colored c2 of the pictures. How many pictures does she still have to color? ,[59.0],"def remaining_pictures(c0, c1, c2):
    #total number of pictures
    total_pictures = c0 + c1

    #number of pictures colored
    colored_pictures = c2

    #number of pictures remaining
    remaining = total_pictures - colored_pictures

    return remaining","{'c0': 24.0, 'c1': 39.0, 'c2': 4.0}"
93," While shopping, Emily bought c0 green towels and c1 white towels. If she gave her mother c2 of them, how many towels did Emily end up with? ",[9.0],"def towels_left(c0, c1, c2):
    # Emily bought c0 green towels and c1 white towels
    total_towels = c0 + c1

    # If she gave her mother c2 of them
    towels_given = c2

    # how many towels did Emily end up with?
    towels_left = total_towels - towels_given

    return towels_left","{'c0': 5.0, 'c1': 30.0, 'c2': 26.0}"
94," For Halloween Katie and her sister combined the candy they received. Katie had c0 pieces of candy while her sister had c1. If they ate c2 pieces the first night, how many pieces do they have left? ",[23.0],"def remaining_candy(c0, c1, c2):
    #combine the number of candies Katie and her sister have
    total_candy = c0 + c1

    #subtract the number of candies they ate the first night
    remaining = total_candy - c2

    return remaining","{'c0': 8.0, 'c1': 23.0, 'c2': 8.0}"
95," Ned was trying to expand his game collection. He bought c0 games from a friend and bought c1 more at a garage sale. If c2 of the games didn't work, how many good games did he end up with? ",[3.0],"def good_games(c0, c1, c2):
    #total number of games Ned has
    total_games = c0 + c1

    #number of good games
    good_games = total_games - c2

    return good_games","{'c0': 50.0, 'c1': 27.0, 'c2': 74.0}"
