,question,answer,response,mapping,response_answer,equations
460," A worksheet had c0 problems on it. If a teacher had c1 worksheets to grade and had already graded c2 of them, how many more problems does she have to grade? ",14.0,"The total number of problems on all the worksheets is c0 x c1. The teacher has already graded c2 worksheets, so the number of problems she has left to grade is (c0 x c1) - (c2 x c0). Factoring out c0, we get c0 x (c1 - c2). The answer is c0 x (c1 - c2).","{'c0': 2.0, 'c1': 14.0, 'c2': 7.0}",,[]
461," April's discount flowers was having a sale where each rose was c0 dollars. If April started with c1 roses and had c2 roses left, how much money did she earn? ",36.0,"We need to know how many roses April bought and how much money she spent. The difference between the number of roses she started with and the number she had left is how many she bought: c1 - c2. Each rose cost c0 dollars, so the total amount of money she spent is c0 multiplied by the number of roses she bought: c0 x (c1 - c2). Therefore, the amount of money she earned would be the same as the amount of money she spent, which is c0 x (c1 - c2).","{'c0': 4.0, 'c1': 13.0, 'c2': 4.0}",,[]
462," At a restaurant each adult meal costs $c0 and kids eat free. If a group of c1 people came in and c2 were kids, how much would it cost for the group to eat? ",35.0,"The number of adults in the group is c1 - c2, since c2 are kids and kids eat free. So the total cost for the group to eat would be (c1 - c2) * c0. The answer is (c1 - c2) * c0.","{'c0': 5.0, 'c1': 15.0, 'c2': 8.0}",,[]
463," Zoe baked c0 brownies, but needed c1 total for her party. If she used c2 cups of flour on each one, how much cups of flour does she still need? ",42.0,"Zoe baked c0 brownies, but needed c1 total for her party. So she still needs c1 - c0 brownies. If she used c2 cups of flour on each brownie, then she still needs (c1 - c0) x c2 cups of flour. The answer is (c1 - c0) x c2.","{'c0': 5.0, 'c1': 11.0, 'c2': 7.0}",,[]
464," A painter needed to paint c0 rooms in a building. Each room takes c1 hours to paint. If he already painted c2 rooms, how much longer will he take to paint the rest? ",20.0,"The painter needs to paint c0 rooms in total. If he already painted c2 rooms, then he still needs to paint c0 - c2 rooms. Each room takes c1 hours to paint, so the total time he needs to paint the remaining rooms is (c0 - c2) x c1 hours. The answer is (c0 - c2) x c1.","{'c0': 6.0, 'c1': 5.0, 'c2': 2.0}",,[]
465," Each chocolate bar in a box cost $c0. If a box had c1 bars total and Vanessa sold all but c2 bars, how much money would she have made? ",16.0,Vanessa sold c1 - c2 chocolate bars. Each chocolate bar costs $c0. So she would have made (c1 - c2) x c0 dollars. The answer is (c1 - c2) x c0.,"{'c0': 4.0, 'c1': 11.0, 'c2': 7.0}",,[]
466," Gwen earned c0 points for each bag of cans she recycled. If she had c1 bags, but didn't recycle c2 of them, how many points would she have earned? ",16.0,"Gwen earned c0 points for each bag of cans she recycled. If she had c1 bags, she would have earned c0 x c1 = c0c1 points in total. But she didn't recycle c2 of them, so she only earned points for c1 - c2 bags. Therefore, she earned c0 x (c1 - c2) points. The answer is c0(c1-c2).","{'c0': 8.0, 'c1': 4.0, 'c2': 2.0}",,"[""Gwen earned c0 points for each bag of cans she recycled. If she had c1 bags, she would have earned c0 x c1 = c0c1 points in total. But she didn't recycle c2 of them, so she only earned points for c1 - c2 bags. Therefore, she earned c0 x (c1 - c2) points. The answer is c0(c1-c2).""]"
467," A new building needed c0 windows. The builder had already installed c1 of them. If it takes c2 hours to install each window, how long will it take him to install the rest? ",24.0,"The builder needs to install c0 - c1 windows. If it takes c2 hours to install each window, then it will take him (c0 - c1) x c2 hours to install the rest. The answer is (c0 - c1) x c2.","{'c0': 12.0, 'c1': 6.0, 'c2': 4.0}",,[]
468," A chef needs to cook c0 potatoes. He has already cooked c1. If each potato takes c2 minutes to cook, how long will it take him to cook the rest? ",63.0,"The chef needs to cook c0 potatoes in total. He has already cooked c1, so he needs to cook c0 - c1 more. If each potato takes c2 minutes to cook, then the total time to cook the remaining potatoes is (c0 - c1) x c2 minutes. The answer is (c0 - c1) x c2.","{'c0': 15.0, 'c1': 8.0, 'c2': 9.0}",,[]
469," A trivia team had c0 members total, but during a game c1 members didn't show up. If each member that did show up scored c2 points, how many points were scored total? ",35.0,"The number of members who showed up is c0 - c1. Each member scored c2 points, so the total number of points scored is (c0 - c1) * c2. The answer is (c0 - c1) * c2.","{'c0': 14.0, 'c1': 7.0, 'c2': 5.0}",,[]
470," A chef needs to cook c0 potatoes. He has already cooked c1. If each potato takes c2 minutes to cook, how long will it take him to cook the rest? ",48.0,"The chef needs to cook c0 potatoes in total. He has already cooked c1, so he needs to cook c0 - c1 more. If each potato takes c2 minutes to cook, then the total time to cook the remaining potatoes is (c0 - c1) x c2 minutes. The answer is (c0 - c1) x c2.","{'c0': 13.0, 'c1': 5.0, 'c2': 6.0}",,[]
471," A trivia team had c0 members total, but during a game c1 members didn't show up. If each member that did show up scored c2 points, how many points were scored total? ",45.0,"The number of members who showed up is c0 - c1. Each member scored c2 points, so the total number of points scored is (c0 - c1) * c2. The answer is (c0 - c1) * c2.","{'c0': 11.0, 'c1': 6.0, 'c2': 9.0}",,[]
472," Each chocolate bar in a box cost $c0. If a box had c1 bars total and Rachel sold all but c2 bars, how much money would she have made? ",18.0,Rachel sold c1 - c2 chocolate bars. Each chocolate bar costs $c0. So she would have made (c1 - c2) x c0 dollars. The answer is (c1 - c2) x c0.,"{'c0': 2.0, 'c1': 13.0, 'c2': 4.0}",,[]
473," Isabel baked c0 brownies, but needed c1 total for her party. If she used c2 cups of flour on each one, how much cups of flour does she still need? ",10.0,"Isabel baked c0 brownies, but needed c1 total for her party. So she needs c1 - c0 more brownies. If she used c2 cups of flour on each brownie, then she still needs (c1 - c0) x c2 cups of flour. The answer is (c1 - c0) x c2.","{'c0': 3.0, 'c1': 5.0, 'c2': 5.0}",,[]
474," A worksheet had c0 problems on it. If a teacher had c1 worksheets to grade and had already graded c2 of them, how many more problems does she have to grade? ",24.0,"The total number of problems on all the worksheets is c0 x c1. The teacher has already graded c2 worksheets, so the number of problems she has left to grade is (c0 x c1) - (c2 x c0). Factoring out c0, we get c0 x (c1 - c2). The answer is c0 x (c1 - c2).","{'c0': 3.0, 'c1': 15.0, 'c2': 7.0}",,[]
475," At lunch a waiter had c0 customers and c1 of them didn't leave a tip. If he got $c2 each from the ones who did tip, how much money did he earn? ",27.0,"The waiter had c0 customers. If c1 of them didn't leave a tip, then c0 - c1 did leave a tip. The amount of money he earned from each tip was $c2. So the total amount of money he earned is (c0 - c1) x $c2.","{'c0': 7.0, 'c1': 4.0, 'c2': 9.0}",,[]
476," April's discount flowers was having a sale where each rose was c0 dollars. If April started with c1 roses and had c2 roses left, how much money did she earn? ",27.0,"We need to know how many roses April bought and how much money she spent. The difference between the number of roses she started with and the number she had left is how many she bought: c1 - c2. Each rose cost c0 dollars, so the total amount of money she spent is c0 multiplied by the number of roses she bought: c0 x (c1 - c2). Therefore, the amount of money she earned is the difference between what she spent and what she started with: c1c0 - c0(c1 - c2) = c0c2. The answer is c0c2 dollars.","{'c0': 9.0, 'c1': 11.0, 'c2': 8.0}",,"['We need to know how many roses April bought and how much money she spent. The difference between the number of roses she started with and the number she had left is how many she bought: c1 - c2. Each rose cost c0 dollars, so the total amount of money she spent is c0 multiplied by the number of roses she bought: c0 x (c1 - c2). Therefore, the amount of money she earned is the difference between what she spent and what she started with: c1c0 - c0(c1 - c2) = c0c2. The answer is c0c2 dollars.']"
477," Tom bought c0 boxes of chocolate candy and gave c1 to his little brother. If each box has c2 pieces inside it, how many pieces did Tom still have? ",18.0,"Tom originally had c0 boxes of chocolate candy. After giving c1 to his little brother, he had c0 - c1 left. If each box has c2 pieces inside it, then Tom had (c0 - c1) x c2 pieces left. The answer is (c0 - c1) x c2.","{'c0': 14.0, 'c1': 8.0, 'c2': 3.0}",,[]
478," At a restaurant each adult meal costs $c0 and kids eat free. If a group of c1 people came in and c2 were kids, how much would it cost for the group to eat? ",12.0,"The number of adults in the group is c1 - c2, since c2 are kids and kids eat free. So the total cost for the group to eat would be (c1 - c2) * c0. The answer is (c1 - c2) * c0.","{'c0': 2.0, 'c1': 15.0, 'c2': 9.0}",,[]
479," Edward earned c0 dollars for each lawn he mowed. If he had c1 lawns to mow, but forgot to mow c2 of them, how much money did he actually earn? ",32.0,"Edward earned c0 dollars for each lawn he mowed. If he had c1 lawns to mow, but forgot to mow c2 of them, then he actually mowed c1 - c2 lawns. So he earned c0 x (c1 - c2) dollars. The answer is c0 x (c1 - c2).","{'c0': 4.0, 'c1': 17.0, 'c2': 9.0}",,[]
480," A new building needed c0 windows. The builder had already installed c1 of them. If it takes c2 hours to install each window, how long will it take him to install the rest? ",56.0,"The builder needs to install c0 - c1 windows. If it takes c2 hours to install each window, then it will take him (c0 - c1) x c2 hours to install the rest. The answer is (c0 - c1) x c2.","{'c0': 11.0, 'c1': 4.0, 'c2': 8.0}",,[]
481," Tom bought c0 boxes of chocolate candy and gave c1 to his little brother. If each box has c2 pieces inside it, how many pieces did Tom still have? ",30.0,"Tom originally had c0 boxes of chocolate candy. After giving c1 to his little brother, he had c0 - c1 left. If each box has c2 pieces inside it, then Tom had (c0 - c1) x c2 pieces left. The answer is (c0 - c1) x c2.","{'c0': 12.0, 'c1': 7.0, 'c2': 6.0}",,[]
482," John had c0 action figures, but needed c1 total for a complete collection. If each one costs $c2, how much money would he need to finish his collection? ",30.0,"John needs c1 - c0 action figures to complete his collection. If each one costs $c2, then he would need (c1 - c0) x c2 dollars to finish his collection. The answer is (c1 - c0) x c2.","{'c0': 6.0, 'c1': 11.0, 'c2': 6.0}",,[]
483," At a restaurant each adult meal costs $c0 and kids eat free. If a group of c1 people came in and c2 were kids, how much would it cost for the group to eat? ",72.0,"The number of adults in the group is c1 - c2, since c2 are kids and kids eat free. So the total cost for the group to eat would be (c1 - c2) * c0. The answer is (c1 - c2) * c0.","{'c0': 8.0, 'c1': 11.0, 'c2': 2.0}",,[]
484," At the fair Kaleb bought c0 tickets. After riding the ferris wheel he had c1 tickets left. If each ticket cost c2 dollars, how much money did Kaleb spend riding the ferris wheel? ",27.0,"We don't have enough information to solve this problem as we don't know the values of c0, c1, or c2.","{'c0': 6.0, 'c1': 3.0, 'c2': 9.0}",,[]
485," Tiffany baked c0 brownies, but needed c1 total for her party. If she used c2 cups of flour on each one, how much cups of flour does she still need? ",72.0,"To find out how many more brownies Tiffany needs to bake, we need to subtract c0 from c1: c1 - c0 = number of brownies she still needs to make. Let's call this number c3. 

Then, to find out how much flour she needs for these additional brownies, we need to multiply c3 by c2: c3 x c2 = amount of flour she still needs. 

So the answer is c3 x c2.","{'c0': 8.0, 'c1': 17.0, 'c2': 8.0}",,"[""To find out how many more brownies Tiffany needs to bake, we need to subtract c0 from c1: c1 - c0 = number of brownies she still needs to make. Let's call this number c3. "", 'Then, to find out how much flour she needs for these additional brownies, we need to multiply c3 by c2: c3 x c2 = amount of flour she still needs. ']"
486," In a video game, each enemy defeated gives you c0 points. If a level has c1 enemies total and you destroy all but c2 of them, how many points would you earn? ",21.0,"If each enemy defeated gives c0 points, and there are c1 enemies total, then defeating all of them would give c0 x c1 points. However, if you only destroy c2 of them, then you would earn c0 x c2 points. The answer is c0 x c2.","{'c0': 7.0, 'c1': 11.0, 'c2': 8.0}",,[]
487," A magician was selling magic card decks for c0 dollars each. If he started with c1 decks and by the end of the day he had c2 left, how much money did he earn? ",56.0,The magician started with c1 decks and ended with c2 decks. So he sold c1 - c2 decks. Each deck was sold for c0 dollars. So he earned (c1 - c2) x c0 dollars. The answer is (c1 - c2) x c0.,"{'c0': 7.0, 'c1': 16.0, 'c2': 8.0}",,[]
488," There were c0 friends playing a video game online when c1 players quit. If each player left had c2 lives, how many lives did they have total? ",30.0,"The number of players left after c1 quit is c0 - c1. If each player left had c2 lives, then the total number of lives is (c0 - c1) x c2. The answer is (c0 - c1) x c2.","{'c0': 13.0, 'c1': 8.0, 'c2': 6.0}",,[]
489," At lunch a waiter had c0 customers and c1 of them didn't leave a tip. If he got $c2 each from the ones who did tip, how much money did he earn? ",6.0,"The waiter had c0 customers. If c1 of them didn't leave a tip, then c0 - c1 did leave a tip. The amount of money he earned from each tip was $c2. So the total amount of money he earned is (c0 - c1) x $c2.","{'c0': 7.0, 'c1': 5.0, 'c2': 3.0}",,[]
490," At the fair Adam bought c0 tickets. After riding the ferris wheel he had c1 tickets left. If each ticket cost c2 dollars, how much money did Adam spend riding the ferris wheel? ",63.0,"We don't have enough information to solve this problem as we don't know the values of c0, c1, or c2.","{'c0': 10.0, 'c1': 3.0, 'c2': 9.0}",,[]
491," A worksheet had c0 problems on it. If a teacher had c1 worksheets to grade and had already graded c2 of them, how many more problems does she have to grade? ",63.0,"The total number of problems on all the worksheets is c0 x c1. The teacher has already graded c2 worksheets, so the number of problems she has left to grade is (c0 x c1) - (c2 x c0). Factoring out c0, we get c0 x (c1 - c2). The answer is c0 x (c1 - c2).","{'c0': 7.0, 'c1': 17.0, 'c2': 8.0}",,[]
492," A trivia team had c0 members total, but during a game c1 members didn't show up. If each member that did show up scored c2 points, how many points were scored total? ",12.0,"The number of members who showed up is c0 - c1. Each member scored c2 points, so the total number of points scored is (c0 - c1) * c2. The answer is (c0 - c1) * c2.","{'c0': 9.0, 'c1': 3.0, 'c2': 2.0}",,[]
493," Mike had c0 video games but c1 of them weren't working. If he wanted to sell the working games for $c2 each, how much money could he earn? ",30.0,"We need to know the values of c0, c1, and c2 to solve this problem. Let's assume c0 = 20, c1 = 5, and c2 = 10. 

Mike had 20 video games, but 5 of them weren't working. So he had 20 - 5 = 15 working games. 

If he sold each working game for $10, he could earn 15 x 10 = $150. 

The answer is $150.","{'c0': 15.0, 'c1': 9.0, 'c2': 5.0}",,"[""We need to know the values of c0, c1, and c2 to solve this problem. Let's assume c0 = 20, c1 = 5, and c2 = 10. "", ""Mike had 20 video games, but 5 of them weren't working. So he had 20 - 5 = 15 working games. "", 'If he sold each working game for $10, he could earn 15 x 10 = $150. ']"
494," Edward earned c0 dollars for each lawn he mowed. If he had c1 lawns to mow, but forgot to mow c2 of them, how much money did he actually earn? ",36.0,"Edward earned c0 dollars for each lawn he mowed. If he had c1 lawns to mow, but forgot to mow c2 of them, then he actually mowed c1 - c2 lawns. So he earned c0 x (c1 - c2) dollars. The answer is c0 x (c1 - c2).","{'c0': 9.0, 'c1': 6.0, 'c2': 2.0}",,[]
495," At a restaurant each adult meal costs $c0 and kids eat free. If a group of c1 people came in and c2 were kids, how much would it cost for the group to eat? ",14.0,"The number of adults in the group is c1 - c2, since c2 are kids and kids eat free. So the total cost for the group to eat would be (c1 - c2) * c0. The answer is (c1 - c2) * c0.","{'c0': 2.0, 'c1': 9.0, 'c2': 2.0}",,[]
496," Chloe baked c0 brownies, but needed c1 total for her party. If she used c2 cups of flour on each one, how much cups of flour does she still need? ",54.0,"Chloe baked c0 brownies, but needed c1 total for her party. So she needs to make c1 - c0 more brownies. If she used c2 cups of flour on each brownie, then she still needs c2 x (c1 - c0) cups of flour. The answer is c2 x (c1 - c0).","{'c0': 7.0, 'c1': 16.0, 'c2': 6.0}",,[]
497," There were c0 friends playing a video game online when c1 players quit. If each player left had c2 lives, how many lives did they have total? ",15.0,"The number of players left after c1 quit is c0 - c1. If each player left had c2 lives, then the total number of lives is (c0 - c1) x c2. The answer is (c0 - c1) x c2.","{'c0': 8.0, 'c1': 3.0, 'c2': 3.0}",,[]
498," Sam invited c0 friends to a birthday party, but c1 couldn't come. If he wanted to buy enough cupcakes so each person could have exactly c2, how many should he buy? ",6.0,"Sam invited c0 friends to the party, but c1 couldn't come, so c0 - c1 friends will be attending. He wants to buy enough cupcakes so each person can have c2, so he needs to buy (c0 - c1) x c2 cupcakes. The answer is (c0 - c1) x c2.","{'c0': 9.0, 'c1': 6.0, 'c2': 2.0}",,[]
499," Megan earned c0 points for each bag of cans she recycled. If she had c1 bags, but didn't recycle c2 of them, how many points would she have earned? ",72.0,"Megan earned c0 points for each bag of cans she recycled. If she had c1 bags, she would have earned c0 x c1 = c0c1 points in total. But she didn't recycle c2 of them, so she only earned points for c1 - c2 bags. Therefore, she earned c0 x (c1 - c2) points. The answer is c0(c1-c2).","{'c0': 8.0, 'c1': 14.0, 'c2': 5.0}",,"[""Megan earned c0 points for each bag of cans she recycled. If she had c1 bags, she would have earned c0 x c1 = c0c1 points in total. But she didn't recycle c2 of them, so she only earned points for c1 - c2 bags. Therefore, she earned c0 x (c1 - c2) points. The answer is c0(c1-c2).""]"
500," Will had c0 dollars. If he spent c1 bucks on a new game, how many c2 dollar toys could he buy with the money he had left? ",5.0,"The amount of money Will has left after buying the new game is c0 - c1. To find out how many c2 dollar toys he can buy, we divide the remaining money by the cost of each toy: (c0 - c1) / c2. The answer is (c0 - c1) / c2.","{'c0': 57.0, 'c1': 27.0, 'c2': 6.0}",,[]
501, A pet store had c0 puppies. In one day they sold c1 of them and put the rest into cages with c2 in each cage. How many cages did they use? ,3.0,"The number of puppies left after selling c1 is c0 - c1. To find the number of cages used, we need to divide this number by c2. So the answer is (c0 - c1) / c2.","{'c0': 18.0, 'c1': 3.0, 'c2': 5.0}",,[]
502," Luke had c0 pieces of clothing to wash. He put c1 of them in one load, but decided to split the rest into c2 equal loads. How many pieces of clothing could go in each of the small loads? ",6.0,"Luke had c0 pieces of clothing. He put c1 of them in one load, so he has c0 - c1 pieces left. He wants to split them into c2 equal loads, so each load will have (c0 - c1) / c2 pieces of clothing. The answer is (c0 - c1) / c2.","{'c0': 47.0, 'c1': 17.0, 'c2': 5.0}",,[]
503," Edward bought c0 tickets at the state fair. He spent c1 tickets at the 'dunk a clown' booth and decided to use the rest on rides. If each ride cost c2 tickets, how many rides could he go on? ",8.0,"Edward bought c0 tickets. He spent c1 tickets at the 'dunk a clown' booth. So he has c0 - c1 tickets left for rides. If each ride costs c2 tickets, then he can go on (c0 - c1) / c2 rides. The answer is (c0 - c1) / c2.","{'c0': 79.0, 'c1': 23.0, 'c2': 7.0}",,[]
504," Katie baked c0 cupcakes for her school's bake sale. If her brother, Todd, ate c1 of them how many packages could she make if she put c2 cupcake in each package? ",5.0,"We need to find out how many cupcakes Katie has left after Todd ate some. So we subtract c1 from c0: c0 - c1 = c3. Now we need to find out how many packages she can make with c3 cupcakes, putting c2 cupcakes in each package. We divide c3 by c2: c3 / c2 = c4. The answer is c4 packages.","{'c0': 18.0, 'c1': 8.0, 'c2': 2.0}",,"['We need to find out how many cupcakes Katie has left after Todd ate some. So we subtract c1 from c0: c0 - c1 = c3. Now we need to find out how many packages she can make with c3 cupcakes, putting c2 cupcakes in each package. We divide c3 by c2: c3 / c2 = c4. The answer is c4 packages.']"
505, Megan had c0 files on her computer. She deleted c1 of them and put the rest into folders with c2 files in each one. How many folders did Megan end up with? ,9.0,"Megan started with c0 files. After deleting c1 files, she had c0 - c1 files left. To put them into folders with c2 files in each one, she needs to divide the remaining files by c2. So the number of folders she ended up with is (c0 - c1) / c2. The answer is (c0 - c1) / c2.","{'c0': 93.0, 'c1': 21.0, 'c2': 8.0}",,[]
506, Wendy uploaded c0 pictures to Facebook. She put c1 pics into one album and put the rest into c2 different albums. How many pictures were in each album? ,7.0,"We don't have enough information to solve this problem. We need to know the values of c0, c1, and c2.","{'c0': 79.0, 'c1': 44.0, 'c2': 5.0}",,[]
507," Isabel had c0 homework problems. She finished c1 of them but still had c2 pages of problems to do. If each page has the same number of problems on it, how many problems are on each page? ",8.0,"Isabel had c0 homework problems. She finished c1 of them, so she still had c0 - c1 problems left. If she had c2 pages of problems left, then each page must have (c0 - c1) / c2 problems on it. The answer is (c0 - c1) / c2.","{'c0': 72.0, 'c1': 32.0, 'c2': 5.0}",,[]
508," The cafeteria had c0 apples. For lunch they handed out c1 to students and decided to use the rest to make pies. If each pie takes c2 apples, how many pies could they make? ",6.0,"The cafeteria started with c0 apples. They handed out c1 apples to students, so they have c0 - c1 apples left. To make pies, they need c2 apples per pie. So the number of pies they can make is (c0 - c1) / c2. The answer is (c0 - c1) / c2.","{'c0': 62.0, 'c1': 8.0, 'c2': 9.0}",,[]
509," Mike made c0 dollars mowing lawns over the summer. If he spent c1 dollars buying new mower blades, how many c2 dollar games could he buy with the money he had left? ",9.0,"The amount of money Mike has left after buying new mower blades is c0 - c1. To find out how many c2 dollar games he can buy, we divide the amount of money he has left by the cost of each game: (c0 - c1) / c2. The answer is (c0 - c1) / c2.","{'c0': 101.0, 'c1': 47.0, 'c2': 6.0}",,[]
510," Paige's team won their dodgeball game and scored c0 points total. If Paige scored c1 of the points and everyone else scored c2 points each, how many players were on her team? ",5.0,"If Paige scored c1 points and everyone else scored c2 points each, then the total number of points scored can be represented as c0 = c1 + c2n, where n is the number of other players on the team. We can rearrange this equation to solve for n: n = (c0 - c1) / c2. Therefore, the number of players on Paige's team is (c0 - c1) / c2.","{'c0': 41.0, 'c1': 11.0, 'c2': 6.0}",,"[""If Paige scored c1 points and everyone else scored c2 points each, then the total number of points scored can be represented as c0 = c1 + c2n, where n is the number of other players on the team. We can rearrange this equation to solve for n: n = (c0 - c1) / c2. Therefore, the number of players on Paige's team is (c0 - c1) / c2.""]"
511," Oliver is at the library helping put away books. There are c0 book to put away total but a librarian takes c1 of them and leaves Oliver with the rest. If he can fit c2 books on a shelf, how many shelves will he need? ",9.0,"Oliver was left with c0 - c1 books to put away. To find out how many shelves he needs, we divide the number of books by the number of books that can fit on each shelf: (c0 - c1) / c2. The answer is (c0 - c1) / c2 shelves.","{'c0': 46.0, 'c1': 10.0, 'c2': 4.0}",,[]
512, Emily was planting vegetables in her garden. She started with c0 seeds and planted c1 of them in the big garden and in each of her small gardens put c2 seeds each. How many small gardens did Emily have? ,3.0,"We don't have enough information to solve this problem. We only know the number of seeds planted in the big garden and the number of seeds planted in each small garden, but we don't know the total number of seeds planted or the ratio of big garden seeds to small garden seeds. Therefore, we cannot determine the number of small gardens Emily has.","{'c0': 41.0, 'c1': 29.0, 'c2': 4.0}",,[]
513," Edward made c0 dollars mowing lawns over the summer. If he spent c1 dollars buying new mower blades, how many c2 dollar games could he buy with the money he had left? ",8.0,"The amount of money Edward has left after buying new mower blades is c0 - c1. To find out how many c2 dollar games he can buy, we divide the amount of money he has left by the cost of each game: (c0 - c1) / c2. The answer is (c0 - c1) / c2.","{'c0': 37.0, 'c1': 21.0, 'c2': 2.0}",,[]
514, A pet store had c0 puppies. In one day they sold c1 of them and put the rest into cages with c2 in each cage. How many cages did they use? ,5.0,"The number of puppies left after selling c1 is c0 - c1. To find the number of cages used, we need to divide this number by c2. So the answer is (c0 - c1) / c2.","{'c0': 81.0, 'c1': 41.0, 'c2': 8.0}",,[]
515," There are c0 students trying out for the school's trivia teams. If c1 of them didn't get picked for the team and the rest were put into c2 groups, how many students would be in each group? ",6.0,"If c1 students didn't get picked for the team, then c0 - c1 students were put into groups. If they were put into c2 groups, then each group would have (c0 - c1) / c2 students. The answer is (c0 - c1) / c2.","{'c0': 65.0, 'c1': 17.0, 'c2': 8.0}",,[]
516," Tom had c0 dollars. If he spent c1 bucks on a new game, how many c2 dollar toys could he buy with the money he had left? ",2.0,"Tom had c0 dollars. After spending c1 dollars on a new game, he has c0 - c1 dollars left. Let's say each toy costs c2 dollars. Tom can buy as many toys as he can with the money he has left, which is (c0 - c1) / c2. The answer is (c0 - c1) / c2.","{'c0': 57.0, 'c1': 49.0, 'c2': 4.0}",,[]
517," Isabel picked c0 flowers for her friend’s wedding. She was making bouquets with c1 flowers in each one. If c2 of the flowers wilted before the wedding, how many bouquets could she still make? ",7.0,"Isabel picked c0 flowers and was making bouquets with c1 flowers in each one. So she could make c0/c1 bouquets. If c2 flowers wilted, then she would have c0 - c2 flowers left. She can make (c0 - c2)/c1 bouquets with the remaining flowers. The answer is (c0 - c2)/c1.","{'c0': 66.0, 'c1': 8.0, 'c2': 10.0}",,[]
518, For Halloween Sarah received c0 pieces of candy. She ate c1 pieces then placed the rest into piles with c2 in each pile. How many piles could she make? ,8.0,"Sarah received c0 pieces of candy. After eating c1 pieces, she had c0 - c1 pieces left. If she puts c2 pieces in each pile, then the number of piles she can make is (c0 - c1) / c2. The answer is (c0 - c1) / c2.","{'c0': 108.0, 'c1': 36.0, 'c2': 9.0}",,[]
519, Nancy had c0 files on her computer. She deleted c1 of them and put the rest into folders with c2 files in each one. How many folders did Nancy end up with? ,7.0,"Nancy started with c0 files. After deleting c1, she had c0 - c1 files left. She then put these files into folders with c2 files in each one. So the number of folders she ended up with is (c0 - c1) / c2. The answer is (c0 - c1) / c2.","{'c0': 80.0, 'c1': 31.0, 'c2': 7.0}",,[]
520," There are c0 students trying out for the school's trivia teams. If c1 of them didn't get picked for the team and the rest were put into c2 groups, how many students would be in each group? ",9.0,"If c1 students didn't get picked for the team, then c0 - c1 students were put into groups. If they were put into c2 groups, then each group would have (c0 - c1) / c2 students. The answer is (c0 - c1) / c2.","{'c0': 36.0, 'c1': 9.0, 'c2': 3.0}",,[]
521," The cafeteria had c0 apples. For lunch they handed out c1 to students and decided to use the rest to make pies. If each pie takes c2 apples, how many pies could they make? ",9.0,"The cafeteria started with c0 apples. They handed out c1 apples to students, so they have c0 - c1 apples left. To make pies, they need c2 apples per pie. So the number of pies they can make is (c0 - c1) / c2. The answer is (c0 - c1) / c2.","{'c0': 96.0, 'c1': 42.0, 'c2': 6.0}",,[]
522, A pet store had c0 puppies. In one day they sold c1 of them and put the rest into cages with c2 in each cage. How many cages did they use? ,9.0,"The number of puppies left after selling c1 is c0 - c1. To find the number of cages used, we need to divide this number by c2. So the answer is (c0 - c1) / c2.","{'c0': 64.0, 'c1': 28.0, 'c2': 4.0}",,[]
523, Edward was selling his old games. He started out with c0 but sold c1 of them. He packed the rest up putting c2 games into each box. How many boxes did he have to use? ,2.0,"Edward started with c0 games. After selling c1 of them, he had c0 - c1 left. He packed c2 games into each box. So the number of boxes he needed is (c0 - c1) / c2. The answer is (c0 - c1) / c2.","{'c0': 35.0, 'c1': 19.0, 'c2': 8.0}",,[]
524," Frank made c0 dollars mowing lawns over the summer. If he spent c1 dollars buying new mower blades, how many c2 dollar games could he buy with the money he had left? ",4.0,"The amount of money Frank has left after buying new mower blades is c0 - c1. To find out how many c2 dollar games he can buy, we divide the amount of money he has left by the cost of each game: (c0 - c1) / c2. The answer is (c0 - c1) / c2.","{'c0': 19.0, 'c1': 11.0, 'c2': 2.0}",,[]
525," Megan had c0 homework problems. She finished c1 of them but still had c2 pages of problems to do. If each page has the same number of problems on it, how many problems are on each page? ",7.0,"Megan had c0 homework problems. She finished c1 of them, so she still had c0 - c1 problems left. If she had c2 pages of problems left and each page has the same number of problems, then there must be (c0 - c1) / c2 problems on each page. The answer is (c0 - c1) / c2.","{'c0': 40.0, 'c1': 26.0, 'c2': 2.0}",,[]
526," Wendy picked c0 flowers for her friend’s wedding. She was making bouquets with c1 flowers in each one. If c2 of the flowers wilted before the wedding, how many bouquets could she still make? ",7.0,"Wendy picked c0 flowers and was making bouquets with c1 flowers in each one. So she could make c0/c1 bouquets. If c2 of the flowers wilted, then she would have c0 - c2 flowers left. She can make (c0 - c2)/c1 bouquets with the remaining flowers. The answer is (c0 - c2)/c1.","{'c0': 103.0, 'c1': 8.0, 'c2': 47.0}",,[]
527," Kaleb had c0 pieces of clothing to wash. He put c1 of them in one load, but decided to split the rest into c2 equal loads. How many pieces of clothing could go in each of the small loads? ",4.0,"Kaleb had c0 pieces of clothing. He put c1 in one load, so he has c0 - c1 left. He wants to split the remaining clothes into c2 equal loads, so each load will have (c0 - c1) / c2 pieces of clothing. The answer is (c0 - c1) / c2.","{'c0': 39.0, 'c1': 19.0, 'c2': 5.0}",,[]
528," A company invited c0 people to a luncheon, but c1 of them didn't show up. If the tables they had held c2 people each, how many tables do they need? ",2.0,"The company invited c0 people, but c1 didn't show up, so c0 - c1 people attended the luncheon. Each table can hold c2 people, so the number of tables needed is (c0 - c1) / c2. The answer is (c0 - c1) / c2.","{'c0': 18.0, 'c1': 12.0, 'c2': 3.0}",,[]
