,question,answer,response,mapping,response_answer,flag
475," At lunch a waiter had 7 customers and 4 of them didn't leave a tip. If he got $9 each from the ones who did tip, how much money did he earn? ",27.0,"The waiter had 7 customers in total. 4 of them didn't leave a tip, so he got tips from 7 - 4 = 3 customers. He got $9 from each of them, so he earned 3 * $9 = $27 in total. The answer is $27.",,27.0,0
476," April's discount flowers was having a sale where each rose was 9 dollars. If April started with 11 roses and had 8 roses left, how much money did she earn? ",27.0,"April started with 11 roses and had 8 roses left, so she sold 11 - 8 = 3 roses. Each rose was 9 dollars, so she earned 3 * 9 = 27 dollars. The answer is 27.",,27.0,0
477," Tom bought 14 boxes of chocolate candy and gave 8 to his little brother. If each box has 3 pieces inside it, how many pieces did Tom still have? ",18.0,"Tom bought 14 boxes of chocolate candy. He gave 8 boxes to his little brother, so he still has 14 - 8 = 6 boxes left. Each box has 3 pieces inside it, so Tom still has 6 * 3 = 18 pieces of chocolate candy left. The answer is 18.",,18.0,0
478," At a restaurant each adult meal costs $2 and kids eat free. If a group of 15 people came in and 9 were kids, how much would it cost for the group to eat? ",12.0,"There are 15 people in the group, and 9 of them are kids. So there are 15 - 9 = 6 adults. Each adult meal costs $2, so the total cost for the adults would be 6 * $2 = $12. The kids eat for free, so the total cost for the group to eat would be $12. The answer is $12.",,12.0,0
479," Edward earned 4 dollars for each lawn he mowed. If he had 17 lawns to mow, but forgot to mow 9 of them, how much money did he actually earn? ",32.0,"Edward earned 4 dollars for each lawn he mowed. He had 17 lawns to mow, but forgot to mow 9 of them. So he actually mowed 17 - 9 = 8 lawns. He earned 4 dollars for each lawn, so he earned 8 * 4 = 32 dollars. The answer is 32.",,32.0,0
480," A new building needed 11 windows. The builder had already installed 4 of them. If it takes 8 hours to install each window, how long will it take him to install the rest? ",56.0,"The builder needed to install 11 windows in total. He had already installed 4 of them, so he needs to install 11 - 4 = 7 more windows. It takes 8 hours to install each window, so it will take him 7 * 8 = 56 hours to install the rest of the windows. The answer is 56.",,56.0,0
481," Tom bought 12 boxes of chocolate candy and gave 7 to his little brother. If each box has 6 pieces inside it, how many pieces did Tom still have? ",30.0,"Tom bought 12 boxes of chocolate candy. Each box has 6 pieces inside it, so he had 12 * 6 = 72 pieces in total. He gave 7 boxes to his little brother, which is 7 * 6 = 42 pieces. So Tom still had 72 - 42 = 30 pieces left. The answer is 30.",,30.0,0
482," John had 6 action figures, but needed 11 total for a complete collection. If each one costs $6, how much money would he need to finish his collection? ",30.0,"John had 6 action figures, but needed 11 total for a complete collection. So he needs to buy 11 - 6 = 5 more action figures. Each action figure costs $6, so he would need 5 * 6 = $30 to finish his collection. The answer is $30.",,30.0,0
483," At a restaurant each adult meal costs $8 and kids eat free. If a group of 11 people came in and 2 were kids, how much would it cost for the group to eat? ",72.0,"There are 11 people in the group, and 2 of them are kids. So there are 11 - 2 = 9 adults. Each adult meal costs $8, so the total cost for the adults would be 9 * 8 = $72. The kids eat for free, so there is no additional cost for them. Therefore, the total cost for the group to eat would be $72. The answer is $72.",,72.0,0
484," At the fair Kaleb bought 6 tickets. After riding the ferris wheel he had 3 tickets left. If each ticket cost 9 dollars, how much money did Kaleb spend riding the ferris wheel? ",27.0,"Kaleb bought 6 tickets and had 3 left after riding the ferris wheel, so he used 6 - 3 = 3 tickets for the ride. Each ticket cost 9 dollars, so Kaleb spent 3 * 9 = 27 dollars riding the ferris wheel. The answer is 27.",,27.0,0
485," Tiffany baked 8 brownies, but needed 17 total for her party. If she used 8 cups of flour on each one, how much cups of flour does she still need? ",72.0,"Tiffany baked 8 brownies, but needed 17 total for her party. So she still needs to bake 17 - 8 = 9 more brownies. She used 8 cups of flour on each brownie, so she still needs 9 * 8 = 72 cups of flour. The answer is 72.",,72.0,0
486," In a video game, each enemy defeated gives you 7 points. If a level has 11 enemies total and you destroy all but 8 of them, how many points would you earn? ",21.0,"Each enemy defeated gives you 7 points. There are 11 enemies total in the level. You destroy all but 8 of them, so you defeat 11 - 8 = 3 enemies. Therefore, you earn 3 * 7 = 21 points. The answer is 21.",,21.0,0
487," A magician was selling magic card decks for 7 dollars each. If he started with 16 decks and by the end of the day he had 8 left, how much money did he earn? ",56.0,"The magician started with 16 decks and ended with 8 decks, so he sold 16 - 8 = 8 decks. Each deck was sold for 7 dollars, so he earned 8 * 7 = 56 dollars. The answer is 56.",,56.0,0
488," There were 13 friends playing a video game online when 8 players quit. If each player left had 6 lives, how many lives did they have total? ",30.0,"There were 13 friends playing a video game online. 8 players quit, so there were 13 - 8 = 5 players left. Each player left had 6 lives, so they had a total of 5 * 6 = 30 lives. The answer is 30.",,30.0,0
489," At lunch a waiter had 7 customers and 5 of them didn't leave a tip. If he got $3 each from the ones who did tip, how much money did he earn? ",6.0,"The waiter had 7 customers in total. 5 of them didn't leave a tip, so 7 - 5 = 2 customers left a tip. He got $3 from each of the 2 customers who left a tip, so he earned 2 * $3 = $6 in total. The answer is $6.",,6.0,0
490," At the fair Adam bought 10 tickets. After riding the ferris wheel he had 3 tickets left. If each ticket cost 9 dollars, how much money did Adam spend riding the ferris wheel? ",63.0,"Adam bought 10 tickets and had 3 left after riding the ferris wheel, so he used 10 - 3 = 7 tickets for the ride. Each ticket cost 9 dollars, so Adam spent 7 * 9 = 63 dollars riding the ferris wheel. The answer is 63.",,63.0,0
491," A worksheet had 7 problems on it. If a teacher had 17 worksheets to grade and had already graded 8 of them, how many more problems does she have to grade? ",63.0,"Each worksheet has 7 problems on it. The teacher has 17 worksheets to grade, and has already graded 8 of them. So she still needs to grade 17 - 8 = 9 more worksheets. To find out how many more problems she has to grade, we multiply the number of worksheets by the number of problems per worksheet: 9 x 7 = 63. The teacher has 63 more problems to grade. The answer is 63.",,63.0,0
492," A trivia team had 9 members total, but during a game 3 members didn't show up. If each member that did show up scored 2 points, how many points were scored total? ",12.0,"The trivia team had 9 members total, but 3 members didn't show up. So only 9 - 3 = 6 members showed up. Each member that showed up scored 2 points, so the total points scored were 6 * 2 = 12 points. The answer is 12.",,12.0,0
493," Mike had 15 video games but 9 of them weren't working. If he wanted to sell the working games for $5 each, how much money could he earn? ",30.0,"Mike had 15 video games but 9 of them weren't working, so he had 15 - 9 = 6 working video games. If he sold each working game for $5, he could earn 6 * 5 = $30. The answer is $30.",,30.0,0
494," Edward earned 9 dollars for each lawn he mowed. If he had 6 lawns to mow, but forgot to mow 2 of them, how much money did he actually earn? ",36.0,"Edward earned 9 dollars for each lawn he mowed. He had 6 lawns to mow, but he forgot to mow 2 of them, so he only mowed 6 - 2 = 4 lawns. Therefore, he earned 4 * 9 = 36 dollars. The answer is 36.",,36.0,0
495," At a restaurant each adult meal costs $2 and kids eat free. If a group of 9 people came in and 2 were kids, how much would it cost for the group to eat? ",14.0,"There are 9 people in the group, but 2 of them are kids who eat for free. So there are 9 - 2 = 7 adults who need to pay. Each adult meal costs $2, so the total cost for the group to eat is 7 * $2 = $14. The answer is $14.",,14.0,0
496," Chloe baked 7 brownies, but needed 16 total for her party. If she used 6 cups of flour on each one, how much cups of flour does she still need? ",54.0,"Chloe baked 7 brownies, but needed 16 total for her party. So she still needs to bake 16 - 7 = 9 more brownies. Each brownie requires 6 cups of flour. So she still needs 9 * 6 = 54 cups of flour. The answer is 54.",,54.0,0
497," There were 8 friends playing a video game online when 3 players quit. If each player left had 3 lives, how many lives did they have total? ",15.0,"There were 8 friends playing a video game online. 3 players quit, so there were 8 - 3 = 5 players left. Each player had 3 lives, so the total number of lives they had was 5 * 3 = 15 lives. The answer is 15.",,15.0,0
498," Sam invited 9 friends to a birthday party, but 6 couldn't come. If he wanted to buy enough cupcakes so each person could have exactly 2, how many should he buy? ",6.0,"Sam invited 9 friends to the party, but 6 couldn't come, so there will be 9 - 6 = 3 friends coming to the party. Sam wants to buy enough cupcakes so each person could have exactly 2, so he needs to buy 3 x 2 = 6 cupcakes. The answer is 6.",,6.0,0
499," Megan earned 8 points for each bag of cans she recycled. If she had 14 bags, but didn't recycle 5 of them, how many points would she have earned? ",72.0,"Megan earned 8 points for each bag of cans she recycled. She had 14 bags, but didn't recycle 5 of them, so she recycled 14 - 5 = 9 bags. She earned 8 points for each of the 9 bags she recycled, so she earned 8 * 9 = 72 points. The answer is 72.",,72.0,0
500," Will had 57 dollars. If he spent 27 bucks on a new game, how many 6 dollar toys could he buy with the money he had left? ",5.0,"Will had 57 dollars. He spent 27 dollars on a new game, so he has 57 - 27 = 30 dollars left. Each toy costs 6 dollars, so he can buy 30 / 6 = 5 toys with the money he has left. The answer is 5.",,5.0,0
501, A pet store had 18 puppies. In one day they sold 3 of them and put the rest into cages with 5 in each cage. How many cages did they use? ,3.0,"The pet store had 18 puppies. They sold 3 of them, so they have 18 - 3 = 15 puppies left. They put the remaining puppies into cages with 5 in each cage. So they used 15 / 5 = 3 cages. The answer is 3.",,3.0,0
502," Luke had 47 pieces of clothing to wash. He put 17 of them in one load, but decided to split the rest into 5 equal loads. How many pieces of clothing could go in each of the small loads? ",6.0,"Luke had 47 pieces of clothing to wash. He put 17 pieces in one load, so he has 47 - 17 = 30 pieces left. He wants to split the rest into 5 equal loads, so each small load will have 30 / 5 = 6 pieces of clothing. The answer is 6.",,6.0,0
503," Edward bought 79 tickets at the state fair. He spent 23 tickets at the 'dunk a clown' booth and decided to use the rest on rides. If each ride cost 7 tickets, how many rides could he go on? ",8.0,"Edward bought 79 tickets. He spent 23 tickets at the 'dunk a clown' booth, so he has 79 - 23 = 56 tickets left. Each ride costs 7 tickets, so he can go on 56 / 7 = 8 rides. The answer is 8.",,8.0,0
504," Katie baked 18 cupcakes for her school's bake sale. If her brother, Todd, ate 8 of them how many packages could she make if she put 2 cupcake in each package? ",5.0,"Katie baked 18 cupcakes. Todd ate 8 of them, so she has 18 - 8 = 10 cupcakes left. She wants to put 2 cupcakes in each package, so she can make 10 / 2 = 5 packages. The answer is 5.",,5.0,0
505, Megan had 93 files on her computer. She deleted 21 of them and put the rest into folders with 8 files in each one. How many folders did Megan end up with? ,9.0,"Megan had 93 files on her computer. She deleted 21 of them, so she had 93 - 21 = 72 files left. She put the remaining files into folders with 8 files in each one, so she ended up with 72 / 8 = 9 folders. The answer is 9.",,9.0,0
506, Wendy uploaded 79 pictures to Facebook. She put 44 pics into one album and put the rest into 5 different albums. How many pictures were in each album? ,7.0,"Wendy uploaded 79 pictures to Facebook. She put 44 pictures in one album, so she has 79 - 44 = 35 pictures left. She wants to put the rest in 5 different albums, so there will be 35 / 5 = 7 pictures in each album. The answer is 7.",,7.0,0
507," Isabel had 72 homework problems. She finished 32 of them but still had 5 pages of problems to do. If each page has the same number of problems on it, how many problems are on each page? ",8.0,"Isabel had 72 homework problems. She finished 32 of them, so she still had 72 - 32 = 40 problems left. She had 5 pages of problems left, so there are 40 / 5 = 8 problems on each page. The answer is 8.",,8.0,0
508," The cafeteria had 62 apples. For lunch they handed out 8 to students and decided to use the rest to make pies. If each pie takes 9 apples, how many pies could they make? ",6.0,"The cafeteria had 62 apples. They handed out 8 apples to students, so they have 62 - 8 = 54 apples left. Each pie takes 9 apples, so they can make 54 / 9 = 6 pies. The answer is 6.",,6.0,0
509," Mike made 101 dollars mowing lawns over the summer. If he spent 47 dollars buying new mower blades, how many 6 dollar games could he buy with the money he had left? ",9.0,Mike made 101 dollars mowing lawns. He spent 47 dollars on new mower blades. So he has 101 - 47 = 54 dollars left. Each game costs 6 dollars. So he can buy 54 / 6 = 9 games with the money he has left. The answer is 9.,,9.0,0
510," Paige's team won their dodgeball game and scored 41 points total. If Paige scored 11 of the points and everyone else scored 6 points each, how many players were on her team? ",5.0,"Paige scored 11 points and everyone else scored 6 points each. Let's call the number of other players on the team ""x"". Then we can set up an equation: 

11 + 6x = 41 

Subtracting 11 from both sides: 

6x = 30 

Dividing both sides by 6: 

x = 5 

So there were 5 other players on Paige's team, making a total of 6 players. The answer is 6.",,6.0,0
511," Oliver is at the library helping put away books. There are 46 book to put away total but a librarian takes 10 of them and leaves Oliver with the rest. If he can fit 4 books on a shelf, how many shelves will he need? ",9.0,"Oliver was left with 46 - 10 = 36 books to put away. He can fit 4 books on a shelf, so he will need 36 / 4 = 9 shelves to put away all the books. The answer is 9.",,9.0,0
512, Emily was planting vegetables in her garden. She started with 41 seeds and planted 29 of them in the big garden and in each of her small gardens put 4 seeds each. How many small gardens did Emily have? ,3.0,"Emily started with 41 seeds. She planted 29 of them in the big garden, so she has 41 - 29 = 12 seeds left. Each small garden has 4 seeds, so Emily has 12 / 4 = 3 small gardens. The answer is 3.",,3.0,0
513," Edward made 37 dollars mowing lawns over the summer. If he spent 21 dollars buying new mower blades, how many 2 dollar games could he buy with the money he had left? ",8.0,Edward made 37 dollars mowing lawns. He spent 21 dollars on new mower blades. So he has 37 - 21 = 16 dollars left. Each 2 dollar game costs 2 dollars. So he can buy 16 / 2 = 8 games with the money he has left. The answer is 8.,,8.0,0
514, A pet store had 81 puppies. In one day they sold 41 of them and put the rest into cages with 8 in each cage. How many cages did they use? ,5.0,"The pet store had 81 puppies. They sold 41 of them, so they have 81 - 41 = 40 puppies left. They put the remaining puppies into cages with 8 in each cage. So they used 40 / 8 = 5 cages. The answer is 5.",,5.0,0
515," There are 65 students trying out for the school's trivia teams. If 17 of them didn't get picked for the team and the rest were put into 8 groups, how many students would be in each group? ",6.0,"There are 65 students trying out for the trivia teams. 17 of them didn't get picked, so there are 65 - 17 = 48 students left. They were put into 8 groups, so there are 48 / 8 = 6 students in each group. The answer is 6.",,6.0,0
516," Tom had 57 dollars. If he spent 49 bucks on a new game, how many 4 dollar toys could he buy with the money he had left? ",2.0,"Tom had 57 dollars. He spent 49 dollars on a new game, so he has 57 - 49 = 8 dollars left. Each toy costs 4 dollars, so Tom can buy 8 / 4 = 2 toys with the money he has left. The answer is 2.",,2.0,0
517," Isabel picked 66 flowers for her friend’s wedding. She was making bouquets with 8 flowers in each one. If 10 of the flowers wilted before the wedding, how many bouquets could she still make? ",7.0,"Isabel picked 66 flowers. She was making bouquets with 8 flowers in each one. So she could make 66 / 8 = 8 full bouquets. However, 10 of the flowers wilted, so she can only make 56 flowers. This means she can make 56 / 8 = 7 full bouquets. The answer is 7.",,7.0,0
518, For Halloween Sarah received 108 pieces of candy. She ate 36 pieces then placed the rest into piles with 9 in each pile. How many piles could she make? ,8.0,"Sarah received 108 pieces of candy. She ate 36 pieces, so she has 108 - 36 = 72 pieces left. She wants to make piles with 9 pieces in each pile, so she can make 72 / 9 = 8 piles. The answer is 8.",,8.0,0
519, Nancy had 80 files on her computer. She deleted 31 of them and put the rest into folders with 7 files in each one. How many folders did Nancy end up with? ,7.0,"Nancy had 80 files on her computer. She deleted 31 of them, so she has 80 - 31 = 49 files left. She wants to put them into folders with 7 files in each one, so she will end up with 49 / 7 = 7 folders. The answer is 7.",,7.0,0
520," There are 36 students trying out for the school's trivia teams. If 9 of them didn't get picked for the team and the rest were put into 3 groups, how many students would be in each group? ",9.0,"There are 36 students trying out for the trivia teams. 9 of them didn't get picked, so there are 36 - 9 = 27 students left. They were put into 3 groups, so there are 27 / 3 = 9 students in each group. The answer is 9.",,9.0,0
521," The cafeteria had 96 apples. For lunch they handed out 42 to students and decided to use the rest to make pies. If each pie takes 6 apples, how many pies could they make? ",9.0,"The cafeteria had 96 apples. They handed out 42 apples to students, so they have 96 - 42 = 54 apples left. Each pie takes 6 apples, so they can make 54 / 6 = 9 pies. The answer is 9.",,9.0,0
522, A pet store had 64 puppies. In one day they sold 28 of them and put the rest into cages with 4 in each cage. How many cages did they use? ,9.0,"The pet store had 64 puppies. They sold 28 of them, so they have 64 - 28 = 36 puppies left. They put the remaining puppies into cages with 4 in each cage. So they used 36 / 4 = 9 cages. The answer is 9.",,9.0,0
523, Edward was selling his old games. He started out with 35 but sold 19 of them. He packed the rest up putting 8 games into each box. How many boxes did he have to use? ,2.0,"Edward started with 35 games. He sold 19 of them, so he has 35 - 19 = 16 games left. He packed the rest up putting 8 games into each box. So he needs 16 / 8 = 2 boxes to store all the games. The answer is 2.",,2.0,0
524," Frank made 19 dollars mowing lawns over the summer. If he spent 11 dollars buying new mower blades, how many 2 dollar games could he buy with the money he had left? ",4.0,Frank made 19 dollars mowing lawns. He spent 11 dollars on new mower blades. So he has 19 - 11 = 8 dollars left. Each 2 dollar game costs 2 dollars. So Frank can buy 8 / 2 = 4 games with the money he has left. The answer is 4.,,4.0,0
525," Megan had 40 homework problems. She finished 26 of them but still had 2 pages of problems to do. If each page has the same number of problems on it, how many problems are on each page? ",7.0,"Megan had 40 homework problems. She finished 26 of them, so she still had 40 - 26 = 14 problems left. She had 2 pages of problems left, so there are 14 / 2 = 7 problems on each page. The answer is 7.",,7.0,0
526," Wendy picked 103 flowers for her friend’s wedding. She was making bouquets with 8 flowers in each one. If 47 of the flowers wilted before the wedding, how many bouquets could she still make? ",7.0,"Wendy picked 103 flowers. 47 of them wilted, so she has 103 - 47 = 56 flowers left. She wants to make bouquets with 8 flowers in each one, so she can make 56 / 8 = 7 bouquets. The answer is 7.",,7.0,0
527," Kaleb had 39 pieces of clothing to wash. He put 19 of them in one load, but decided to split the rest into 5 equal loads. How many pieces of clothing could go in each of the small loads? ",4.0,"Kaleb had 39 pieces of clothing to wash. He put 19 pieces in one load, so he has 39 - 19 = 20 pieces left. He wants to split the rest into 5 equal loads, so each small load will have 20 / 5 = 4 pieces of clothing. The answer is 4.",,4.0,0
528," A company invited 18 people to a luncheon, but 12 of them didn't show up. If the tables they had held 3 people each, how many tables do they need? ",2.0,"The company invited 18 people to the luncheon, but 12 of them didn't show up. So only 18 - 12 = 6 people showed up. Each table can hold 3 people, so they need 6 / 3 = 2 tables. The answer is 2.",,2.0,0
529," Mike is at the library helping put away books. There are 82 book to put away total but a librarian takes 10 of them and leaves Mike with the rest. If he can fit 9 books on a shelf, how many shelves will he need? ",8.0,"There are 82 books to put away. The librarian takes 10, so Mike is left with 82 - 10 = 72 books. He can fit 9 books on a shelf, so he will need 72 / 9 = 8 shelves to put away all the books. The answer is 8.",,8.0,0
530, A pet store had 78 puppies. In one day they sold 30 of them and put the rest into cages with 8 in each cage. How many cages did they use? ,6.0,"The pet store had 78 puppies. They sold 30 of them, so they have 78 - 30 = 48 puppies left. They put the remaining puppies into cages with 8 in each cage. So they used 48 / 8 = 6 cages. The answer is 6.",,6.0,0
531, Bianca uploaded 33 pictures to Facebook. She put 27 pics into one album and put the rest into 3 different albums. How many pictures were in each album? ,2.0,"Bianca uploaded 33 pictures to Facebook. She put 27 pictures into one album, so she has 33 - 27 = 6 pictures left. She put the rest into 3 different albums, so there will be 6 / 3 = 2 pictures in each album. The answer is 2.",,2.0,0
532," Emily's team won their dodgeball game and scored 39 points total. If Emily scored 23 of the points and everyone else scored 2 points each, how many players were on her team? ",8.0,"Emily scored 23 points and everyone else scored 2 points each. Let's call the number of other players on Emily's team ""x"". Then we can set up the equation: 

23 + 2x = 39 

Subtracting 23 from both sides: 

2x = 16 

Dividing both sides by 2: 

x = 8 

So there were 8 other players on Emily's team, making a total of 9 players. The answer is 9.",,9.0,0
533," A company invited 47 people to a luncheon, but 7 of them didn't show up. If the tables they had held 5 people each, how many tables do they need? ",8.0,"The company invited 47 people to the luncheon, but 7 didn't show up, so there were 47 - 7 = 40 people who attended. Each table holds 5 people, so they need 40 / 5 = 8 tables. The answer is 8.",,8.0,0
534," A waiter had 44 customers in his section. If 12 of them left and the rest of his tables had 8 people at each table, how many tables did he have? ",4.0,"The waiter had 44 customers in his section. 12 of them left, so he has 44 - 12 = 32 customers left. Each table has 8 people, so the waiter had 32 / 8 = 4 tables. The answer is 4.",,4.0,0
535, A store had 40 coloring books in stock. They ended up putting them on sale and getting rid of 20 of them. The put the ones they still had onto shelves with 4 on each shelf. How many shelves did they use? ,5.0,"The store had 40 coloring books in stock. They got rid of 20, so they have 40 - 20 = 20 coloring books left. They put 4 coloring books on each shelf, so they used 20 / 4 = 5 shelves. The answer is 5.",,5.0,0
536," There are 64 students trying out for the school's trivia teams. If 36 of them didn't get picked for the team and the rest were put into 4 groups, how many students would be in each group? ",7.0,"There are 64 students trying out for the trivia teams. 36 of them didn't get picked, so there are 64 - 36 = 28 students who made the team. These 28 students were put into 4 groups, so there are 28 / 4 = 7 students in each group. The answer is 7.",,7.0,0
537, Kaleb was selling his old games. He started out with 76 but sold 46 of them. He packed the rest up putting 5 games into each box. How many boxes did he have to use? ,6.0,"Kaleb started with 76 games and sold 46 of them, so he has 76 - 46 = 30 games left. He packed them up in boxes of 5 games each, so he needs 30 / 5 = 6 boxes. The answer is 6.",,6.0,0
538," Jerry is at the library helping put away books. There are 34 book to put away total but a librarian takes 7 of them and leaves Jerry with the rest. If he can fit 3 books on a shelf, how many shelves will he need? ",9.0,"There are 34 books to put away. The librarian takes 7, so Jerry is left with 34 - 7 = 27 books. Jerry can fit 3 books on a shelf, so he will need 27 / 3 = 9 shelves to put away all the books. The answer is 9.",,9.0,0
539, Nancy was planting vegetables in her garden. She started with 52 seeds and planted 28 of them in the big garden and in each of her small gardens put 4 seeds each. How many small gardens did Nancy have? ,6.0,"Nancy started with 52 seeds. She planted 28 of them in the big garden, so she has 52 - 28 = 24 seeds left. Each small garden has 4 seeds, so Nancy has 24 / 4 = 6 small gardens. The answer is 6.",,6.0,0
540," Will had 83 dollars. If he spent 47 bucks on a new game, how many 4 dollar toys could he buy with the money he had left? ",9.0,"Will had 83 dollars. He spent 47 dollars on a new game, so he has 83 - 47 = 36 dollars left. Each 4 dollar toy costs 4 dollars, so he can buy 36 / 4 = 9 toys with the money he has left. The answer is 9.",,9.0,0
541, Bianca was planting vegetables in her garden. She started with 52 seeds and planted 40 of them in the big garden and in each of her small gardens put 2 seeds each. How many small gardens did Bianca have? ,6.0,"Bianca started with 52 seeds. She planted 40 of them in the big garden, so she has 52 - 40 = 12 seeds left. Each small garden has 2 seeds, so Bianca has 12 / 2 = 6 small gardens. The answer is 6.",,6.0,0
542," A waiter had 21 customers in his section. If 12 of them left and the rest of his tables had 3 people at each table, how many tables did he have? ",3.0,"The waiter had 21 customers in his section. 12 of them left, so he has 21 - 12 = 9 customers left. Each table has 3 people, so the waiter has 9 / 3 = 3 tables. The answer is 3.",,3.0,0
543," There are 25 students trying out for the school's trivia teams. If 15 of them didn't get picked for the team and the rest were put into 2 groups, how many students would be in each group? ",5.0,"There are 25 students trying out for the trivia team. 15 of them didn't get picked, so there are 25 - 15 = 10 students left. The 10 students were put into 2 groups, so there would be 10 / 2 = 5 students in each group. The answer is 5.",,5.0,0
544," The cafeteria had 47 apples. For lunch they handed out 27 to students and decided to use the rest to make pies. If each pie takes 4 apples, how many pies could they make? ",5.0,"The cafeteria had 47 apples. They handed out 27 apples to students, so they have 47 - 27 = 20 apples left. Each pie takes 4 apples, so they can make 20 / 4 = 5 pies. The answer is 5.",,5.0,0
545," Megan baked 68 cupcakes for her school's bake sale. If her brother, Todd, ate 32 of them how many packages could she make if she put 6 cupcake in each package? ",6.0,"Megan baked 68 cupcakes. Todd ate 32 of them, so Megan has 68 - 32 = 36 cupcakes left. She wants to put 6 cupcakes in each package, so she can make 36 / 6 = 6 packages. The answer is 6.",,6.0,0
546, A store had 120 coloring books in stock. They ended up putting them on sale and getting rid of 39 of them. The put the ones they still had onto shelves with 9 on each shelf. How many shelves did they use? ,9.0,"The store had 120 coloring books in stock. They got rid of 39 of them, so they had 120 - 39 = 81 coloring books left. They put 9 coloring books on each shelf, so they used 81 / 9 = 9 shelves. The answer is 9.",,9.0,0
547, Isabel uploaded 25 pictures to Facebook. She put 10 pics into one album and put the rest into 5 different albums. How many pictures were in each album? ,3.0,"Isabel uploaded 25 pictures to Facebook. She put 10 pictures in one album, so she has 25 - 10 = 15 pictures left. She wants to put the rest into 5 different albums, so there will be 15 / 5 = 3 pictures in each album. The answer is 3.",,3.0,0
548," Sarah had 60 homework problems. She finished 20 of them but still had 5 pages of problems to do. If each page has the same number of problems on it, how many problems are on each page? ",8.0,"Sarah had 60 homework problems. She finished 20 of them, so she still had 60 - 20 = 40 problems left. She had 5 pages of problems left, so there are 40 / 5 = 8 problems on each page. The answer is 8.",,8.0,0
549," Mike made 42 dollars mowing lawns over the summer. If he spent 10 dollars buying new mower blades, how many 8 dollar games could he buy with the money he had left? ",4.0,Mike made 42 dollars mowing lawns. He spent 10 dollars on new mower blades. So he has 42 - 10 = 32 dollars left. Each game costs 8 dollars. So he can buy 32 / 8 = 4 games with the money he has left. The answer is 4.,,4.0,0
550," Will had 59 pieces of clothing to wash. He put 32 of them in one load, but decided to split the rest into 9 equal loads. How many pieces of clothing could go in each of the small loads? ",3.0,"Will had 59 pieces of clothing to wash. He put 32 of them in one load, so he has 59 - 32 = 27 pieces of clothing left. He wants to split the rest into 9 equal loads, so there will be 27 / 9 = 3 pieces of clothing in each of the small loads. The answer is 3.",,3.0,0
551," Oliver made 35 dollars mowing lawns over the summer. If he spent 7 dollars buying new mower blades, how many 4 dollar games could he buy with the money he had left? ",7.0,Oliver made 35 dollars mowing lawns. He spent 7 dollars on new mower blades. So he has 35 - 7 = 28 dollars left. Each game costs 4 dollars. So he can buy 28 / 4 = 7 games with the money he has left. The answer is 7.,,7.0,0
552, Emily was planting vegetables in her garden. She started with 42 seeds and planted 36 of them in the big garden and in each of her small gardens put 2 seeds each. How many small gardens did Emily have? ,3.0,"Emily started with 42 seeds. She planted 36 of them in the big garden, so she has 42 - 36 = 6 seeds left. She put 2 seeds in each small garden. So she has 6 / 2 = 3 small gardens. The answer is 3.",,3.0,0
553," There are 17 students trying out for the school's trivia teams. If 5 of them didn't get picked for the team and the rest were put into 3 groups, how many students would be in each group? ",4.0,"There are 17 students trying out for the trivia team. 5 of them didn't get picked, so there are 17 - 5 = 12 students left. They were put into 3 groups, so there would be 12 / 3 = 4 students in each group. The answer is 4.",,4.0,0
554," Katie's team won their dodgeball game and scored 12 points total. If Katie scored 4 of the points and everyone else scored 4 points each, how many players were on her team? ",2.0,"Katie scored 4 points and everyone else scored 4 points each, so there were a total of 12 - 4 = 8 points scored by the other players. Each of the other players scored 4 points, so there were 8 / 4 = 2 other players on Katie's team. Including Katie, there were 1 + 2 = 3 players on her team. The answer is 3.",,3.0,0
555," Megan baked 71 cupcakes for her school's bake sale. If her brother, Todd, ate 43 of them how many packages could she make if she put 7 cupcake in each package? ",4.0,"Megan baked 71 cupcakes. Todd ate 43 of them, so she has 71 - 43 = 28 cupcakes left. She wants to put 7 cupcakes in each package, so she can make 28 / 7 = 4 packages. The answer is 4.",,4.0,0
556, Wendy uploaded 45 pictures to Facebook. She put 27 pics into one album and put the rest into 9 different albums. How many pictures were in each album? ,2.0,"Wendy put 27 pictures into one album, so she has 45 - 27 = 18 pictures left. She wants to put the rest into 9 different albums, so there will be 18 / 9 = 2 pictures in each album. The answer is 2.",,2.0,0
557, A store had 86 coloring books in stock. They ended up putting them on sale and getting rid of 37 of them. The put the ones they still had onto shelves with 7 on each shelf. How many shelves did they use? ,7.0,"The store had 86 coloring books in stock. They got rid of 37 of them, so they have 86 - 37 = 49 coloring books left. They put them onto shelves with 7 on each shelf, so they used 49 / 7 = 7 shelves. The answer is 7.",,7.0,0
558," The cafeteria had 50 apples. For lunch they handed out 5 to students and decided to use the rest to make pies. If each pie takes 5 apples, how many pies could they make? ",9.0,"The cafeteria had 50 apples. They handed out 5 apples to students, so they have 50 - 5 = 45 apples left. Each pie takes 5 apples, so they can make 45 / 5 = 9 pies. The answer is 9.",,9.0,0
559," Nancy had 101 homework problems. She finished 47 of them but still had 6 pages of problems to do. If each page has the same number of problems on it, how many problems are on each page? ",9.0,"Nancy had 101 homework problems. She finished 47 of them, so she still had 101 - 47 = 54 problems left. She had 6 pages of problems left, so there are 54 / 6 = 9 problems on each page. The answer is 9.",,9.0,0
