,question,answer,response,mapping,response_answer,equations,correct
454," John earned c0 dollars for each lawn he mowed. If he had c1 lawns to mow, but forgot to mow c2 of them, how much money did he actually earn? ",64,"Solve the problem step by step:
1. Multiply the amount of money John earned for each lawn by the number of lawns he actually mowed. Let x be the amount of money he earned,
x = c0 * (c1 - c2)
2. Calculate the answer by simplifying the equation.
answer = x","{'c0': 8.0, 'c1': 15.0, 'c2': 7.0}",64,"['x = c0 * (c1 - c2)', 'answer = x']",1
455," There were c0 friends playing a video game online when c1 players quit. If each player left had c2 lives, how many lives did they have total? ",24,"Solve the problem step by step:
1. Multiply the number of players who quit by the number of lives each player had to calculate the total number of lives lost. Let x be the total number of lives lost,
x = c1 * c2
2. Subtract the total number of lives lost from the total number of lives before players quit to calculate the answer.
answer = c0 - x","{'c0': 10.0, 'c1': 7.0, 'c2': 8.0}",-46,"['x = c1 * c2', 'answer = c0 - x']",0
456," In a video game, each enemy defeated gives you c0 points. If a level has c1 enemies total and you destroy all but c2 of them, how many points would you earn? ",40,"Solve the problem step by step:
1. Subtract the number of enemies not defeated from the total number of enemies to calculate the number of enemies defeated. Let x be the number of enemies defeated,
x = c1 - c2
2. Multiply the number of points earned per defeated enemy by the number of enemies defeated to calculate the answer.
answer = c0 * x","{'c0': 8.0, 'c1': 7.0, 'c2': 2.0}",40,"['x = c1 - c2', 'answer = c0 * x']",1
457," A painter needed to paint c0 rooms in a building. Each room takes c1 hours to paint. If he already painted c2 rooms, how much longer will he take to paint the rest? ",63,"Solve the problem step by step:
1. Subtract the number of rooms already painted from the total number of rooms to calculate the number of rooms left to paint. Let x be the number of rooms left to paint,
x = c0 - c2
2. Multiply the time it takes to paint one room by the number of rooms left to paint to calculate the total time needed to paint the remaining rooms. Let y be the total time needed,
y = c1 * x
3. The answer is the total time needed to paint the remaining rooms.
answer = y","{'c0': 11.0, 'c1': 7.0, 'c2': 2.0}",63,"['x = c0 - c2', 'y = c1 * x', 'answer = y']",1
458," Dave had c0 video games but c1 of them weren't working. If he wanted to sell the working games for $c2 each, how much money could he earn? ",32,"Solve the problem step by step:
1. Subtract the number of non-working video games from the total number of video games to calculate the number of working video games. Let x be the number of working video games,
x = c0 - c1
2. Multiply the number of working video games by the price of each video game to calculate the total amount of money Dave could earn.
answer = x * c2","{'c0': 10.0, 'c1': 2.0, 'c2': 4.0}",32,"['x = c0 - c1', 'answer = x * c2']",1
459," A worksheet had c0 problems on it. If a teacher had c1 worksheets to grade and had already graded c2 of them, how many more problems does she have to grade? ",32,"Solve the problem step by step:
1. Multiply the number of problems on one worksheet by the total number of worksheets. Let x be the total number of problems,
x = c0 * c1
2. Subtract the number of problems already graded from the total number of problems to calculate the answer.
answer = x - (c0 * c2)","{'c0': 4.0, 'c1': 16.0, 'c2': 8.0}",32,"['x = c0 * c1', 'answer = x - (c0 * c2)']",1
460," A worksheet had c0 problems on it. If a teacher had c1 worksheets to grade and had already graded c2 of them, how many more problems does she have to grade? ",14,"Solve the problem step by step:
1. Multiply the number of problems on one worksheet by the total number of worksheets. Let x be the total number of problems,
x = c0 * c1
2. Subtract the number of problems already graded from the total number of problems to calculate the answer.
answer = x - (c0 * c2)","{'c0': 2.0, 'c1': 14.0, 'c2': 7.0}",14,"['x = c0 * c1', 'answer = x - (c0 * c2)']",1
461," April's discount flowers was having a sale where each rose was c0 dollars. If April started with c1 roses and had c2 roses left, how much money did she earn? ",36,"Solve the problem step by step:
1. Subtract the number of roses left from the number of roses April started with to calculate the number of roses sold. Let x be the number of roses sold,
x = c1 - c2
2. Multiply the price of each rose by the number of roses sold to calculate the total money earned.
answer = c0 * x","{'c0': 4.0, 'c1': 13.0, 'c2': 4.0}",36,"['x = c1 - c2', 'answer = c0 * x']",1
462," At a restaurant each adult meal costs $c0 and kids eat free. If a group of c1 people came in and c2 were kids, how much would it cost for the group to eat? ",35,"Solve the problem step by step:
1. Subtract the number of kids from the total number of people to calculate the number of adults. Let x be the number of adults,
x = c1 - c2
2. Multiply the cost of an adult meal by the number of adults to calculate the total cost.
total cost = c0 * x
3. The kids eat for free, so the total cost is the same as the cost for the adults.
answer = total cost","{'c0': 5.0, 'c1': 15.0, 'c2': 8.0}",35,"['x = c1 - c2', 'total cost = c0 * x', 'answer = total cost']",1
463," Zoe baked c0 brownies, but needed c1 total for her party. If she used c2 cups of flour on each one, how much cups of flour does she still need? ",42,"Solve the problem step by step:
1. Subtract the number of brownies she baked from the total number of brownies she needed to calculate the number of brownies she still needs to make. Let x be the number of brownies she still needs to make,
x = c1 - c0
2. Multiply the number of cups of flour used for each brownie by the number of brownies she still needs to make to calculate the total cups of flour she still needs.
answer = x * c2","{'c0': 5.0, 'c1': 11.0, 'c2': 7.0}",42,"['x = c1 - c0', 'answer = x * c2']",1
464," A painter needed to paint c0 rooms in a building. Each room takes c1 hours to paint. If he already painted c2 rooms, how much longer will he take to paint the rest? ",20,"Solve the problem step by step:
1. Subtract the number of rooms already painted from the total number of rooms to calculate the number of rooms left to paint. Let x be the number of rooms left to paint,
x = c0 - c2
2. Multiply the time it takes to paint one room by the number of rooms left to paint to calculate the total time needed to paint the remaining rooms. Let y be the total time needed,
y = c1 * x
3. The answer is the total time needed to paint the remaining rooms.
answer = y","{'c0': 6.0, 'c1': 5.0, 'c2': 2.0}",20,"['x = c0 - c2', 'y = c1 * x', 'answer = y']",1
465," Each chocolate bar in a box cost $c0. If a box had c1 bars total and Vanessa sold all but c2 bars, how much money would she have made? ",16,"Solve the problem step by step:
1. Subtract the number of bars Vanessa kept from the total number of bars to calculate the number of bars sold. Let x be the number of bars sold,
x = c1 - c2
2. Multiply the cost of each chocolate bar by the number of bars sold to calculate the total money made.
total money made = c0 * x","{'c0': 4.0, 'c1': 11.0, 'c2': 7.0}",16,"['x = c1 - c2', 'total money made = c0 * x']",1
466," Gwen earned c0 points for each bag of cans she recycled. If she had c1 bags, but didn't recycle c2 of them, how many points would she have earned? ",16,"Solve the problem step by step:
1. Multiply the number of bags recycled by the number of points earned per bag to calculate the total number of points earned. Let x be the total number of points earned,
x = c0 * (c1 - c2)
2. Calculate the answer by using the value of x.
answer = x","{'c0': 8.0, 'c1': 4.0, 'c2': 2.0}",16,"['x = c0 * (c1 - c2)', 'answer = x']",1
467," A new building needed c0 windows. The builder had already installed c1 of them. If it takes c2 hours to install each window, how long will it take him to install the rest? ",24,"Solve the problem step by step:
1. Subtract the number of windows already installed from the total number of windows to calculate the number of windows left to install. Let x be the number of windows left to install,
x = c0 - c1
2. Multiply the time it takes to install each window by the number of windows left to install to calculate the total time needed to install the remaining windows.
total time = x * c2
3. The answer is the total time needed to install the remaining windows. 
answer = total time","{'c0': 12.0, 'c1': 6.0, 'c2': 4.0}",24,"['x = c0 - c1', 'total time = x * c2', 'answer = total time']",1
468," A chef needs to cook c0 potatoes. He has already cooked c1. If each potato takes c2 minutes to cook, how long will it take him to cook the rest? ",63,"Solve the problem step by step:
1. Subtract the number of potatoes already cooked from the total number of potatoes to calculate the number of potatoes left to cook. Let x be the number of potatoes left to cook,
x = c0 - c1
2. Multiply the time it takes to cook one potato by the number of potatoes left to cook to calculate the total time needed to cook the remaining potatoes. Let y be the total time needed,
y = x * c2
3. The answer is the total time needed to cook the remaining potatoes.
answer = y","{'c0': 15.0, 'c1': 8.0, 'c2': 9.0}",63,"['x = c0 - c1', 'y = x * c2', 'answer = y']",1
469," A trivia team had c0 members total, but during a game c1 members didn't show up. If each member that did show up scored c2 points, how many points were scored total? ",35,"Solve the problem step by step:
1. Subtract the number of members who didn't show up from the total number of members to calculate the number of members who did show up. Let x be the number of members who showed up,
x = c0 - c1
2. Multiply the number of members who showed up by the number of points each member scored to calculate the total number of points scored.
answer = x * c2","{'c0': 14.0, 'c1': 7.0, 'c2': 5.0}",35,"['x = c0 - c1', 'answer = x * c2']",1
470," A chef needs to cook c0 potatoes. He has already cooked c1. If each potato takes c2 minutes to cook, how long will it take him to cook the rest? ",48,"Solve the problem step by step:
1. Subtract the number of potatoes already cooked from the total number of potatoes to calculate the number of potatoes left to cook. Let x be the number of potatoes left to cook,
x = c0 - c1
2. Multiply the time it takes to cook one potato by the number of potatoes left to cook to calculate the total time needed to cook the remaining potatoes.
total time = x * c2
3. The answer is the total time needed to cook the remaining potatoes. 
answer = total time","{'c0': 13.0, 'c1': 5.0, 'c2': 6.0}",48,"['x = c0 - c1', 'total time = x * c2', 'answer = total time']",1
471," A trivia team had c0 members total, but during a game c1 members didn't show up. If each member that did show up scored c2 points, how many points were scored total? ",45,"Solve the problem step by step:
1. Subtract the number of members who didn't show up from the total number of members to calculate the number of members who did show up. Let x be the number of members who showed up,
x = c0 - c1
2. Multiply the number of members who showed up by the number of points each member scored to calculate the total number of points scored.
answer = x * c2","{'c0': 11.0, 'c1': 6.0, 'c2': 9.0}",45,"['x = c0 - c1', 'answer = x * c2']",1
472," Each chocolate bar in a box cost $c0. If a box had c1 bars total and Rachel sold all but c2 bars, how much money would she have made? ",18,"Solve the problem step by step:
1. Subtract the number of bars Rachel kept from the total number of bars to calculate the number of bars she sold. Let x be the number of bars sold,
x = c1 - c2
2. Multiply the cost of each chocolate bar by the number of bars sold to calculate the total money made. Let y be the total money made,
y = c0 * x
3. The answer is the total money made.
answer = y","{'c0': 2.0, 'c1': 13.0, 'c2': 4.0}",18,"['x = c1 - c2', 'y = c0 * x', 'answer = y']",1
473," Isabel baked c0 brownies, but needed c1 total for her party. If she used c2 cups of flour on each one, how much cups of flour does she still need? ",10,"Solve the problem step by step:
1. Subtract the number of brownies Isabel baked from the total number of brownies she needed to calculate the number of brownies she still needs to make. Let x be the number of brownies she still needs to make,
x = c1 - c0
2. Multiply the number of cups of flour used for each brownie by the number of brownies she still needs to make to calculate the total cups of flour she still needs.
answer = x * c2","{'c0': 3.0, 'c1': 5.0, 'c2': 5.0}",10,"['x = c1 - c0', 'answer = x * c2']",1
474," A worksheet had c0 problems on it. If a teacher had c1 worksheets to grade and had already graded c2 of them, how many more problems does she have to grade? ",24,"Solve the problem step by step:
1. Multiply the number of problems on one worksheet by the total number of worksheets. Let x be the total number of problems,
x = c0 * c1
2. Subtract the number of problems already graded from the total number of problems to calculate the answer.
answer = x - (c0 * c2)","{'c0': 3.0, 'c1': 15.0, 'c2': 7.0}",24,"['x = c0 * c1', 'answer = x - (c0 * c2)']",1
475," At lunch a waiter had c0 customers and c1 of them didn't leave a tip. If he got $c2 each from the ones who did tip, how much money did he earn? ",27,"Solve the problem step by step:
1. Subtract the number of customers who didn't leave a tip from the total number of customers to calculate the number of customers who did tip. Let x be the number of customers who did tip,
x = c0 - c1
2. Multiply the amount of money received from each customer who tipped by the number of customers who tipped to calculate the total amount of money earned. Let y be the total amount of money earned,
y = x * c2
3. The answer is the total amount of money earned.
answer = y","{'c0': 7.0, 'c1': 4.0, 'c2': 9.0}",27,"['x = c0 - c1', 'y = x * c2', 'answer = y']",1
476," April's discount flowers was having a sale where each rose was c0 dollars. If April started with c1 roses and had c2 roses left, how much money did she earn? ",27,"Solve the problem step by step:
1. Subtract the number of roses left from the number of roses April started with to calculate the number of roses sold. Let x be the number of roses sold,
x = c1 - c2
2. Multiply the price of each rose by the number of roses sold to calculate the total money earned.
answer = c0 * x","{'c0': 9.0, 'c1': 11.0, 'c2': 8.0}",27,"['x = c1 - c2', 'answer = c0 * x']",1
477," Tom bought c0 boxes of chocolate candy and gave c1 to his little brother. If each box has c2 pieces inside it, how many pieces did Tom still have? ",18,"Solve the problem step by step:
1. Multiply the number of boxes by the number of pieces in each box to calculate the total number of pieces of chocolate candy. Let x be the total number of pieces,
x = c0 * c2
2. Subtract the number of pieces given to Tom's little brother from the total number of pieces to calculate the answer.
answer = x - c1*c2","{'c0': 14.0, 'c1': 8.0, 'c2': 3.0}",18,"['x = c0 * c2', 'answer = x - c1*c2']",1
478," At a restaurant each adult meal costs $c0 and kids eat free. If a group of c1 people came in and c2 were kids, how much would it cost for the group to eat? ",12,"Solve the problem step by step:
1. Subtract the number of kids from the total number of people to calculate the number of adults. Let x be the number of adults,
x = c1 - c2
2. Multiply the cost of an adult meal by the number of adults to calculate the total cost.
total cost = c0 * x
3. The cost for the group to eat is the same as the total cost.
answer = total cost","{'c0': 2.0, 'c1': 15.0, 'c2': 9.0}",12,"['x = c1 - c2', 'total cost = c0 * x', 'answer = total cost']",1
479," Edward earned c0 dollars for each lawn he mowed. If he had c1 lawns to mow, but forgot to mow c2 of them, how much money did he actually earn? ",32,"Solve the problem step by step:
1. Subtract the number of lawns forgotten to be mowed from the total number of lawns to calculate the number of lawns actually mowed. Let x be the number of lawns mowed,
x = c1 - c2
2. Multiply the amount earned per lawn by the number of lawns mowed to calculate the answer.
answer = c0 * x","{'c0': 4.0, 'c1': 17.0, 'c2': 9.0}",32,"['x = c1 - c2', 'answer = c0 * x']",1
480," A new building needed c0 windows. The builder had already installed c1 of them. If it takes c2 hours to install each window, how long will it take him to install the rest? ",56,"Solve the problem step by step:
1. Subtract the number of windows already installed from the total number of windows to calculate the number of windows left to install. Let x be the number of windows left to install,
x = c0 - c1
2. Multiply the time it takes to install each window by the number of windows left to install to calculate the total time needed to install the remaining windows.
total time = x * c2
3. The answer is the total time needed to install the remaining windows. 
answer = total time","{'c0': 11.0, 'c1': 4.0, 'c2': 8.0}",56,"['x = c0 - c1', 'total time = x * c2', 'answer = total time']",1
481," Tom bought c0 boxes of chocolate candy and gave c1 to his little brother. If each box has c2 pieces inside it, how many pieces did Tom still have? ",30,"Solve the problem step by step:
1. Multiply the number of boxes by the number of pieces in each box to calculate the total number of pieces of chocolate candy. Let x be the total number of pieces,
x = c0 * c2
2. Subtract the number of pieces given to Tom's little brother from the total number of pieces to calculate the answer.
answer = x - c1*c2","{'c0': 12.0, 'c1': 7.0, 'c2': 6.0}",30,"['x = c0 * c2', 'answer = x - c1*c2']",1
482," John had c0 action figures, but needed c1 total for a complete collection. If each one costs $c2, how much money would he need to finish his collection? ",30,"Solve the problem step by step:
1. Subtract the number of action figures John already has from the total number he needs to calculate the number of action figures he still needs. Let x be the number of action figures he still needs,
x = c1 - c0
2. Multiply the number of action figures he still needs by the cost of each action figure to calculate the total cost. Let y be the total cost,
y = x * c2
3. The answer is the total cost of the remaining action figures.
answer = y","{'c0': 6.0, 'c1': 11.0, 'c2': 6.0}",30,"['x = c1 - c0', 'y = x * c2', 'answer = y']",1
483," At a restaurant each adult meal costs $c0 and kids eat free. If a group of c1 people came in and c2 were kids, how much would it cost for the group to eat? ",72,"Solve the problem step by step:
1. Subtract the number of kids from the total number of people to calculate the number of adults. Let x be the number of adults,
x = c1 - c2
2. Multiply the cost of an adult meal by the number of adults to calculate the total cost.
total cost = c0 * x
3. The cost for the group to eat is the same as the total cost.
answer = total cost","{'c0': 8.0, 'c1': 11.0, 'c2': 2.0}",72,"['x = c1 - c2', 'total cost = c0 * x', 'answer = total cost']",1
484," At the fair Kaleb bought c0 tickets. After riding the ferris wheel he had c1 tickets left. If each ticket cost c2 dollars, how much money did Kaleb spend riding the ferris wheel? ",27,"Solve the problem step by step:
1. Subtract the number of tickets left after riding the ferris wheel from the number of tickets Kaleb had before to calculate the number of tickets he used. Let x be the number of tickets used,
x = c0 - c1
2. Multiply the number of tickets used by the cost of each ticket to calculate the total money spent on the ferris wheel.
answer = x * c2","{'c0': 6.0, 'c1': 3.0, 'c2': 9.0}",27,"['x = c0 - c1', 'answer = x * c2']",1
485," Tiffany baked c0 brownies, but needed c1 total for her party. If she used c2 cups of flour on each one, how much cups of flour does she still need? ",72,"Solve the problem step by step:
1. Subtract the number of brownies she already baked from the total number of brownies she needs to calculate the number of brownies she still needs to bake. Let x be the number of brownies she still needs to bake,
x = c1 - c0
2. Multiply the number of cups of flour used for each brownie by the number of brownies she still needs to bake to calculate the total cups of flour she still needs.
answer = x * c2","{'c0': 8.0, 'c1': 17.0, 'c2': 8.0}",72,"['x = c1 - c0', 'answer = x * c2']",1
486," In a video game, each enemy defeated gives you c0 points. If a level has c1 enemies total and you destroy all but c2 of them, how many points would you earn? ",21,"Solve the problem step by step:
1. Subtract the number of enemies not defeated from the total number of enemies to calculate the number of enemies defeated. Let x be the number of enemies defeated,
x = c1 - c2
2. Multiply the number of points earned per enemy by the number of enemies defeated to calculate the answer.
answer = c0 * x","{'c0': 7.0, 'c1': 11.0, 'c2': 8.0}",21,"['x = c1 - c2', 'answer = c0 * x']",1
487," A magician was selling magic card decks for c0 dollars each. If he started with c1 decks and by the end of the day he had c2 left, how much money did he earn? ",56,"Solve the problem step by step:
1. Subtract the number of decks left at the end of the day from the number of decks he started with to calculate the number of decks sold. Let x be the number of decks sold,
x = c1 - c2
2. Multiply the price of each deck by the number of decks sold to calculate the total money earned.
answer = c0 * x","{'c0': 7.0, 'c1': 16.0, 'c2': 8.0}",56,"['x = c1 - c2', 'answer = c0 * x']",1
488," There were c0 friends playing a video game online when c1 players quit. If each player left had c2 lives, how many lives did they have total? ",30,"Solve the problem step by step:
1. Multiply the number of players who quit by the number of lives each player had to calculate the total number of lives lost. Let x be the total number of lives lost,
x = c1 * c2
2. Subtract the total number of lives lost from the total number of lives before players quit to calculate the answer.
answer = c0 - x","{'c0': 13.0, 'c1': 8.0, 'c2': 6.0}",-35,"['x = c1 * c2', 'answer = c0 - x']",0
489," At lunch a waiter had c0 customers and c1 of them didn't leave a tip. If he got $c2 each from the ones who did tip, how much money did he earn? ",6,"Solve the problem step by step:
1. Subtract the number of customers who didn't leave a tip from the total number of customers to calculate the number of customers who did tip. Let x be the number of customers who did tip,
x = c0 - c1
2. Multiply the amount of money received from each customer who tipped by the number of customers who tipped to calculate the total amount of money earned. Let y be the total amount of money earned,
y = x * c2
3. The answer is the total amount of money earned.
answer = y","{'c0': 7.0, 'c1': 5.0, 'c2': 3.0}",6,"['x = c0 - c1', 'y = x * c2', 'answer = y']",1
490," At the fair Adam bought c0 tickets. After riding the ferris wheel he had c1 tickets left. If each ticket cost c2 dollars, how much money did Adam spend riding the ferris wheel? ",63,"Solve the problem step by step:
1. Subtract the number of tickets left after riding the ferris wheel from the number of tickets Adam had before to calculate the number of tickets he used. Let x be the number of tickets used,
x = c0 - c1
2. Multiply the number of tickets used by the cost of each ticket to calculate the total money spent.
answer = x * c2","{'c0': 10.0, 'c1': 3.0, 'c2': 9.0}",63,"['x = c0 - c1', 'answer = x * c2']",1
491," A worksheet had c0 problems on it. If a teacher had c1 worksheets to grade and had already graded c2 of them, how many more problems does she have to grade? ",63,"Solve the problem step by step:
1. Multiply the number of problems on one worksheet by the total number of worksheets. Let x be the total number of problems,
x = c0 * c1
2. Subtract the number of problems already graded from the total number of problems to calculate the answer.
answer = x - (c0 * c2)","{'c0': 7.0, 'c1': 17.0, 'c2': 8.0}",63,"['x = c0 * c1', 'answer = x - (c0 * c2)']",1
492," A trivia team had c0 members total, but during a game c1 members didn't show up. If each member that did show up scored c2 points, how many points were scored total? ",12,"Solve the problem step by step:
1. Subtract the number of members who didn't show up from the total number of members to calculate the number of members who did show up. Let x be the number of members who showed up,
x = c0 - c1
2. Multiply the number of members who showed up by the number of points each member scored to calculate the total number of points scored.
answer = x * c2","{'c0': 9.0, 'c1': 3.0, 'c2': 2.0}",12,"['x = c0 - c1', 'answer = x * c2']",1
493," Mike had c0 video games but c1 of them weren't working. If he wanted to sell the working games for $c2 each, how much money could he earn? ",30,"Solve the problem step by step:
1. Subtract the number of non-working video games from the total number of video games to calculate the number of working video games. Let x be the number of working video games,
x = c0 - c1
2. Multiply the number of working video games by the price of each video game to calculate the total amount of money Mike could earn.
answer = x * c2","{'c0': 15.0, 'c1': 9.0, 'c2': 5.0}",30,"['x = c0 - c1', 'answer = x * c2']",1
494," Edward earned c0 dollars for each lawn he mowed. If he had c1 lawns to mow, but forgot to mow c2 of them, how much money did he actually earn? ",36,"Solve the problem step by step:
1. Subtract the number of lawns forgotten to be mowed from the total number of lawns to calculate the number of lawns actually mowed. Let x be the number of lawns mowed,
x = c1 - c2
2. Multiply the amount earned per lawn by the number of lawns mowed to calculate the answer.
answer = c0 * x","{'c0': 9.0, 'c1': 6.0, 'c2': 2.0}",36,"['x = c1 - c2', 'answer = c0 * x']",1
495," At a restaurant each adult meal costs $c0 and kids eat free. If a group of c1 people came in and c2 were kids, how much would it cost for the group to eat? ",14,"Solve the problem step by step:
1. Subtract the number of kids from the total number of people to calculate the number of adults. Let x be the number of adults,
x = c1 - c2
2. Multiply the cost of an adult meal by the number of adults to calculate the total cost.
total cost = c0 * x
3. The kids eat for free, so the total cost is the same as the cost for the adults.
answer = total cost","{'c0': 2.0, 'c1': 9.0, 'c2': 2.0}",14,"['x = c1 - c2', 'total cost = c0 * x', 'answer = total cost']",1
496," Chloe baked c0 brownies, but needed c1 total for her party. If she used c2 cups of flour on each one, how much cups of flour does she still need? ",54,"Solve the problem step by step:
1. Subtract the number of brownies she baked from the total number of brownies she needed to calculate the number of brownies she still needs to make. Let x be the number of brownies she still needs to make,
x = c1 - c0
2. Multiply the number of cups of flour used for each brownie by the number of brownies she still needs to make to calculate the total cups of flour she still needs.
answer = x * c2","{'c0': 7.0, 'c1': 16.0, 'c2': 6.0}",54,"['x = c1 - c0', 'answer = x * c2']",1
497," There were c0 friends playing a video game online when c1 players quit. If each player left had c2 lives, how many lives did they have total? ",15,"Solve the problem step by step:
1. Multiply the number of players who quit by the number of lives each player had to calculate the total number of lives lost. Let x be the total number of lives lost,
x = c1 * c2
2. Subtract the total number of lives lost from the total number of lives before players quit to calculate the answer.
answer = c0 - x","{'c0': 8.0, 'c1': 3.0, 'c2': 3.0}",-1,"['x = c1 * c2', 'answer = c0 - x']",0
498," Sam invited c0 friends to a birthday party, but c1 couldn't come. If he wanted to buy enough cupcakes so each person could have exactly c2, how many should he buy? ",6,"Solve the problem step by step:
1. Subtract the number of friends who couldn't come from the total number of friends invited to calculate the number of friends who will attend the party. Let x be the number of friends attending the party,
x = c0 - c1
2. Multiply the number of cupcakes each person should have by the number of friends attending the party to calculate the total number of cupcakes needed.
total cupcakes = x * c2
3. Calculate the answer by using the total number of cupcakes needed.
answer = total cupcakes","{'c0': 9.0, 'c1': 6.0, 'c2': 2.0}",6,"['x = c0 - c1', 'total cupcakes = x * c2', 'answer = total cupcakes']",1
499," Megan earned c0 points for each bag of cans she recycled. If she had c1 bags, but didn't recycle c2 of them, how many points would she have earned? ",72,"Solve the problem step by step:
1. Multiply the number of bags recycled by the number of points earned per bag to calculate the total number of points earned. Let x be the total number of points earned,
x = c0 * (c1 - c2)
2. Calculate the answer by using the value of x.
answer = x","{'c0': 8.0, 'c1': 14.0, 'c2': 5.0}",72,"['x = c0 * (c1 - c2)', 'answer = x']",1
500," Will had c0 dollars. If he spent c1 bucks on a new game, how many c2 dollar toys could he buy with the money he had left? ",5,"Solve the problem step by step:
1. Subtract the amount of money spent on the new game from the original amount of money to calculate the amount of money Will has left. Let x be the amount of money Will has left,
x = c0 - c1
2. Divide the amount of money Will has left by the cost of each toy to calculate the number of toys he can buy.
answer = x / c2","{'c0': 57.0, 'c1': 27.0, 'c2': 6.0}",5,"['x = c0 - c1', 'answer = x / c2']",1
501, A pet store had c0 puppies. In one day they sold c1 of them and put the rest into cages with c2 in each cage. How many cages did they use? ,3,"Solve the problem step by step:
1. Subtract the number of puppies sold from the original number of puppies to calculate the number of puppies left. Let x be the number of puppies left,
x = c0 - c1
2. Divide the number of puppies left by the number of puppies in each cage to calculate the number of cages used. 
answer = x / c2","{'c0': 18.0, 'c1': 3.0, 'c2': 5.0}",3,"['x = c0 - c1', 'answer = x / c2']",1
502," Luke had c0 pieces of clothing to wash. He put c1 of them in one load, but decided to split the rest into c2 equal loads. How many pieces of clothing could go in each of the small loads? ",6,"Solve the problem step by step:
1. Subtract the number of clothes in the first load from the total number of clothes to calculate the number of clothes left to be split. Let x be the number of clothes left to be split,
x = c0 - c1
2. Divide the number of clothes left to be split by the number of small loads to calculate the number of clothes that can go in each small load.
answer = x / c2","{'c0': 47.0, 'c1': 17.0, 'c2': 5.0}",6,"['x = c0 - c1', 'answer = x / c2']",1
503," Edward bought c0 tickets at the state fair. He spent c1 tickets at the 'dunk a clown' booth and decided to use the rest on rides. If each ride cost c2 tickets, how many rides could he go on? ",8,"Solve the problem step by step:
1. Subtract the number of tickets spent at the 'dunk a clown' booth from the number of tickets Edward had to calculate the number of tickets he had left. Let x be the number of tickets he had left,
x = c0 - c1
2. Divide the number of tickets he had left by the number of tickets required for each ride to calculate the number of rides he could go on.
answer = x / c2","{'c0': 79.0, 'c1': 23.0, 'c2': 7.0}",8,"['x = c0 - c1', 'answer = x / c2']",1
504," Katie baked c0 cupcakes for her school's bake sale. If her brother, Todd, ate c1 of them how many packages could she make if she put c2 cupcake in each package? ",5,"Solve the problem step by step:
1. Subtract the number of cupcakes Todd ate from the number of cupcakes Katie baked to calculate the number of cupcakes left. Let x be the number of cupcakes left,
x = c0 - c1
2. Divide the number of cupcakes left by the number of cupcakes in each package to calculate the number of packages she can make.
answer = x / c2","{'c0': 18.0, 'c1': 8.0, 'c2': 2.0}",5,"['x = c0 - c1', 'answer = x / c2']",1
505, Megan had c0 files on her computer. She deleted c1 of them and put the rest into folders with c2 files in each one. How many folders did Megan end up with? ,9,"Solve the problem step by step:
1. Subtract the number of files deleted from the original number of files to calculate the number of files left. Let x be the number of files left,
x = c0 - c1
2. Divide the number of files left by the number of files in each folder to calculate the number of folders. Let y be the number of folders,
y = x / c2
3. Round up the number of folders to the nearest integer, since folders cannot have a fraction of a file.
answer = ceil(y)","{'c0': 93.0, 'c1': 21.0, 'c2': 8.0}",9,"['x = c0 - c1', 'y = x / c2', 'answer = ceil(y)']",1
506, Wendy uploaded c0 pictures to Facebook. She put c1 pics into one album and put the rest into c2 different albums. How many pictures were in each album? ,7,"Solve the problem step by step:
1. Subtract the number of pictures in the album from the total number of pictures to calculate the number of pictures in the other albums. Let x be the number of pictures in the other albums,
x = c0 - c1
2. Divide the number of pictures in the other albums by the number of different albums to calculate the number of pictures in each album.
answer = x / c2","{'c0': 79.0, 'c1': 44.0, 'c2': 5.0}",7,"['x = c0 - c1', 'answer = x / c2']",1
507," Isabel had c0 homework problems. She finished c1 of them but still had c2 pages of problems to do. If each page has the same number of problems on it, how many problems are on each page? ",8,"Solve the problem step by step:
1. Subtract the number of problems Isabel finished from the total number of problems to calculate the number of problems left. Let x be the number of problems left,
x = c0 - c1
2. Divide the number of problems left by the number of pages left to calculate the number of problems on each page. Let y be the number of problems on each page,
y = x / c2
3. Round the answer to the nearest whole number if necessary.
answer = round(y)","{'c0': 72.0, 'c1': 32.0, 'c2': 5.0}",8,"['x = c0 - c1', 'y = x / c2', 'answer = round(y)']",1
508," The cafeteria had c0 apples. For lunch they handed out c1 to students and decided to use the rest to make pies. If each pie takes c2 apples, how many pies could they make? ",6,"Solve the problem step by step:
1. Subtract the number of apples handed out to students from the original number of apples to calculate the number of apples left for pies. Let x be the number of apples left for pies,
x = c0 - c1
2. Divide the number of apples left for pies by the number of apples needed for each pie to calculate the number of pies that can be made.
answer = x / c2","{'c0': 62.0, 'c1': 8.0, 'c2': 9.0}",6,"['x = c0 - c1', 'answer = x / c2']",1
509," Mike made c0 dollars mowing lawns over the summer. If he spent c1 dollars buying new mower blades, how many c2 dollar games could he buy with the money he had left? ",9,"Solve the problem step by step:
1. Subtract the amount of money spent on new mower blades from the amount of money Mike made to calculate the amount of money he has left. Let x be the amount of money he has left,
x = c0 - c1
2. Divide the amount of money he has left by the cost of each game to calculate the number of games he can buy.
answer = x / c2","{'c0': 101.0, 'c1': 47.0, 'c2': 6.0}",9,"['x = c0 - c1', 'answer = x / c2']",1
