,question,answer,response,mapping,response_answer,flag
455," There were 10 friends playing a video game online when 7 players quit. If each player left had 8 lives, how many lives did they have total? ",24.0,"There were originally 10 friends playing. 7 players quit, so there were 10 - 7 = 3 players left. Each player had 8 lives, so the total number of lives left is 3 x 8 = 24. The answer is 24.",,24.0,0
456," In a video game, each enemy defeated gives you 8 points. If a level has 7 enemies total and you destroy all but 2 of them, how many points would you earn? ",40.0,"There are 7 enemies total. If you defeat all but 2, then you have defeated 7 - 2 = 5 enemies. Each enemy defeated gives you 8 points, so 5 enemies defeated would give you 5 x 8 = 40 points. The answer is 40.",,40.0,0
457," A painter needed to paint 11 rooms in a building. Each room takes 7 hours to paint. If he already painted 2 rooms, how much longer will he take to paint the rest? ",63.0,"The painter needs to paint 11 rooms in total. He already painted 2 rooms, so he still needs to paint 11 - 2 = 9 rooms. Each room takes 7 hours to paint, so he will need to work 9 x 7 = 63 hours to paint the rest of the rooms. The answer is 63 hours.",,63.0,0
458," Dave had 10 video games but 2 of them weren't working. If he wanted to sell the working games for $4 each, how much money could he earn? ",32.0,"Dave had 10 video games but 2 weren't working, so he had 10 - 2 = 8 working games. If he sold each game for $4, he could earn 8 x 4 = $32. The answer is $32.",,32.0,0
459," A worksheet had 4 problems on it. If a teacher had 16 worksheets to grade and had already graded 8 of them, how many more problems does she have to grade? ",32.0,"There are 4 problems on each worksheet. The teacher has already graded 8 worksheets, so she has graded 8 x 4 = 32 problems. She still has to grade 16 - 8 = 8 more worksheets. So she has to grade 8 x 4 = 32 more problems. The answer is 32.",,32.0,0
460," A worksheet had 2 problems on it. If a teacher had 14 worksheets to grade and had already graded 7 of them, how many more problems does she have to grade? ",14.0,There are 2 problems on each worksheet. The teacher has 14 worksheets to grade and has already graded 7 of them. So she still has to grade 14 - 7 = 7 more worksheets. 7 x 2 = 14 more problems to grade. The answer is 14.,,14.0,0
461," April's discount flowers was having a sale where each rose was 4 dollars. If April started with 13 roses and had 4 roses left, how much money did she earn? ",36.0,"April started with 13 roses and ended with 4 roses. So she sold 13 - 4 = 9 roses. Each rose was 4 dollars, so she earned 9 x 4 = 36 dollars. The answer is 36.",,36.0,0
462," At a restaurant each adult meal costs $5 and kids eat free. If a group of 15 people came in and 8 were kids, how much would it cost for the group to eat? ",35.0,"There are 15 people in the group, but 8 of them are kids who eat for free. So there are 15 - 8 = 7 adults. Each adult meal costs $5, so the total cost for the group to eat would be 7 x $5 = $35. The answer is $35.",,35.0,0
463," Zoe baked 5 brownies, but needed 11 total for her party. If she used 7 cups of flour on each one, how much cups of flour does she still need? ",42.0,"Zoe baked 5 brownies, but needed 11 total. So she still needs 11 - 5 = 6 brownies. She used 7 cups of flour on each brownie, so she still needs 6 x 7 = 42 cups of flour. The answer is 42.",,42.0,0
464," A painter needed to paint 6 rooms in a building. Each room takes 5 hours to paint. If he already painted 2 rooms, how much longer will he take to paint the rest? ",20.0,"The painter needs to paint a total of 6 rooms. He already painted 2 rooms, so he still needs to paint 6 - 2 = 4 rooms. Each room takes 5 hours to paint, so he will need 4 x 5 = 20 more hours to paint the rest. The answer is 20.",,20.0,0
465," Each chocolate bar in a box cost $4. If a box had 11 bars total and Vanessa sold all but 7 bars, how much money would she have made? ",16.0,"There were 11 chocolate bars in the box. Vanessa sold all but 7, so she sold 11 - 7 = 4 bars. Each bar cost $4, so she made 4 x $4 = $16. The answer is $16.",,16.0,0
466," Gwen earned 8 points for each bag of cans she recycled. If she had 4 bags, but didn't recycle 2 of them, how many points would she have earned? ",16.0,"Gwen earned 8 points for each bag of cans she recycled. If she had 4 bags, she would have earned 8 x 4 = 32 points. But she didn't recycle 2 of them, so she only earned points for 2 bags. 8 x 2 = 16 points. The answer is 16.",,16.0,0
467," A new building needed 12 windows. The builder had already installed 6 of them. If it takes 4 hours to install each window, how long will it take him to install the rest? ",24.0,"The builder needs to install 12 windows in total, and has already installed 6. So he needs to install 12 - 6 = 6 more windows. If it takes 4 hours to install each window, then it will take him 4 x 6 = 24 hours to install the rest. The answer is 24 hours.",,24.0,0
468," A chef needs to cook 15 potatoes. He has already cooked 8. If each potato takes 9 minutes to cook, how long will it take him to cook the rest? ",63.0,"The chef needs to cook 15 potatoes in total, and has already cooked 8. So he still needs to cook 15 - 8 = 7 potatoes. If each potato takes 9 minutes to cook, then it will take him 7 x 9 = 63 minutes to cook the rest. The answer is 63 minutes.",,63.0,0
469," A trivia team had 14 members total, but during a game 7 members didn't show up. If each member that did show up scored 5 points, how many points were scored total? ",35.0,"The trivia team had 14 members, but 7 didn't show up, so only 14 - 7 = 7 members showed up. Each member that showed up scored 5 points, so the total points scored were 7 x 5 = 35 points. The answer is 35.",,35.0,0
470," A chef needs to cook 13 potatoes. He has already cooked 5. If each potato takes 6 minutes to cook, how long will it take him to cook the rest? ",48.0,"The chef needs to cook 13 potatoes in total, and has already cooked 5. So he still needs to cook 13 - 5 = 8 potatoes. If each potato takes 6 minutes to cook, then it will take him 8 x 6 = 48 minutes to cook the rest. The answer is 48 minutes.",,48.0,0
471," A trivia team had 11 members total, but during a game 6 members didn't show up. If each member that did show up scored 9 points, how many points were scored total? ",45.0,"The trivia team had 11 members, but 6 didn't show up, so only 11 - 6 = 5 members showed up. Each member scored 9 points, so the total points scored were 5 x 9 = 45. The answer is 45.",,45.0,0
472," Each chocolate bar in a box cost $2. If a box had 13 bars total and Rachel sold all but 4 bars, how much money would she have made? ",18.0,"There were 13 chocolate bars in the box. Rachel sold all but 4 bars, so she sold 13 - 4 = 9 bars. Each bar cost $2, so Rachel made 9 x 2 = $18. The answer is $18.",,18.0,0
473," Isabel baked 3 brownies, but needed 5 total for her party. If she used 5 cups of flour on each one, how much cups of flour does she still need? ",10.0,"Isabel needed 5 brownies for her party, but only baked 3. So she still needs 5 - 3 = 2 more brownies. If each brownie requires 5 cups of flour, then 2 brownies will require 2 x 5 = 10 cups of flour. The answer is 10.",,10.0,0
474," A worksheet had 3 problems on it. If a teacher had 15 worksheets to grade and had already graded 7 of them, how many more problems does she have to grade? ",24.0,"There are 3 problems on each worksheet. The teacher has already graded 7 worksheets, so she has graded 7 x 3 = 21 problems. She still has to grade 15 - 7 = 8 more worksheets. So she has to grade 8 x 3 = 24 more problems. The answer is 24.",,24.0,0
475," At lunch a waiter had 7 customers and 4 of them didn't leave a tip. If he got $9 each from the ones who did tip, how much money did he earn? ",27.0,"Out of the 7 customers, 4 didn't leave a tip, so 7 - 4 = 3 customers left a tip. The waiter got $9 from each of the 3 customers who left a tip, so he earned 3 x $9 = $27. The answer is $27.",,27.0,0
476," April's discount flowers was having a sale where each rose was 9 dollars. If April started with 11 roses and had 8 roses left, how much money did she earn? ",27.0,"April started with 11 roses. She ended with 8 roses. So she sold 11 - 8 = 3 roses. Each rose was 9 dollars, so she earned 3 x 9 = 27 dollars. The answer is 27.",,27.0,0
477," Tom bought 14 boxes of chocolate candy and gave 8 to his little brother. If each box has 3 pieces inside it, how many pieces did Tom still have? ",18.0,"Tom bought 14 boxes of chocolate candy. He gave 8 to his little brother, so he had 14 - 8 = 6 boxes left. Each box has 3 pieces inside it, so Tom had 6 x 3 = 18 pieces of chocolate candy left. The answer is 18.",,18.0,0
478," At a restaurant each adult meal costs $2 and kids eat free. If a group of 15 people came in and 9 were kids, how much would it cost for the group to eat? ",12.0,"There were 15 people in the group and 9 were kids, so there were 15 - 9 = 6 adults. Each adult meal costs $2, so the cost for the adults would be 6 x $2 = $12. The kids eat for free, so the total cost for the group to eat would be $12. The answer is $12.",,12.0,0
479," Edward earned 4 dollars for each lawn he mowed. If he had 17 lawns to mow, but forgot to mow 9 of them, how much money did he actually earn? ",32.0,"Edward earned 4 dollars for each lawn he mowed. He had 17 lawns to mow, but forgot to mow 9 of them. So he only mowed 17 - 9 = 8 lawns. Therefore, he earned 8 x 4 = 32 dollars. The answer is 32.",,32.0,0
480," A new building needed 11 windows. The builder had already installed 4 of them. If it takes 8 hours to install each window, how long will it take him to install the rest? ",56.0,"The builder needs to install 11 windows in total, and has already installed 4. So he still needs to install 11 - 4 = 7 windows. If it takes 8 hours to install each window, then it will take him 7 x 8 = 56 hours to install the rest. The answer is 56 hours.",,56.0,0
481," Tom bought 12 boxes of chocolate candy and gave 7 to his little brother. If each box has 6 pieces inside it, how many pieces did Tom still have? ",30.0,"Tom bought 12 boxes of chocolate candy. He gave 7 to his little brother, so he has 12 - 7 = 5 boxes left. Each box has 6 pieces inside it, so Tom still has 5 x 6 = 30 pieces of chocolate candy left. The answer is 30.",,30.0,0
482," John had 6 action figures, but needed 11 total for a complete collection. If each one costs $6, how much money would he need to finish his collection? ",30.0,"John has 6 action figures and needs 11 total, so he needs to buy 11 - 6 = 5 more action figures. Each action figure costs $6, so he would need 5 x $6 = $30 to finish his collection. The answer is $30.",,30.0,0
483," At a restaurant each adult meal costs $8 and kids eat free. If a group of 11 people came in and 2 were kids, how much would it cost for the group to eat? ",72.0,"There are 9 adults in the group (11 - 2 kids). Each adult meal costs $8, so the total cost for the adults would be 9 x $8 = $72. The kids eat for free, so there is no additional cost for them. The total cost for the group to eat would be $72. The answer is $72.",,72.0,0
484," At the fair Kaleb bought 6 tickets. After riding the ferris wheel he had 3 tickets left. If each ticket cost 9 dollars, how much money did Kaleb spend riding the ferris wheel? ",27.0,"Kaleb started with 6 tickets and had 3 left after riding the ferris wheel. So he used 6 - 3 = 3 tickets. Each ticket cost 9 dollars, so Kaleb spent 3 x 9 = 27 dollars riding the ferris wheel. The answer is 27.",,27.0,0
485," Tiffany baked 8 brownies, but needed 17 total for her party. If she used 8 cups of flour on each one, how much cups of flour does she still need? ",72.0,"Tiffany baked 8 brownies, but needed 17 total. So she still needs 17 - 8 = 9 brownies. She used 8 cups of flour for each brownie, so she still needs 9 x 8 = 72 cups of flour. The answer is 72.",,72.0,0
486," In a video game, each enemy defeated gives you 7 points. If a level has 11 enemies total and you destroy all but 8 of them, how many points would you earn? ",21.0,"There are 11 enemies total. If you destroy all but 8 of them, that means you defeated 11 - 8 = 3 enemies. Each enemy defeated gives you 7 points, so 3 enemies defeated would give you 3 x 7 = 21 points. The answer is 21.",,21.0,0
487," A magician was selling magic card decks for 7 dollars each. If he started with 16 decks and by the end of the day he had 8 left, how much money did he earn? ",56.0,"The magician started with 16 decks and ended with 8, so he sold 16 - 8 = 8 decks. Each deck was sold for 7 dollars, so he earned 8 x 7 = 56 dollars. The answer is 56 dollars.",,56.0,0
488," There were 13 friends playing a video game online when 8 players quit. If each player left had 6 lives, how many lives did they have total? ",30.0,"There were originally 13 friends playing. 8 players quit, so there were 13 - 8 = 5 players left. Each player left had 6 lives, so they had a total of 5 x 6 = 30 lives. The answer is 30.",,30.0,0
489," At lunch a waiter had 7 customers and 5 of them didn't leave a tip. If he got $3 each from the ones who did tip, how much money did he earn? ",6.0,"Out of the 7 customers, 5 didn't leave a tip, so 7 - 5 = 2 customers left a tip. The waiter got $3 from each of the 2 customers who left a tip, so he earned 2 x $3 = $6. The answer is $6.",,6.0,0
490," At the fair Adam bought 10 tickets. After riding the ferris wheel he had 3 tickets left. If each ticket cost 9 dollars, how much money did Adam spend riding the ferris wheel? ",63.0,"Adam started with 10 tickets and had 3 left after riding the ferris wheel. So he used 10 - 3 = 7 tickets. Each ticket cost 9 dollars, so he spent 7 x 9 = 63 dollars riding the ferris wheel. The answer is 63.",,63.0,0
491," A worksheet had 7 problems on it. If a teacher had 17 worksheets to grade and had already graded 8 of them, how many more problems does she have to grade? ",63.0,"There are 7 problems on each worksheet. The teacher has 17 worksheets to grade and has already graded 8 of them. So she still has to grade 17 - 8 = 9 worksheets. To find out how many more problems she has to grade, we multiply 9 by 7: 9 x 7 = 63. The teacher has 63 more problems to grade. The answer is 63.",,63.0,0
492," A trivia team had 9 members total, but during a game 3 members didn't show up. If each member that did show up scored 2 points, how many points were scored total? ",12.0,"Originally, there were 9 members on the trivia team. 3 members didn't show up, so only 6 members showed up. Each member that showed up scored 2 points, so the total points scored would be 6 x 2 = 12 points. The answer is 12.",,12.0,0
493," Mike had 15 video games but 9 of them weren't working. If he wanted to sell the working games for $5 each, how much money could he earn? ",30.0,"Mike started with 15 video games. 9 of them weren't working, so he had 15 - 9 = 6 working games. If he sold each game for $5, he could earn 6 x 5 = $30. The answer is $30.",,30.0,0
494," Edward earned 9 dollars for each lawn he mowed. If he had 6 lawns to mow, but forgot to mow 2 of them, how much money did he actually earn? ",36.0,"Edward earns 9 dollars for each lawn he mows. He was supposed to mow 6 lawns, but only mowed 4 (since he forgot 2). So he earned 9 x 4 = 36 dollars. The answer is 36.",,36.0,0
495," At a restaurant each adult meal costs $2 and kids eat free. If a group of 9 people came in and 2 were kids, how much would it cost for the group to eat? ",14.0,"There are 7 adults in the group (9 - 2 kids). Each adult meal costs $2, so the total cost for the adults would be 7 x $2 = $14. The kids eat for free, so there is no additional cost for them. The total cost for the group to eat would be $14. The answer is $14.",,14.0,0
496," Chloe baked 7 brownies, but needed 16 total for her party. If she used 6 cups of flour on each one, how much cups of flour does she still need? ",54.0,"Chloe baked 7 brownies, but needed 16 total. So she still needs 16 - 7 = 9 brownies. Each brownie requires 6 cups of flour, so 9 brownies will require 9 x 6 = 54 cups of flour. The answer is 54.",,54.0,0
497," There were 8 friends playing a video game online when 3 players quit. If each player left had 3 lives, how many lives did they have total? ",15.0,"There were originally 8 friends playing. 3 players quit, so there were 8 - 3 = 5 players left. Each player had 3 lives, so 5 players x 3 lives each = 15 lives total. The answer is 15.",,15.0,0
498," Sam invited 9 friends to a birthday party, but 6 couldn't come. If he wanted to buy enough cupcakes so each person could have exactly 2, how many should he buy? ",6.0,"Sam invited 9 friends, but 6 couldn't come, so there will be 9 - 6 = 3 friends coming to the party. Sam wants to buy enough cupcakes so each person can have exactly 2, so he needs to buy 3 x 2 = 6 cupcakes. The answer is 6.",,6.0,0
499," Megan earned 8 points for each bag of cans she recycled. If she had 14 bags, but didn't recycle 5 of them, how many points would she have earned? ",72.0,"Megan had 14 bags, but didn't recycle 5 of them. So she only recycled 14 - 5 = 9 bags. She earned 8 points for each bag, so she earned 8 x 9 = 72 points. The answer is 72.",,72.0,0
500," Will had 57 dollars. If he spent 27 bucks on a new game, how many 6 dollar toys could he buy with the money he had left? ",5.0,"Will started with 57 dollars. After spending 27 on a new game, he had 57 - 27 = 30 dollars left. Each toy costs 6 dollars, so he can buy 30 / 6 = 5 toys. The answer is 5.",,5.0,0
501, A pet store had 18 puppies. In one day they sold 3 of them and put the rest into cages with 5 in each cage. How many cages did they use? ,3.0,"After selling 3 puppies, there were 18 - 3 = 15 puppies left. To put them into cages with 5 in each cage, we divide 15 by 5. 15 ÷ 5 = 3. They used 3 cages. The answer is 3.",,3.0,0
502," Luke had 47 pieces of clothing to wash. He put 17 of them in one load, but decided to split the rest into 5 equal loads. How many pieces of clothing could go in each of the small loads? ",6.0,"Luke had 47 pieces of clothing. He put 17 in one load, so he had 47 - 17 = 30 left to split into 5 equal loads. To find out how many pieces of clothing could go in each small load, we divide 30 by 5: 30 ÷ 5 = 6. Each small load can have 6 pieces of clothing. The answer is 6.",,6.0,0
503," Edward bought 79 tickets at the state fair. He spent 23 tickets at the 'dunk a clown' booth and decided to use the rest on rides. If each ride cost 7 tickets, how many rides could he go on? ",8.0,Edward bought 79 tickets. He spent 23 tickets at the 'dunk a clown' booth. So he had 79 - 23 = 56 tickets left for rides. Each ride costs 7 tickets. So he could go on 56 / 7 = 8 rides. The answer is 8.,,8.0,0
504," Katie baked 18 cupcakes for her school's bake sale. If her brother, Todd, ate 8 of them how many packages could she make if she put 2 cupcake in each package? ",5.0,"Katie originally had 18 cupcakes. Todd ate 8, so she has 18 - 8 = 10 cupcakes left. If she puts 2 cupcakes in each package, she can make 10 / 2 = 5 packages. The answer is 5.",,5.0,0
505, Megan had 93 files on her computer. She deleted 21 of them and put the rest into folders with 8 files in each one. How many folders did Megan end up with? ,9.0,"Megan started with 93 files. After deleting 21, she had 93 - 21 = 72 files left. To find out how many folders she ended up with, we need to divide the number of files by the number of files in each folder: 72 ÷ 8 = 9. The answer is 9.",,9.0,0
506, Wendy uploaded 79 pictures to Facebook. She put 44 pics into one album and put the rest into 5 different albums. How many pictures were in each album? ,7.0,"Wendy put 44 pictures in one album, so she had 79 - 44 = 35 pictures left. She put these into 5 different albums, so each album had 35/5 = 7 pictures. The answer is 7.",,7.0,0
507," Isabel had 72 homework problems. She finished 32 of them but still had 5 pages of problems to do. If each page has the same number of problems on it, how many problems are on each page? ",8.0,"Isabel started with 72 homework problems. After finishing 32, she had 72 - 32 = 40 problems left. If she had 5 pages of problems left, then each page must have 40 ÷ 5 = 8 problems on it. The answer is 8.",,8.0,0
508," The cafeteria had 62 apples. For lunch they handed out 8 to students and decided to use the rest to make pies. If each pie takes 9 apples, how many pies could they make? ",6.0,"The cafeteria had 62 apples. They handed out 8, so they have 62 - 8 = 54 apples left. Each pie takes 9 apples, so they can make 54 / 9 = 6 pies. The answer is 6.",,6.0,0
509," Mike made 101 dollars mowing lawns over the summer. If he spent 47 dollars buying new mower blades, how many 6 dollar games could he buy with the money he had left? ",9.0,"Mike had 101 dollars. He spent 47 dollars on new mower blades. So he had 101 - 47 = 54 dollars left. To find out how many 6 dollar games he could buy, we divide 54 by 6. 54 ÷ 6 = 9. The answer is 9.",,9.0,0
510," Paige's team won their dodgeball game and scored 41 points total. If Paige scored 11 of the points and everyone else scored 6 points each, how many players were on her team? ",5.0,"Paige scored 11 points and everyone else scored 6 points each. Let's call the number of other players on the team ""x"". So the total number of points scored can be represented as: 

11 + 6x = 41 

Subtracting 11 from both sides: 

6x = 30 

Dividing both sides by 6: 

x = 5 

So there were 5 other players on Paige's team. Adding Paige herself, the total number of players on the team is 6. The answer is 6.",,6.0,0
511," Oliver is at the library helping put away books. There are 46 book to put away total but a librarian takes 10 of them and leaves Oliver with the rest. If he can fit 4 books on a shelf, how many shelves will he need? ",9.0,"There were originally 46 books to put away, but the librarian took 10, leaving Oliver with 46 - 10 = 36 books. If he can fit 4 books on a shelf, he will need 36 / 4 = 9 shelves. The answer is 9.",,9.0,0
512, Emily was planting vegetables in her garden. She started with 41 seeds and planted 29 of them in the big garden and in each of her small gardens put 4 seeds each. How many small gardens did Emily have? ,3.0,"Emily started with 41 seeds. She planted 29 in the big garden, so she had 41 - 29 = 12 seeds left. Each small garden had 4 seeds planted in it, so Emily had 12 / 4 = 3 small gardens. The answer is 3.",,3.0,0
513," Edward made 37 dollars mowing lawns over the summer. If he spent 21 dollars buying new mower blades, how many 2 dollar games could he buy with the money he had left? ",8.0,Edward had 37 dollars. He spent 21 dollars on mower blades. So he had 37 - 21 = 16 dollars left. Each game costs 2 dollars. So he can buy 16 / 2 = 8 games. The answer is 8.,,8.0,0
514, A pet store had 81 puppies. In one day they sold 41 of them and put the rest into cages with 8 in each cage. How many cages did they use? ,5.0,"After selling 41 puppies, the pet store had 81 - 41 = 40 puppies left. To find out how many cages they used, we need to divide the number of puppies left by the number of puppies in each cage: 40 ÷ 8 = 5. The answer is 5 cages.",,5.0,0
515," There are 65 students trying out for the school's trivia teams. If 17 of them didn't get picked for the team and the rest were put into 8 groups, how many students would be in each group? ",6.0,"There were originally 65 students. 17 of them didn't get picked, so that leaves 65 - 17 = 48 students on the teams. If they are divided into 8 groups, then each group would have 48 ÷ 8 = 6 students. The answer is 6.",,6.0,0
516," Tom had 57 dollars. If he spent 49 bucks on a new game, how many 4 dollar toys could he buy with the money he had left? ",2.0,"Tom started with 57 dollars. After spending 49 on a new game, he had 57 - 49 = 8 dollars left. Each toy costs 4 dollars, so he can buy 8 / 4 = 2 toys. The answer is 2.",,2.0,0
517," Isabel picked 66 flowers for her friend’s wedding. She was making bouquets with 8 flowers in each one. If 10 of the flowers wilted before the wedding, how many bouquets could she still make? ",7.0,"Isabel picked 66 flowers. If she makes bouquets with 8 flowers in each one, she can make 66/8 = 8.25 bouquets. However, since she lost 10 flowers, she can only make 56/8 = 7 bouquets. The answer is 7.",,7.0,0
518, For Halloween Sarah received 108 pieces of candy. She ate 36 pieces then placed the rest into piles with 9 in each pile. How many piles could she make? ,8.0,"Sarah received 108 pieces of candy. After eating 36, she had 108 - 36 = 72 pieces left. She wants to make piles with 9 pieces in each pile. So she can make 72 / 9 = 8 piles. The answer is 8.",,8.0,0
519, Nancy had 80 files on her computer. She deleted 31 of them and put the rest into folders with 7 files in each one. How many folders did Nancy end up with? ,7.0,"Nancy started with 80 files. After deleting 31, she had 80 - 31 = 49 files left. She put these files into folders with 7 files in each one. To find out how many folders she ended up with, we divide the number of files by the number of files in each folder: 49 ÷ 7 = 7. Therefore, Nancy ended up with 7 folders. The answer is 7.",,7.0,0
520," There are 36 students trying out for the school's trivia teams. If 9 of them didn't get picked for the team and the rest were put into 3 groups, how many students would be in each group? ",9.0,"There were originally 36 students. 9 of them didn't get picked, so there are 36 - 9 = 27 students left. If they are put into 3 groups, each group would have 27 / 3 = 9 students. The answer is 9.",,9.0,0
521," The cafeteria had 96 apples. For lunch they handed out 42 to students and decided to use the rest to make pies. If each pie takes 6 apples, how many pies could they make? ",9.0,"The cafeteria started with 96 apples. They gave out 42, so they have 96 - 42 = 54 apples left for pies. Each pie takes 6 apples, so they can make 54 / 6 = 9 pies. The answer is 9.",,9.0,0
522, A pet store had 64 puppies. In one day they sold 28 of them and put the rest into cages with 4 in each cage. How many cages did they use? ,9.0,"After selling 28 puppies, the pet store had 64 - 28 = 36 puppies left. To put them into cages with 4 in each cage, we divide 36 by 4. 36 ÷ 4 = 9. So they used 9 cages. The answer is 9.",,9.0,0
523, Edward was selling his old games. He started out with 35 but sold 19 of them. He packed the rest up putting 8 games into each box. How many boxes did he have to use? ,2.0,"Edward started with 35 games. After selling 19, he had 35 - 19 = 16 games left. He packed them up in boxes of 8, so he needed 16 / 8 = 2 boxes. The answer is 2.",,2.0,0
524," Frank made 19 dollars mowing lawns over the summer. If he spent 11 dollars buying new mower blades, how many 2 dollar games could he buy with the money he had left? ",4.0,Frank had 19 dollars. He spent 11 dollars on mower blades. So he had 19 - 11 = 8 dollars left. Each game costs 2 dollars. So he can buy 8 / 2 = 4 games. The answer is 4.,,4.0,0
525," Megan had 40 homework problems. She finished 26 of them but still had 2 pages of problems to do. If each page has the same number of problems on it, how many problems are on each page? ",7.0,"Megan had 40 homework problems. She finished 26 of them, so she had 40 - 26 = 14 problems left. Since she had 2 pages of problems left, each page must have had 14 / 2 = 7 problems on it. The answer is 7.",,7.0,0
526," Wendy picked 103 flowers for her friend’s wedding. She was making bouquets with 8 flowers in each one. If 47 of the flowers wilted before the wedding, how many bouquets could she still make? ",7.0,"Wendy picked 103 flowers. If she makes bouquets with 8 flowers in each one, she can make 103/8 = 12.875 bouquets. Since she can't make a partial bouquet, she can make 12 bouquets. If 47 flowers wilted, she has 103-47 = 56 flowers left. She can make 56/8 = 7 bouquets with the remaining flowers. In total, she can make 12+7 = 19 bouquets. The answer is 19.",,19.0,0
527," Kaleb had 39 pieces of clothing to wash. He put 19 of them in one load, but decided to split the rest into 5 equal loads. How many pieces of clothing could go in each of the small loads? ",4.0,"Kaleb started with 39 pieces of clothing. He put 19 in one load, so he had 39 - 19 = 20 left. He split the remaining 20 pieces into 5 equal loads, so each small load had 20/5 = 4 pieces of clothing. The answer is 4.",,4.0,0
528," A company invited 18 people to a luncheon, but 12 of them didn't show up. If the tables they had held 3 people each, how many tables do they need? ",2.0,"The company invited 18 people, but only 6 showed up (18 - 12). Each table holds 3 people, so they need 6/3 = 2 tables. The answer is 2.",,2.0,0
529," Mike is at the library helping put away books. There are 82 book to put away total but a librarian takes 10 of them and leaves Mike with the rest. If he can fit 9 books on a shelf, how many shelves will he need? ",8.0,"There were originally 82 books. The librarian took 10, so Mike is left with 82 - 10 = 72 books. If he can fit 9 books on a shelf, he will need 72 / 9 = 8 shelves. The answer is 8.",,8.0,0
530, A pet store had 78 puppies. In one day they sold 30 of them and put the rest into cages with 8 in each cage. How many cages did they use? ,6.0,"After selling 30 puppies, the pet store had 78 - 30 = 48 puppies left. To put them into cages with 8 in each cage, we divide 48 by 8. 48 ÷ 8 = 6. The pet store used 6 cages. The answer is 6.",,6.0,0
531, Bianca uploaded 33 pictures to Facebook. She put 27 pics into one album and put the rest into 3 different albums. How many pictures were in each album? ,2.0,"Bianca uploaded 33 pictures. She put 27 in one album, so there are 33 - 27 = 6 pictures left. She put these 6 pictures into 3 different albums, so each album has 6/3 = 2 pictures. The answer is 2.",,2.0,0
532," Emily's team won their dodgeball game and scored 39 points total. If Emily scored 23 of the points and everyone else scored 2 points each, how many players were on her team? ",8.0,"Emily scored 23 points and everyone else scored 2 points each. Let's call the number of other players on the team ""x"". So the total number of points scored can be represented as: 

23 + 2x = 39 

Subtracting 23 from both sides: 

2x = 16 

Dividing both sides by 2: 

x = 8 

So there were 8 other players on Emily's team. Adding Emily herself, the total number of players on the team is 8 + 1 = 9. The answer is 9.",,9.0,0
533," A company invited 47 people to a luncheon, but 7 of them didn't show up. If the tables they had held 5 people each, how many tables do they need? ",8.0,"47 people were invited, but 7 didn't show up, so 47 - 7 = 40 people attended. If each table holds 5 people, then they need 40 / 5 = 8 tables. The answer is 8.",,8.0,0
534," A waiter had 44 customers in his section. If 12 of them left and the rest of his tables had 8 people at each table, how many tables did he have? ",4.0,"The waiter started with 44 customers. After 12 left, he had 44 - 12 = 32 customers left. If each table had 8 people, then he had 32 / 8 = 4 tables. The answer is 4.",,4.0,0
535, A store had 40 coloring books in stock. They ended up putting them on sale and getting rid of 20 of them. The put the ones they still had onto shelves with 4 on each shelf. How many shelves did they use? ,5.0,"The store started with 40 coloring books. After getting rid of 20, they had 40 - 20 = 20 left. They put 4 on each shelf, so they used 20 / 4 = 5 shelves. The answer is 5.",,5.0,0
536," There are 64 students trying out for the school's trivia teams. If 36 of them didn't get picked for the team and the rest were put into 4 groups, how many students would be in each group? ",7.0,"There were originally 64 students. 36 of them didn't get picked, so the number of students left is 64 - 36 = 28. If they are put into 4 groups, each group would have 28 / 4 = 7 students. The answer is 7.",,7.0,0
537, Kaleb was selling his old games. He started out with 76 but sold 46 of them. He packed the rest up putting 5 games into each box. How many boxes did he have to use? ,6.0,"Kaleb started with 76 games. After selling 46, he had 76 - 46 = 30 games left. He packed them up in boxes of 5 games each. So he needed 30 / 5 = 6 boxes. The answer is 6.",,6.0,0
538," Jerry is at the library helping put away books. There are 34 book to put away total but a librarian takes 7 of them and leaves Jerry with the rest. If he can fit 3 books on a shelf, how many shelves will he need? ",9.0,"There were originally 34 books to put away. The librarian took 7, so Jerry is left with 34 - 7 = 27 books. If he can fit 3 books on a shelf, he will need 27 / 3 = 9 shelves. The answer is 9.",,9.0,0
539, Nancy was planting vegetables in her garden. She started with 52 seeds and planted 28 of them in the big garden and in each of her small gardens put 4 seeds each. How many small gardens did Nancy have? ,6.0,"Nancy started with 52 seeds. She planted 28 in the big garden, so she has 52 - 28 = 24 seeds left. Each small garden has 4 seeds, so Nancy must have had 24 / 4 = 6 small gardens. The answer is 6.",,6.0,0
540," Will had 83 dollars. If he spent 47 bucks on a new game, how many 4 dollar toys could he buy with the money he had left? ",9.0,"Will started with 83 dollars. After spending 47 on a new game, he had 83 - 47 = 36 dollars left. To find out how many 4 dollar toys he could buy, we divide 36 by 4. 36 ÷ 4 = 9. So he could buy 9 4-dollar toys with the money he had left. The answer is 9.",,9.0,0
541, Bianca was planting vegetables in her garden. She started with 52 seeds and planted 40 of them in the big garden and in each of her small gardens put 2 seeds each. How many small gardens did Bianca have? ,6.0,"Bianca started with 52 seeds. She planted 40 in the big garden, so she had 52 - 40 = 12 seeds left. Each small garden had 2 seeds planted in it, so Bianca had 12 / 2 = 6 small gardens. The answer is 6.",,6.0,0
