,question,answer,response,mapping,response_answer,equations
886,Danny collects bottle caps. He threw away c0 of the old ones at the park while he found c1 bottle caps new ones. Now he has c2 bottle caps in his collection.How many more bottle caps did danny find at the park than those he threw away?,44.0,"Danny started with c0 bottle caps. He threw away c0 and found c1 new ones. So he now has c2 bottle caps. 
total_new_caps = c1 - c0
To find out how many more new caps he found than those he threw away, we need to subtract c0 from total_new_caps. 
more_new_caps = total_new_caps - c0
The answer is more_new_caps.","{'c0': 6.0, 'c1': 50.0, 'c2': 60.0}",38.0,"['total_new_caps =  c1 - c0', 'more_new_caps =  total_new_caps - c0', 'answer = more_new_caps']"
887,Paco had c0 cookies. He gave c1 cookies to his friend and ate c2 cookies.How many cookies did Paco have left?,12.0,"Paco started with c0 cookies. He gave c1 cookies to his friend, so he had c0 - c1 cookies left. Then he ate c2 cookies, so he had (c0 - c1) - c2 cookies left. 
cookies_left = (c0 - c1) - c2
The answer is cookies_left.","{'c0': 36.0, 'c1': 14.0, 'c2': 10.0}",12.0,"['cookies_left =  (c0 - c1) - c2', 'answer = cookies_left']"
888,They decided to hold the party in their backyard. If they have c0 sets of tables and each set has c1 chairsHow many more chairs than tables do they have?,45.0,"If they have c0 sets of tables and each set has c1 chairs, then they have c0 x c1 chairs in total. To find out how many more chairs than tables they have, we need to subtract the number of tables from the number of chairs. 
more_chairs = (c0 x c1) - c0
The answer is more_chairs.","{'c0': 5.0, 'c1': 10.0}",45.0,"['more_chairs =  (c0 x c1) - c0', 'answer = more_chairs']"
889,After resting they decided to go for a swim. The depth of the water is c0 times Ron's height. Dean is c1 feet taller than Ron. If Ron stands at c2 feetHow deep was the water?,208.0,"If the depth of the water is c0 times Ron's height, then the depth of the water is c0 * c2 feet when Ron stands at c2 feet. 
Since Dean is c1 feet taller than Ron, Dean's height is c2 + c1 feet. 
Therefore, the depth of the water is also c0 times Dean's height, which is c0 * (c2 + c1) feet. 
The answer is c0 * (c2 + c1) feet.","{'c0': 16.0, 'c1': 9.0, 'c2': 13.0}",352.0,['answer = c0 * (c2 + c1) feet']
890,A farmer had c0 tomatoes and c1 potatoes in his garden. If he picked c2 tomatoesHow many tomatoes and potatoes does he have left?,136.0,"After picking c2 tomatoes, the farmer has c0 - c2 tomatoes left in the garden. He still has c1 potatoes. 
remaining_tomatoes = c0 - c2
remaining_potatoes = c1
The answer is remaining_tomatoes and remaining_potatoes.","{'c0': 177.0, 'c1': 12.0, 'c2': 53.0}",12.0,"['remaining_tomatoes =  c0 - c2', 'remaining_potatoes =  c1', 'answer = remaining_tomatoes and remaining_potatoes']"
891,"c0 red peaches, c1 yellow peaches and c2 green peaches are in the basket.How many more green peaches than red peaches are in the basket?",1.0,"There are c0 red peaches and c2 green peaches in the basket. So the difference between the number of green and red peaches is c2 - c0. 
green_minus_red = c2 - c0
The answer is green_minus_red.","{'c0': 7.0, 'c1': 71.0, 'c2': 8.0}",1.0,"['green_minus_red =  c2 - c0', 'answer = green_minus_red']"
892,c0 campers went rowing in the morning. c1 campers went rowing in the afternoon.How many more campers went rowing in the afternoon than in the morning?,9.0,"There were c0 campers rowing in the morning and c1 campers rowing in the afternoon. To find out how many more campers went rowing in the afternoon than in the morning, we need to subtract the number of campers rowing in the morning from the number of campers rowing in the afternoon. 
more_campers = c1 - c0
The answer is more_campers.","{'c0': 52.0, 'c1': 61.0}",9.0,"['more_campers =  c1 - c0', 'answer = more_campers']"
893,There were c0 roses and c1 orchids in the vase. Jessica cut some more roses and orchids from her flower garden. There are now c2 orchids and c3 roses in the vase.How many roses did she cut?,1.0,"Jessica started with c0 roses and c1 orchids in the vase. After cutting some more, there are now c2 orchids and c3 roses. So she must have cut c3 - c0 roses. 
roses_cut = c3 - c0
The answer is roses_cut.","{'c0': 13.0, 'c1': 84.0, 'c2': 91.0, 'c3': 14.0}",1.0,"['roses_cut =  c3 - c0', 'answer = roses_cut']"
894,Debby bought some water bottles when they were on sale. She drank c0 bottles a day. If the bottles lasted for c1 daysHow many bottles had she bought?,8066.0,"Debby drank c0 bottles a day for c1 days, so she drank a total of c0 * c1 bottles. 
total_bottles_drunk = c0 * c1
Since she bought all the bottles at once, the number of bottles she bought is the same as the total number of bottles she drank. 
bottles_bought = total_bottles_drunk
The answer is bottles_bought.","{'c0': 109.0, 'c1': 74.0}",8066.0,"['total_bottles_drunk =  c0 * c1', 'bottles_bought =  total_bottles_drunk', 'answer = bottles_bought']"
895,Edward spent $ c0 to buy c1 books each book costing him the same amount of money. Now he has $ 12.How much did each book cost?,3.0,"Edward spent c0 dollars to buy c1 books. So each book cost c0/c1 dollars. 
The final amount he has is $12. So we can set up the equation: 
c0/c1 = 12 
Solving for c1, we get: 
c1 = c0/12 
So each book cost c0/c1 = c0/(c0/12) = 12 dollars. 
The answer is 12 dollars.","{'c0': 6.0, 'c1': 2.0}",12,"['c0/c1 =  12 ', 'c1 =  c0/12 ', 'c0/c1 =  c0/(c0/12) ', 'answer = 12 dollars']"
896,Robin has c0 packages of gum and c1 packages of candy. There are c2 pieces in each package.How many pieces does Robin have?,7.0,"Robin has c0 packages of gum, which contain c0*c2 pieces of gum. Robin also has c1 packages of candy, which contain c1*c2 pieces of candy. So in total, Robin has c0*c2 + c1*c2 pieces of candy and gum. 
total_pieces = c0*c2 + c1*c2
The answer is total_pieces.","{'c0': 28.0, 'c1': 14.0, 'c2': 6.0}",252.0,"['total_pieces =  c0*c2 + c1*c2', 'answer = total_pieces']"
897,There are c0 different movies and c1 different books in the ' crazy silly school ' series. If you read c2 of the books and watched c3 of the moviesHow many more movies than books are there in the ' crazy silly school ' series?,6.0,"There are c0 movies and c1 books in the series. The difference between the number of movies and books is c0 - c1. 
movie_book_difference = c0 - c1
If you watched c3 movies and read c2 books, then you have watched c3 - c0 movies and read c2 - c1 books. 
movie_book_difference_after_reading_watching = (c3 - c0) - (c2 - c1)
Simplifying this expression, we get:
movie_book_difference_after_reading_watching = c3 - c2 - (c0 - c1)
We know that c0 - c1 = movie_book_difference, so we can substitute that in:
movie_book_difference_after_reading_watching = c3 - c2 - movie_book_difference
The answer is movie_book_difference_after_reading_watching.","{'c0': 17.0, 'c1': 11.0, 'c2': 13.0, 'c3': 63.0}",44.0,"['movie_book_difference =  c0 - c1', 'movie_book_difference_after_reading_watching =  (c3 - c0) - (c2 - c1)', 'movie_book_difference_after_reading_watching =  c3 - c2 - (c0 - c1)', 'c1 =  movie_book_difference, so we can substitute that in:', 'movie_book_difference_after_reading_watching =  c3 - c2 - movie_book_difference', 'answer = movie_book_difference_after_reading_watching']"
898,"Jack received c0 emails in the morning, c1 emails in the afternoon and c2 emails in the evening.How many emails did Jack receive in the morning and afternoon?",13.0,"Jack received c0 emails in the morning and c1 emails in the afternoon. So the total number of emails he received in the morning and afternoon is c0 + c1. 
morning_and_afternoon_emails = c0 + c1
The answer is morning_and_afternoon_emails.","{'c0': 5.0, 'c1': 8.0, 'c2': 72.0}",13.0,"['morning_and_afternoon_emails =  c0 + c1', 'answer = morning_and_afternoon_emails']"
899,Randy uses c0 blocks to build a tower. If he had c1 blocksHow many blocks are left?,23.0,"Randy used c0 blocks to build a tower. If he had c1 blocks in total, then he must have c1 - c0 blocks left after building the tower. 
blocks_left = c1 - c0
The answer is blocks_left.","{'c0': 36.0, 'c1': 59.0}",23.0,"['blocks_left =  c1 - c0', 'answer = blocks_left']"
900,Marco and his dad went strawberry picking. Together their strawberries weighed c0 pounds. His dad's strawberries weighed c1 pounds.How much did marco's strawberries weigh?,3.0,"The total weight of strawberries is c0 pounds. Marco's dad's strawberries weighed c1 pounds. So Marco's strawberries must have weighed c0 - c1 pounds. 
marco_strawberries = c0 - c1
The answer is marco_strawberries.","{'c0': 20.0, 'c1': 17.0}",3.0,"['marco_strawberries =  c0 - c1', 'answer = marco_strawberries']"
901,Haley grew c0 trees in her backyard. After a typhoon c1 died. Then she grew c2 more trees.How many trees does she have left?,10.0,"Haley started with c0 trees. After the typhoon, c1 trees died, so she had c0 - c1 trees left. Then she grew c2 more trees, so she had (c0 - c1) + c2 trees left. 
total_trees_left = (c0 - c1) + c2
The answer is total_trees_left.","{'c0': 9.0, 'c1': 4.0, 'c2': 5.0}",10.0,"['total_trees_left =  (c0 - c1) + c2', 'answer = total_trees_left']"
902,Stray cats loved eating goldfish in the pond leaving c0 goldfish. Paige had raised c1 goldfish in the pond initially.How many goldfish disappeared?,2.0,"There were c1 goldfish initially in the pond. After the stray cats came, there were c0 goldfish left. So c1 - c0 goldfish disappeared. 
goldfish_disappeared = c1 - c0
The answer is goldfish_disappeared.","{'c0': 6.0, 'c1': 8.0}",2.0,"['goldfish_disappeared =  c1 - c0', 'answer = goldfish_disappeared']"
903,Danny collects bottle caps and wrappers. He found c0 bottle caps and c1 wrappers at the park. Now he has c2 wrappers and c3 bottle caps in his collection.How many more bottle caps than wrappers does danny have now?,1.0,"Danny started with c0 bottle caps and c1 wrappers. Now he has c2 wrappers and c3 bottle caps. To find out how many more bottle caps than wrappers he has, we need to subtract the number of wrappers from the number of bottle caps. 
bottle_caps_diff = c3 - c1
wrappers_diff = c2 - c0
The answer is bottle_caps_diff - wrappers_diff.","{'c0': 58.0, 'c1': 25.0, 'c2': 11.0, 'c3': 12.0}",34.0,"['bottle_caps_diff =  c3 - c1', 'wrappers_diff =  c2 - c0', 'answer = bottle_caps_diff - wrappers_diff']"
904,Mary is baking a cake. The recipe calls for c0 cups of flour and c1 cups of sugar. She already put in c2 cups of sugar.How many more cups of flour than cups of sugar does she need to add now?,7.0,"The recipe calls for c0 cups of flour and c1 cups of sugar. Mary already put in c2 cups of sugar. So she still needs to add c1 - c2 cups of sugar. 
sugar_needed = c1 - c2
To find out how much more flour she needs than sugar, we subtract the amount of sugar needed from the amount of flour called for in the recipe. 
flour_needed = c0 - sugar_needed
more_flour_than_sugar = flour_needed - sugar_needed
The answer is more_flour_than_sugar.","{'c0': 9.0, 'c1': 6.0, 'c2': 4.0}",5.0,"['sugar_needed =  c1 - c2', 'flour_needed =  c0 - sugar_needed', 'more_flour_than_sugar =  flour_needed - sugar_needed', 'answer = more_flour_than_sugar']"
905,Jesse's room is c0 feet long and c1 feet wide. If each tile is of size c2 square feetHow many tiles does she need to cover the whole floor?,6.0,"The area of Jesse's room is c0 x c1 square feet. To cover the whole floor with tiles of size c2 square feet, she needs to divide the area of the room by the area of each tile. 
tiles_needed = (c0 x c1) / c2
The answer is tiles_needed.","{'c0': 2.0, 'c1': 12.0, 'c2': 4.0}",6.0,"['tiles_needed =  (c0 x c1) / c2', 'answer = tiles_needed']"
906,An industrial machine can make c0 shirts a minute. It worked for c1 minutes yesterday and for c2 shirts today.How many shirts did machine make altogether?,156.0,"Yesterday, the machine worked for c1 minutes and made c0 shirts per minute, so it made c0*c1 shirts yesterday. Today, the machine made c2 shirts. Therefore, the total number of shirts made is c0*c1 + c2. 
total_shirts = c0*c1 + c2
The answer is total_shirts.","{'c0': 6.0, 'c1': 12.0, 'c2': 14.0}",86.0,"['total_shirts =  c0*c1 + c2', 'answer = total_shirts']"
907,Paco had c0 sweet cookies and c1 salty cookies. He ate c2 sweet cookies and c3 salty cookies.How many salty cookies did Paco have left?,3.0,"Paco originally had c1 salty cookies. After eating c3, he had c1 - c3 salty cookies left. 
salty_cookies_left = c1 - c3
The answer is salty_cookies_left.","{'c0': 9.0, 'c1': 6.0, 'c2': 36.0, 'c3': 3.0}",3.0,"['salty_cookies_left =  c1 - c3', 'answer = salty_cookies_left']"
908,Robin cut off c0 inches of his hair. If his hair is now c1 inches longHow long was his hair before he cut?,30.0,"Robin's hair was originally c1 + c0 inches long. 
original_length = c1 + c0
The answer is original_length.","{'c0': 20.0, 'c1': 10.0}",30.0,"['original_length =  c1 + c0', 'answer = original_length']"
909,"The grasshopper, the frog and the mouse had a jumping contest. The grasshopper jumped c0 inches. The frog jumped c1 inches farther than the grasshopper and the mouse jumped c2 inches farther than the frog.How far did the frog jump?",53.0,"The frog jumped c1 inches farther than the grasshopper, so its total jump distance is c0 + c1. The mouse jumped c2 inches farther than the frog, so its total jump distance is (c0 + c1) + c2. Therefore, the distance the frog jumped is simply c1 inches. 
jump_distance_frog = c1
The answer is jump_distance_frog.","{'c0': 36.0, 'c1': 17.0, 'c2': 15.0}",17.0,"['jump_distance_frog =  c1', 'answer = jump_distance_frog']"
910,Robin has c0 packages of gum and c1 packages of candy. There are c2 pieces in each package.How many pieces of gum does Robin have?,112.0,"Robin has c0 packages of gum, and each package has c2 pieces. So she has c0 * c2 pieces of gum. 
gum_pieces = c0 * c2
The answer is gum_pieces.","{'c0': 28.0, 'c1': 13.0, 'c2': 4.0}",112.0,"['gum_pieces =  c0 * c2', 'answer = gum_pieces']"
911,Baker made c0 cakes and c1 pastries. If he sold c2 cakes and c3 pastriesHow many more cakes than pastries did baker sell?,11.0,"Baker sold c2 cakes and c3 pastries. He made c0 cakes and c1 pastries. So he has c0 - c2 cakes left and c1 - c3 pastries left. 
cakes_left = c0 - c2
pastries_left = c1 - c3
To find out how many more cakes than pastries he sold, we need to subtract pastries_left from cakes_left. 
more_cakes = cakes_left - pastries_left
The answer is more_cakes.","{'c0': 157.0, 'c1': 169.0, 'c2': 158.0, 'c3': 147.0}",-23.0,"['cakes_left =  c0 - c2', 'pastries_left =  c1 - c3', 'more_cakes =  cakes_left - pastries_left', 'answer = more_cakes']"
912,In a school there are c0 girls and the rest are boys. If there are c1 more girls than boysHow many pupils are there in that school?,1455.0,"The total number of pupils in the school is the sum of the number of girls and boys. We know that there are c0 girls and the rest are boys, so the number of boys is the total number of pupils minus c0. We also know that there are c1 more girls than boys, so the number of girls is the number of boys plus c1. Putting it all together, we get:

total_pupils = number_of_girls + number_of_boys
total_pupils = c0 + (number_of_girls - c1)
total_pupils = c0 + (number_of_boys + c1 - c1)
total_pupils = c0 + number_of_boys + c1 - c1
total_pupils = c0 + total_pupils - c0 + c1 - c1
total_pupils = 2c0 + c1 - c1
total_pupils = 2c0

So the total number of pupils in the school is twice the number of girls. The answer is 2c0.","{'c0': 868.0, 'c1': 281.0}",2868.0,"['total_pupils =  number_of_girls + number_of_boys', 'total_pupils =  c0 + (number_of_girls - c1)', 'total_pupils =  c0 + (number_of_boys + c1 - c1)', 'total_pupils =  c0 + number_of_boys + c1 - c1', 'total_pupils =  c0 + total_pupils - c0 + c1 - c1', 'total_pupils =  2c0 + c1 - c1', 'total_pupils =  2c0', 'So the total number of pupils in the school is twice the number of girls']"
913,David did c0 push-ups in gym class today. David did c1 more push-ups than Zachary.How many push-ups did Zachary and David do altogether?,53.0,"David did c0 push-ups and c1 more than Zachary. So Zachary did c0 - c1 push-ups. 
total_pushups = c0 + (c0 - c1)
Simplifying, total_pushups = 2c0 - c1
The answer is 2c0 - c1.","{'c0': 51.0, 'c1': 49.0}",202.0,"['total_pushups =  c0 + (c0 - c1)', 'total_pushups =  2c0 - c1', 'answer = 2c0 - c1']"
914,Winter is almost here and most animals are migrating to warmer countries. There were c0 bird families living near the mountain. If c1 bird families flew away for winterHow many more bird families stayed behind than those that flew away for the winter?,73.0,"There were originally c0 bird families. c1 bird families flew away for winter. So c0 - c1 bird families stayed behind. 
remaining_bird_families = c0 - c1
The answer is remaining_bird_families.","{'c0': 87.0, 'c1': 7.0}",80.0,"['remaining_bird_families =  c0 - c1', 'answer = remaining_bird_families']"
915,A school has c0 pupils. There are c1 girls and the rest are boys.How many boys are there in that school?,253.0,"If there are c1 girls, then the number of boys is c0 - c1, since the total number of pupils is c0. 
boys = c0 - c1
The answer is boys.","{'c0': 485.0, 'c1': 232.0}",253.0,"['boys =  c0 - c1', 'answer = boys']"
916,Baker made c0 pastries and c1 cakes. If he sold c2 cakes and c3 pastriesHow many more pastries than cakes did baker make?,123.0,"Baker made c0 pastries and c1 cakes. After selling c2 cakes and c3 pastries, he has c1 - c2 cakes and c0 - c3 pastries left. To find out how many more pastries than cakes he made, we need to subtract the number of cakes from the number of pastries:
pastries_minus_cakes = (c0 - c3) - (c1 - c2)
The answer is pastries_minus_cakes.","{'c0': 134.0, 'c1': 11.0, 'c2': 140.0, 'c3': 92.0}",171.0,"['pastries_minus_cakes =  (c0 - c3) - (c1 - c2)', 'answer = pastries_minus_cakes']"
917,Nell collects baseball cards. She had c0 cards while Jeff had c1 cards. She gave some of her cards to jeff and now has c2 cards left.How many cards did Nell give to Jeff?,276.0,"Nell started with c0 cards and gave some to Jeff. After giving some to Jeff, she had c2 cards left. So she gave Jeff c0 - c2 cards. 
cards_given = c0 - c2
The answer is cards_given.","{'c0': 528.0, 'c1': 11.0, 'c2': 252.0}",276.0,"['cards_given =  c0 - c2', 'answer = cards_given']"
918,The school is planning a field trip. The school has c0 classrooms. There are c1 students in the school and c2 seats on each school bus. If c3 students do n't want to go for the tripHow many buses are needed to take the trip?,10.0,"First, we need to calculate how many students want to go on the trip. We can do this by subtracting the number of students who don't want to go (c3) from the total number of students (c1). 
students_going = c1 - c3

Next, we need to calculate how many buses are needed to transport all the students. We can do this by dividing the number of students going by the number of seats on each bus (c2), and rounding up to the nearest whole number (since we can't have a fraction of a bus). 
buses_needed = ceil(students_going / c2)

The answer is buses_needed.","{'c0': 66.0, 'c1': 102.0, 'c2': 8.0, 'c3': 22.0}",10.0,"['students_going =  c1 - c3', 'buses_needed =  ceil(students_going / c2)', 'answer = buses_needed']"
919,c0 people can ride the Ferris wheel in paradise park at the same time. If each seat on the Ferris wheel can hold c1 peopleHow many seats does the Ferris wheel have?,2.0,"If c0 people can ride the Ferris wheel at the same time and each seat can hold c1 people, then the Ferris wheel must have c0/c1 seats. However, since the number of seats must be a whole number, we need to round up to the nearest integer using the ceiling function. 
seats = ceil(c0/c1)
The answer is seats.","{'c0': 4.0, 'c1': 2.0}",2.0,"['seats =  ceil(c0/c1)', 'answer = seats']"
920,Dave had c0 apps and c1 files on his phone. After deleting some apps and files he had c2 files and c3 apps left.How many more apps than files does he have left on the phone?,7.0,"Dave started with c0 apps and c1 files. After deleting some, he had c2 files and c3 apps left. So he has c3 - c2 apps and c2 files. To find out how many more apps than files he has left, we need to subtract the number of files from the number of apps.
more_apps_than_files = (c3 - c2) - c2
The answer is more_apps_than_files.","{'c0': 24.0, 'c1': 9.0, 'c2': 5.0, 'c3': 12.0}",2.0,"['more_apps_than_files =  (c3 - c2) - c2', 'answer = more_apps_than_files']"
921,c0 campers went rowing in the morning c1 campers went rowing in the afternoon and c2 campers went rowing in the evening.How many more campers went rowing in the morning than in the afternoon?,5.0,"c0 campers went rowing in the morning and c1 campers went rowing in the afternoon. So the difference between the two is c0 - c1. 
morning_minus_afternoon = c0 - c1
The answer is morning_minus_afternoon.","{'c0': 44.0, 'c1': 39.0, 'c2': 31.0}",5.0,"['morning_minus_afternoon =  c0 - c1', 'answer = morning_minus_afternoon']"
922,"Frank was reading through his favorite book. The book had c0 chapters, each with the same number of pages. It has a total of c1 pages. It took Frank c2 days to finish the book.How many pages are in each chapter?",198.0,"The book has c0 chapters, each with the same number of pages. So the total number of pages is c0 times the number of pages in each chapter. 
total_pages = c0 * pages_per_chapter
We also know that the book has c1 pages. 
total_pages = c1
And it took Frank c2 days to finish the book. 
pages_per_day = total_pages / c2
Combining these equations, we get: 
pages_per_chapter = c1 / (c0 * c2)
The answer is pages_per_chapter.","{'c0': 3.0, 'c1': 594.0, 'c2': 607.0}",0.3261943986820428,"['total_pages =  c0 * pages_per_chapter', 'total_pages =  c1', 'pages_per_day =  total_pages / c2', 'pages_per_chapter =  c1 / (c0 * c2)', 'answer = pages_per_chapter']"
923,Jesse has c0 square feet of carpet. If her room is c1 feet long and c2 feet wideHow much more carpet does she need to cover the whole floor?,62.0,"Jesse's room has an area of c1 x c2 = room_area square feet. To cover the whole floor, she needs room_area square feet of carpet. Since she already has c0 square feet of carpet, she needs room_area - c0 square feet more carpet. 
more_carpet_needed = room_area - c0
The answer is more_carpet_needed.","{'c0': 18.0, 'c1': 4.0, 'c2': 20.0}",,"['c2 =  room_area square feet. To cover the whole floor, she needs room_area square feet of carpet. Since she already has c0 square feet of carpet, she needs room_area - c0 square feet more carpet. ', 'more_carpet_needed =  room_area - c0', 'answer = more_carpet_needed']"
924,There are many different books in the ' crazy silly school ' series. If you have read c0 of the books and are yet to read c1 booksHow many books are there in the ' crazy silly school ' series?,21.0,"The total number of books in the 'crazy silly school' series is c0 + c1. 
total_books = c0 + c1
The answer is total_books.","{'c0': 13.0, 'c1': 8.0}",21.0,"['total_books =  c0 + c1', 'answer = total_books']"
925,Nell collects cards. She had c0 baseball cards and c1 Ace cards. She gave some of her cards to Jeff and now has c2 Ace cards and c3 baseball cards left.How many more baseball cards than Ace cards does Nell have?,123.0,"Nell started with c0 baseball cards and c1 Ace cards. After giving some to Jeff, she has c2 Ace cards and c3 baseball cards left. So she gave c1 - c2 Ace cards to Jeff and c0 - c3 baseball cards to Jeff. 
baseball_cards_given = c0 - c3
ace_cards_given = c1 - c2
Nell has c3 baseball cards left and c2 Ace cards left. So she has c3 - c2 more baseball cards than Ace cards. 
difference = c3 - c2
The answer is difference.","{'c0': 438.0, 'c1': 18.0, 'c2': 55.0, 'c3': 178.0}",123.0,"['baseball_cards_given =  c0 - c3', 'ace_cards_given =  c1 - c2', 'difference =  c3 - c2', 'answer = difference']"
926,Matthew had c0 crackers. If Matthew gave equal numbers of crackers to his c1 friends and still had c2 crackers leftHow many crackers did Matthew give to his friends?,7.0,"Matthew started with c0 crackers. He gave equal numbers of crackers to his c1 friends, which means he gave c0/c1 crackers to each friend. After giving crackers to his friends, he still had c2 crackers left. So the total number of crackers he gave to his friends is (c0 - c2).
crackers_given = c0 - c2
The answer is crackers_given.","{'c0': 24.0, 'c1': 3.0, 'c2': 17.0}",7.0,"['crackers_given =  c0 - c2', 'answer = crackers_given']"
927,"The grasshopper, the frog and the mouse had a jumping contest. The grasshopper jumped c0 inches. The grasshopper jumped c1 inches farther than the frog and the mouse jumped c2 inches lesser than the frog.How much farther did the grasshopper jump than the mouse?",41.0,"The frog jumped c1 inches less than the grasshopper, so the frog jumped c0 - c1 inches. The mouse jumped c2 inches less than the frog, so the mouse jumped (c0 - c1) - c2 inches. Therefore, the grasshopper jumped c0 - ((c0 - c1) - c2) inches farther than the mouse.
farther_jump = c0 - ((c0 - c1) - c2)
The answer is farther_jump.","{'c0': 21.0, 'c1': 25.0, 'c2': 16.0}",41.0,"['farther_jump =  c0 - ((c0 - c1) - c2)', 'answer = farther_jump']"
928,They decided to hold the party in their backyard. They have c0 sets of tables and each set has c1 chairs. If there are c2 people sitting on chairsHow many chairs are left unoccupied?,49.0,"There are c0 sets of tables, and each set has c1 chairs. So there are c0 x c1 chairs in total. 
total_chairs = c0 x c1
If c2 people are sitting on chairs, then there are total_chairs - c2 chairs left unoccupied. 
unoccupied_chairs = total_chairs - c2
The answer is unoccupied_chairs.","{'c0': 10.0, 'c1': 6.0, 'c2': 11.0}",49.0,"['total_chairs =  c0 x c1', 'unoccupied_chairs =  total_chairs - c2', 'answer = unoccupied_chairs']"
929,"After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that c0 visitors came to the Buckingham palace that day. If there were c1 visitors the previous day and c2 visitors the day before thatHow many visited the Buckingham palace within the past c3 days?",1791.0,"To find the total number of visitors in the past c3 days, we need to add up the number of visitors from each day. 
total_visitors = c0 + c1 + c2
The answer is total_visitors.","{'c0': 512.0, 'c1': 471.0, 'c2': 808.0, 'c3': 89.0}",1791.0,"['total_visitors =  c0 + c1 + c2', 'answer = total_visitors']"
930,He then went to see the oranges being harvested. He found out that they harvest c0 sacks of ripe oranges and c1 sacks of unripe oranges per day.How many more sacks of ripe oranges than unripe oranges are harvested per day?,19.0,"They harvest c0 sacks of ripe oranges and c1 sacks of unripe oranges per day. To find out how many more sacks of ripe oranges than unripe oranges are harvested per day, we need to subtract c1 from c0. 
ripe_oranges_harvested = c0
unripe_oranges_harvested = c1
more_ripe_oranges = ripe_oranges_harvested - unripe_oranges_harvested
The answer is more_ripe_oranges.","{'c0': 44.0, 'c1': 25.0}",0.0,"['ripe_oranges_harvested =  c0', 'unripe_oranges_harvested =  c1', 'more_ripe_oranges =  ripe_oranges_harvested - unripe_oranges_harvested', 'answer = more_ripe_oranges']"
931,White t - shirts can be purchased in packages of c0. If mom buys c1 packages of white t - shirts and c2 trousersHow many white t - shirts will she have?,3021.0,"If each package contains c0 white t-shirts, then c1 packages will contain c0*c1 white t-shirts. 
total_white_tshirts = c0*c1
The answer is total_white_tshirts.","{'c0': 53.0, 'c1': 57.0, 'c2': 34.0}",3021.0,"['total_white_tshirts =  c0*c1', 'answer = total_white_tshirts']"
932,Paul had c0 books. After selling some in a garage sale he bought c1 new ones. If he has c2 books nowHow many books did he sell?,94.0,"Paul started with c0 books. After selling some, he had c1 new ones. So he must have sold c0 - (c2 - c1) books. 
books_sold = c0 - (c2 - c1)
The answer is books_sold.","{'c0': 2.0, 'c1': 150.0, 'c2': 58.0}",94.0,"['books_sold =  c0 - (c2 - c1)', 'answer = books_sold']"
933,c0 storks and c1 birds were sitting on the fence. c2 more birds came to join them.How many more storks than birds are sitting on the fence?,1.0,"There are c0 storks and c1 birds on the fence. After c2 more birds join them, there will be a total of c0 + c1 + c2 animals on the fence. 
total_animals = c0 + c1 + c2
To find the difference between the number of storks and birds, we need to subtract the number of birds from the number of animals on the fence, and then subtract the number of storks from that result. 
storks_minus_birds = (total_animals - c1) - c0
The answer is storks_minus_birds.","{'c0': 6.0, 'c1': 2.0, 'c2': 3.0}",3.0,"['total_animals =  c0 + c1 + c2', 'storks_minus_birds =  (total_animals - c1) - c0', 'answer = storks_minus_birds']"
934,Bryan took a look at his books and magazines. If he has c0 books and c1 magazines in each of his c2 bookshelvesHow many books does he have in total?,621.0,"Bryan has c0 books in each of his c2 bookshelves. So in total, he has c0 x c2 books. 
total_books = c0 x c2
The answer is total_books.","{'c0': 27.0, 'c1': 80.0, 'c2': 23.0}",621.0,"['total_books =  c0 x c2', 'answer = total_books']"
935,Paul got a box of c0 crayons and c1 erasers for his birthday. At the end of the school year he only had c2 left while not having lost a single erasers.How many more crayons than erasers did he have left?,353.0,"Paul started with c0 crayons and c1 erasers. At the end of the school year, he had c2 crayons left and all of his erasers. To find out how many more crayons than erasers he had left, we need to subtract the number of erasers from the number of crayons:
crayons_left = c2
erasers_left = c1
crayons_more_than_erasers = crayons_left - erasers_left
The answer is crayons_more_than_erasers.","{'c0': 531.0, 'c1': 38.0, 'c2': 391.0}",353.0,"['crayons_left =  c2', 'erasers_left =  c1', 'crayons_more_than_erasers =  crayons_left - erasers_left', 'answer = crayons_more_than_erasers']"
936,Lewis earns a total of $ c0 during the harvest. If he earns $ c1 each weekHow many weeks did the harvest last?,76.0,"Lewis earned a total of c0 dollars during the harvest and he earned c1 dollars each week. To find out how many weeks the harvest lasted, we need to divide the total earnings by the earnings per week. 
weeks = c0 / c1
The answer is weeks.","{'c0': 1216.0, 'c1': 16.0}",76.0,"['weeks =  c0 / c1', 'answer = weeks']"
937,Dave had c0 apps on his phone. He added c1 new apps. After deleting some he had c2 left.How many apps did he delete?,17.0,"Dave started with c0 apps. He added c1 new apps, so he had c0 + c1 apps in total. After deleting some, he had c2 apps left. So he must have deleted c0 + c1 - c2 apps.
apps_deleted = c0 + c1 - c2
The answer is apps_deleted.","{'c0': 10.0, 'c1': 11.0, 'c2': 4.0}",17.0,"['apps_deleted =  c0 + c1 - c2', 'answer = apps_deleted']"
