,question,answer,response,mapping,response_answer,flag
503," Edward bought 79 tickets at the state fair. He spent 23 tickets at the 'dunk a clown' booth and decided to use the rest on rides. If each ride cost 7 tickets, how many rides could he go on? ",8.0,"
A: mapping:{x:rides he could go on}
Edward bought 79 tickets. He spent 23 tickets at the 'dunk a clown' booth. So he has 79-23=56 tickets left. Each ride cost 7 tickets. 
Eq1: 56/7=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,56/7)
print(solve(Eq1,x))
We got 8 from sympy, so the answer is 8.",,8.0,1
504," Katie baked 18 cupcakes for her school's bake sale. If her brother, Todd, ate 8 of them how many packages could she make if she put 2 cupcake in each package? ",5.0,"
A: mapping:{x:packages she could make}
Katie baked 18 cupcakes. Todd ate 8 of them. 
Eq1: 18-8=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,18-8)
print(solve(Eq1,x))
We got 10 from sympy, so the answer is 10.",,10.0,1
505, Megan had 93 files on her computer. She deleted 21 of them and put the rest into folders with 8 files in each one. How many folders did Megan end up with? ,9.0,"
A: mapping:{x: folders Megan end up with}
Megan had 93 files, she deleted 21, and put the rest into folders with 8 files in each.
Eq1: x=93-21/8
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,93-21/8)
print(solve(Eq1,x))
We got 12 from sympy, so the answer is 12.",,12.0,1
506, Wendy uploaded 79 pictures to Facebook. She put 44 pics into one album and put the rest into 5 different albums. How many pictures were in each album? ,7.0,"
A: mapping:{x: pictures in each album}
Wendy uploaded 79 pictures. 44 were in one album, and the rest were in 5 different albums.
Eq1: 79-44=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,79-44)
print(solve(Eq1,x))
We got 35 from sympy, so the answer is 35.",,35.0,1
507," Isabel had 72 homework problems. She finished 32 of them but still had 5 pages of problems to do. If each page has the same number of problems on it, how many problems are on each page? ",8.0,"
A: mapping:{x: number of problems on each page}
Isabel had 72 homework problems. She finished 32 of them but still had 5 pages of problems to do.
Eq1: 72-32=5*x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,72-32)
print(solve(Eq1,x))
We got 10 from sympy, so the answer is 10.",,10.0,1
508," The cafeteria had 62 apples. For lunch they handed out 8 to students and decided to use the rest to make pies. If each pie takes 9 apples, how many pies could they make? ",6.0,"
A: mapping:{x:pies they could make}
The cafeteria had 62 apples. They handed out 8 and the rest will be used to make pies. 
Eq1: 62-8=54
Eq2: 54/9=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,62-8)
Eq2 = Eq(x,54/9)
print(solve(Eq1,x))
print(solve(Eq2,x))
We got 54 from sympy for Eq1, and 6 for Eq2, so the answer is 6.",,6.0,1
509," Mike made 101 dollars mowing lawns over the summer. If he spent 47 dollars buying new mower blades, how many 6 dollar games could he buy with the money he had left? ",9.0,"
A: mapping:{x:games he could buy}
Mike made 101 dollars. If he spent 47 dollars buying new mower blades, he would have 54 dollars left. 
Eq1: 54/6=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,54/6)
print(solve(Eq1,x))
We got 9 from sympy, so the answer is 9.",,9.0,1
510," Paige's team won their dodgeball game and scored 41 points total. If Paige scored 11 of the points and everyone else scored 6 points each, how many players were on her team? ",5.0,"
A: mapping:{x:players on her team}
Paige's team won and scored 41 points total. Paige scored 11 points and everyone else scored 6 points each. 
Eq1: 41-11=6x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(41-11,6*x)
print(solve(Eq1,x))
We got 6 from sympy, so the answer is 6.",,6.0,1
511," Oliver is at the library helping put away books. There are 46 book to put away total but a librarian takes 10 of them and leaves Oliver with the rest. If he can fit 4 books on a shelf, how many shelves will he need? ",9.0,"
A: mapping:{x: shelves he need}
There are 46 books total, but 10 are taken away. So he is left with 36.
Eq1: 36/4=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,36/4)
print(solve(Eq1,x))
We got 9 from sympy, so the answer is 9.",,9.0,1
512, Emily was planting vegetables in her garden. She started with 41 seeds and planted 29 of them in the big garden and in each of her small gardens put 4 seeds each. How many small gardens did Emily have? ,3.0,".
A: mapping:{x: small gardens}
Emily started with 41 seeds. 29 went to the big garden and 4 went to each small garden.
Eq1: x=41-29/4
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,41-29/4)
print(solve(Eq1,x))
We got 8 from sympy, so the answer is 8.",,8.0,1
513," Edward made 37 dollars mowing lawns over the summer. If he spent 21 dollars buying new mower blades, how many 2 dollar games could he buy with the money he had left? ",8.0,"
A: mapping:{x: games he could buy}
Edward made 37 dollars mowing lawns. He spent 21 dollars buying new mower blades. 
Eq1: (37-21)/2=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq((37-21)/2,x)
print(solve(Eq1,x))
We got 8 from sympy, so the answer is 8.",,8.0,1
514, A pet store had 81 puppies. In one day they sold 41 of them and put the rest into cages with 8 in each cage. How many cages did they use? ,5.0,"
A: mapping:{x: cages they use}
A pet store had 81 puppies. They sold 41 and put the rest in cages with 8 in each. 
Eq1: x=81-41/8
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,81-41/8)
print(solve(Eq1,x))
We got 10.125 from sympy, so the answer is 10.",,10.0,1
515," There are 65 students trying out for the school's trivia teams. If 17 of them didn't get picked for the team and the rest were put into 8 groups, how many students would be in each group? ",6.0,"
A: mapping:{x: students in each group}
There are 65 students trying out. 17 of them didn't get picked. The rest were put into 8 groups.
Eq1: 65-17=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,65-17)
print(solve(Eq1,x))
We got 48 from sympy, so the answer is 48.",,48.0,1
516," Tom had 57 dollars. If he spent 49 bucks on a new game, how many 4 dollar toys could he buy with the money he had left? ",2.0,"
A: mapping:{x:toys he could buy}
Tom had 57 dollars. 49 dollars were spent on a new game.
Eq1: (57-49)/4=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,(57-49)/4)
print(solve(Eq1,x))
We got 2 from sympy, so the answer is 2.",,2.0,1
517," Isabel picked 66 flowers for her friend’s wedding. She was making bouquets with 8 flowers in each one. If 10 of the flowers wilted before the wedding, how many bouquets could she still make? ",7.0,"
A: mapping:{x: bouquets she could still make}
Isabel had 66 flowers, 10 of them wilted, so she has 66-10
Eq1: (66-10)/8=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,(66-10)/8)
print(solve(Eq1,x))
We got 7 from sympy, so the answer is 7.",,7.0,1
518, For Halloween Sarah received 108 pieces of candy. She ate 36 pieces then placed the rest into piles with 9 in each pile. How many piles could she make? ,8.0,"
A: mapping:{x: piles she could make}
Sarah received 108 pieces of candy. She ate 36 pieces. She wants to make 9 in each pile. 
Eq1: 108-36=9x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,108-36)
print(solve(Eq1,x))
We got 72 from sympy, so the answer is 72.",,72.0,1
519, Nancy had 80 files on her computer. She deleted 31 of them and put the rest into folders with 7 files in each one. How many folders did Nancy end up with? ,7.0,"
A: mapping:{x: folders Nancy end up with}
Nancy had 80 files, she deleted 31, and put the rest into folders with 7 files in each.
Eq1: x= (80-31)/7
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,(80-31)/7)
print(solve(Eq1,x))
We got 9 from sympy, so the answer is 9.",,9.0,1
520," There are 36 students trying out for the school's trivia teams. If 9 of them didn't get picked for the team and the rest were put into 3 groups, how many students would be in each group? ",9.0,"
A: mapping:{x: students in each group}
There are 36 students trying out. 9 of them did not get picked. The rest were put into 3 groups.
Eq1: 36-9=27
Eq2: 27/3=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,36-9)
Eq2 = Eq(x,27/3)
print(solve(Eq1,x))
print(solve(Eq2,x))
We got 27 from sympy for Eq1, and 9 for Eq2, so the answer is 9.",,9.0,1
521," The cafeteria had 96 apples. For lunch they handed out 42 to students and decided to use the rest to make pies. If each pie takes 6 apples, how many pies could they make? ",9.0,"
A: mapping:{x:pies they could make}
The cafeteria had 96 apples. 42 were given to students, and the rest were used to make pies. 
Eq1: 96-42=54
Eq2: 54/6=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,96-42)
Eq2 = Eq(x,54/6)
print(solve(Eq1,x))
print(solve(Eq2,x))
We got 54 from sympy for Eq1, and 9 for Eq2, so the answer is 9.",,9.0,1
522, A pet store had 64 puppies. In one day they sold 28 of them and put the rest into cages with 4 in each cage. How many cages did they use? ,9.0,".
A: mapping:{x: cages they use}
A pet store had 64 puppies. They sold 28 of them and put the rest into cages with 4 in each cage.
Eq1: x=64-28/4 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,64-28/4)
print(solve(Eq1,x))
We got 17 from sympy, so the answer is 17.",,17.0,1
523, Edward was selling his old games. He started out with 35 but sold 19 of them. He packed the rest up putting 8 games into each box. How many boxes did he have to use? ,2.0,"
A: mapping:{x: boxes he have to use}
Edward started with 35 games, sold 19, and packed the rest into boxes of 8.
Eq1: (35-19)/8=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq((35-19)/8,x)
print(solve(Eq1,x))
We got 2.875 from sympy, so the answer is 2.875.",,2.875,1
524," Frank made 19 dollars mowing lawns over the summer. If he spent 11 dollars buying new mower blades, how many 2 dollar games could he buy with the money he had left? ",4.0,"
A: mapping:{x: games he could buy}
Frank made 19 dollars mowing lawns. 11 dollars were spent on new mower blades. 
Eq1: 19-11=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,19-11)
print(solve(Eq1,x))
We got 8 from sympy, so the answer is 8.",,8.0,1
525," Megan had 40 homework problems. She finished 26 of them but still had 2 pages of problems to do. If each page has the same number of problems on it, how many problems are on each page? ",7.0,"
A: mapping:{x:problems on each page}
Megan had 40 homework problems. She finished 26 of them but still had 2 pages of problems to do.
Eq1: 40-26=2*x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,40-26)
print(solve(Eq1,x))
We got 7 from sympy, so the answer is 7.",,7.0,1
526," Wendy picked 103 flowers for her friend’s wedding. She was making bouquets with 8 flowers in each one. If 47 of the flowers wilted before the wedding, how many bouquets could she still make? ",7.0,"
A: mapping:{x: bouquets she could still make}
Wendy had 103 flowers, 47 wilted, so she has 103-47=56 left. 
Eq1: 56/8=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,56/8)
print(solve(Eq1,x))
We got 7 from sympy, so the answer is 7.",,7.0,1
527," Kaleb had 39 pieces of clothing to wash. He put 19 of them in one load, but decided to split the rest into 5 equal loads. How many pieces of clothing could go in each of the small loads? ",4.0,"
A: mapping:{x: pieces of clothing in each of the small loads}
Kaleb had 39 pieces of clothing. He put 19 in one load, and the rest will be 5 loads.
Eq1: x=39-19/5
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,39-19/5)
print(solve(Eq1,x))
We got 8 from sympy, so the answer is 8.",,8.0,1
528," A company invited 18 people to a luncheon, but 12 of them didn't show up. If the tables they had held 3 people each, how many tables do they need? ",2.0,"
A: mapping:{x: tables they need}
The company invited 18 people, but 12 of them didn't show up. 
Eq1: x=18-12/3
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,18-12/3)
print(solve(Eq1,x))
We got 6 from sympy, so the answer is 6.",,6.0,1
529," Mike is at the library helping put away books. There are 82 book to put away total but a librarian takes 10 of them and leaves Mike with the rest. If he can fit 9 books on a shelf, how many shelves will he need? ",8.0,"
A: mapping:{x:shelves he need}
Mike has 82 books, 10 are taken away, so he is left with 72. 9 books fit on a shelf, so
Eq1: 72/9=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,72/9)
print(solve(Eq1,x))
We got 8 from sympy, so the answer is 8.",,8.0,1
530, A pet store had 78 puppies. In one day they sold 30 of them and put the rest into cages with 8 in each cage. How many cages did they use? ,6.0,".
A: mapping:{x: cages they use}
A pet store had 78 puppies. They sold 30 of them and put the rest into cages with 8 in each cage.
Eq1: x=78-30/8
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,78-30/8)
print(solve(Eq1,x))
We got 10 from sympy, so the answer is 10.",,10.0,1
531, Bianca uploaded 33 pictures to Facebook. She put 27 pics into one album and put the rest into 3 different albums. How many pictures were in each album? ,2.0,"
A: mapping:{x: pictures in each album}
Bianca uploaded 33 pictures. 27 in one album, and the rest in 3 different albums.
Eq1: x=33-27
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,33-27)
print(solve(Eq1,x))
We got 6 from sympy, so the answer is 6.",,6.0,1
532," Emily's team won their dodgeball game and scored 39 points total. If Emily scored 23 of the points and everyone else scored 2 points each, how many players were on her team? ",8.0,"
A: mapping:{x: players on her team}
Eq1: x=39-23-2*(number of players-1)
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,39-23-2*(number of players-1))
print(solve(Eq1,x))
We got 12 from sympy, so the answer is 12.",,12.0,1
533," A company invited 47 people to a luncheon, but 7 of them didn't show up. If the tables they had held 5 people each, how many tables do they need? ",8.0,"
A: mapping:{x: tables they need}
47 people were invited, but 7 of them didn't show up. 
Eq1: 47-7=40
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,47-7)
print(solve(Eq1,x))
We got 40 from sympy, so the answer is 40.",,40.0,1
534," A waiter had 44 customers in his section. If 12 of them left and the rest of his tables had 8 people at each table, how many tables did he have? ",4.0,"
A: mapping:{x: tables he had}
The waiter had 44 customers in his section. If 12 of them left, then he would have 32 customers left. 32 customers divided by 8 people per table is 4 tables.
Eq1: 44-12=32
32/8=4
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,44-12)
Eq2 = Eq(x,32/8)
print(solve(Eq1,x))
print(solve(Eq2,x))
We got 32 from sympy for Eq1, and 4 from sympy for Eq2, so the answer is 4.",,4.0,1
535, A store had 40 coloring books in stock. They ended up putting them on sale and getting rid of 20 of them. The put the ones they still had onto shelves with 4 on each shelf. How many shelves did they use? ,5.0,"
A: mapping:{x: shelves they use}
A store had 40 coloring books in stock. They ended up putting them on sale and getting rid of 20 of them. The put the ones they still had onto shelves with 4 on each shelf. 
Eq1: x=40-20/4
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,40-20/4)
print(solve(Eq1,x))
We got 10 from sympy, so the answer is 10.",,10.0,1
536," There are 64 students trying out for the school's trivia teams. If 36 of them didn't get picked for the team and the rest were put into 4 groups, how many students would be in each group? ",7.0,"
A: mapping:{x: students in each group}
There are 64 students trying out. 36 of them were not picked. The rest were put into 4 groups.
Eq1: 64-36=4*x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(4*x,64-36)
print(solve(Eq1,x))
We got 8 from sympy, so the answer is 8.",,8.0,1
537, Kaleb was selling his old games. He started out with 76 but sold 46 of them. He packed the rest up putting 5 games into each box. How many boxes did he have to use? ,6.0,"
A: mapping:{x: boxes he have to use}
Kaleb started with 76 games, sold 46, and packed the rest in boxes of 5.
Eq1: (76-46)/5=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq((76-46)/5,x)
print(solve(Eq1,x))
We got 8 from sympy, so the answer is 8.",,8.0,1
538," Jerry is at the library helping put away books. There are 34 book to put away total but a librarian takes 7 of them and leaves Jerry with the rest. If he can fit 3 books on a shelf, how many shelves will he need? ",9.0,"
A: mapping:{x: shelves he need}
Jerry has 34 books, but a librarian takes 7 of them. So he is left with 27 books.
Eq1: 27/3=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,27/3)
print(solve(Eq1,x))
We got 9 from sympy, so the answer is 9.",,9.0,1
539, Nancy was planting vegetables in her garden. She started with 52 seeds and planted 28 of them in the big garden and in each of her small gardens put 4 seeds each. How many small gardens did Nancy have? ,6.0,".
A: mapping:{x: small gardens Nancy have}
Nancy started with 52 seeds. She planted 28 in the big garden and 4 in each small garden.
Eq1: 52-28=4*x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(52-28,4*x)
print(solve(Eq1,x))
We got 6 from sympy, so the answer is 6.",,6.0,1
540," Will had 83 dollars. If he spent 47 bucks on a new game, how many 4 dollar toys could he buy with the money he had left? ",9.0,"
A: mapping:{x: 4 dollar toys he could buy}
Will had 83 dollars. If he spent 47 bucks on a new game, the money he had left is 83-47
Eq1: (83-47)/4=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,(83-47)/4)
print(solve(Eq1,x))
We got 8 from sympy, so the answer is 8.",,8.0,1
541, Bianca was planting vegetables in her garden. She started with 52 seeds and planted 40 of them in the big garden and in each of her small gardens put 2 seeds each. How many small gardens did Bianca have? ,6.0,".
A: mapping:{x: small gardens did Bianca have}
Bianca started with 52 seeds. 40 were planted in the big garden, and 2 were planted in each small garden. 
Eq1: 52-40=2x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(52-40,2x)
print(solve(Eq1,x))
We got 6 from sympy, so the answer is 6.",,6.0,1
542," A waiter had 21 customers in his section. If 12 of them left and the rest of his tables had 3 people at each table, how many tables did he have? ",3.0,"
A: mapping:{x: tables did he have}
The waiter had 21 customers in his section. If 12 of them left, then he would have 9 customers left. 9 customers divided by 3 people per table would be 3 tables.
Eq1: x=9/3
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,9/3)
print(solve(Eq1,x))
We got 3 from sympy, so the answer is 3.",,3.0,1
543," There are 25 students trying out for the school's trivia teams. If 15 of them didn't get picked for the team and the rest were put into 2 groups, how many students would be in each group? ",5.0,"
A: mapping:{x: students in each group}
There are 25 students trying out. 15 of them did not get picked. 
Eq1: x=25-15
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,25-15)
print(solve(Eq1,x))
We got 10 from sympy, so the answer is 10.",,10.0,1
544," The cafeteria had 47 apples. For lunch they handed out 27 to students and decided to use the rest to make pies. If each pie takes 4 apples, how many pies could they make? ",5.0,"
A: mapping:{x: pies they could make}
The cafeteria had 47 apples. 27 were given to students, and the rest were used to make pies.
Eq1: (47-27)/4=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq((47-27)/4,x)
print(solve(Eq1,x))
We got 5 from sympy, so the answer is 5.",,5.0,1
545," Megan baked 68 cupcakes for her school's bake sale. If her brother, Todd, ate 32 of them how many packages could she make if she put 6 cupcake in each package? ",6.0,"
A: mapping:{x:packages she could make}
Megan baked 68 cupcakes. Todd ate 32 of them. 
Eq1: 68-32=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,68-32)
print(solve(Eq1,x))
We got 36 from sympy, so the answer is 36.",,36.0,1
546, A store had 120 coloring books in stock. They ended up putting them on sale and getting rid of 39 of them. The put the ones they still had onto shelves with 9 on each shelf. How many shelves did they use? ,9.0,"
A: mapping:{x: shelves they use}
A store had 120 coloring books in stock. They ended up putting them on sale and getting rid of 39 of them. The put the ones they still had onto shelves with 9 on each shelf.
Eq1: x=120-39/9
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,120-39/9)
print(solve(Eq1,x))
We got 13 from sympy, so the answer is 13.",,13.0,1
547, Isabel uploaded 25 pictures to Facebook. She put 10 pics into one album and put the rest into 5 different albums. How many pictures were in each album? ,3.0,"
A: mapping:{x: pictures were in each album}
Isabel uploaded 25 pictures. 10 pics into one album and the rest into 5 different albums.
Eq1: 25-10=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,25-10)
print(solve(Eq1,x))
We got 15 from sympy, so the answer is 15.",,15.0,1
548," Sarah had 60 homework problems. She finished 20 of them but still had 5 pages of problems to do. If each page has the same number of problems on it, how many problems are on each page? ",8.0,"
A: mapping:{x: problems on each page}
Sarah had 60 homework problems. She finished 20 of them but still had 5 pages of problems to do.
Eq1: 60-20=5*x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,60-20)
print(solve(Eq1,x))
We got 8 from sympy, so the answer is 8.",,8.0,1
549," Mike made 42 dollars mowing lawns over the summer. If he spent 10 dollars buying new mower blades, how many 8 dollar games could he buy with the money he had left? ",4.0,"
A: mapping:{x:games he could buy}
Mike made 42 dollars mowing lawns. 10 dollars were spent on new mower blades.
Eq1: 42-10=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,42-10)
print(solve(Eq1,x))
We got 32 from sympy, so the answer is 32.",,32.0,1
550," Will had 59 pieces of clothing to wash. He put 32 of them in one load, but decided to split the rest into 9 equal loads. How many pieces of clothing could go in each of the small loads? ",3.0,"
A: mapping:{x: pieces of clothing in each of the small loads}
Will had 59 pieces of clothing to wash. He put 32 of them in one load, which leaves 27. 9 loads will be 27/9
Eq1: 27/9=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,27/9)
print(solve(Eq1,x))
We got 3 from sympy, so the answer is 3.",,3.0,1
551," Oliver made 35 dollars mowing lawns over the summer. If he spent 7 dollars buying new mower blades, how many 4 dollar games could he buy with the money he had left? ",7.0,"
A: mapping:{x: 4 dollar games he could buy}
Oliver made 35 dollars mowing lawns. If he spent 7 dollars buying new mower blades, he would have 
Eq1: 35-7=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,35-7)
print(solve(Eq1,x))
We got 28 from sympy, so the answer is 28.",,28.0,1
552, Emily was planting vegetables in her garden. She started with 42 seeds and planted 36 of them in the big garden and in each of her small gardens put 2 seeds each. How many small gardens did Emily have? ,3.0,".
A: mapping:{x: small gardens}
Emily started with 42 seeds. She planted 36 of them in the big garden and put 2 seeds in each of her small gardens.
Eq1: 42-36=2x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,42-36)
print(solve(Eq1,x))
We got 3 from sympy, so the answer is 3.",,3.0,1
553," There are 17 students trying out for the school's trivia teams. If 5 of them didn't get picked for the team and the rest were put into 3 groups, how many students would be in each group? ",4.0,"
A: mapping:{x: students in each group}
17 students trying out. 5 didn't make it. The rest were put into 3 groups.
Eq1: (17-5)/3=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq((17-5)/3,x)
print(solve(Eq1,x))
We got 4 from sympy, so the answer is 4.",,4.0,1
554," Katie's team won their dodgeball game and scored 12 points total. If Katie scored 4 of the points and everyone else scored 4 points each, how many players were on her team? ",2.0,"
A: mapping:{x: players on her team}
Katie's team won and scored 12 points total. Katie scored 4 points and everyone else scored 4 points each. 
Eq1: 4+(x-1)*4=12
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(4+(x-1)*4,12)
print(solve(Eq1,x))
We got 4 from sympy, so the answer is 4.",,4.0,1
555," Megan baked 71 cupcakes for her school's bake sale. If her brother, Todd, ate 43 of them how many packages could she make if she put 7 cupcake in each package? ",4.0,"
A: mapping:{x:packages she could make}
Megan baked 71 cupcakes. Todd ate 43 of them. 
Eq1: 71-43=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,71-43)
print(solve(Eq1,x))
We got 28 from sympy, so the answer is 28.",,28.0,1
556, Wendy uploaded 45 pictures to Facebook. She put 27 pics into one album and put the rest into 9 different albums. How many pictures were in each album? ,2.0,"
A: mapping:{x: pictures in each album}
Wendy uploaded 45 pictures. 27 in one album, 9 different albums.
Eq1: x=45-27
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,45-27)
print(solve(Eq1,x))
We got 18 from sympy, so the answer is 18.",,18.0,1
557, A store had 86 coloring books in stock. They ended up putting them on sale and getting rid of 37 of them. The put the ones they still had onto shelves with 7 on each shelf. How many shelves did they use? ,7.0,"
A: mapping:{x: shelves they use}
A store had 86 coloring books in stock. They ended up putting them on sale and getting rid of 37 of them. The put the ones they still had onto shelves with 7 on each shelf.
Eq1: x=86-37/7
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,86-37/7)
print(solve(Eq1,x))
We got 11.571428571428571 from sympy, so the answer is 11.571428571428571.",,11.571428571428571,1
558," The cafeteria had 50 apples. For lunch they handed out 5 to students and decided to use the rest to make pies. If each pie takes 5 apples, how many pies could they make? ",9.0,"
A: mapping:{x:pies they could make}
The cafeteria had 50 apples. 5 were given to students, and the rest were used to make pies. 
Eq1: 50-5=45
Eq2: 45/5=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,50-5)
Eq2 = Eq(x,45/5)
print(solve(Eq2,x))
We got 9 from sympy, so the answer is 9.",,9.0,1
559," Nancy had 101 homework problems. She finished 47 of them but still had 6 pages of problems to do. If each page has the same number of problems on it, how many problems are on each page? ",9.0,"
A: mapping:{x: number of problems on each page}
Nancy had 101 homework problems. She finished 47 of them but still had 6 pages of problems to do.
Eq1: 101-47=6*x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,101-47)
print(solve(Eq1,x))
We got 18 from sympy, so the answer is 18.",,18.0,1
560, Paige had 27 files on her computer. She deleted 9 of them and put the rest into folders with 6 files in each one. How many folders did Paige end up with? ,3.0,"
A: mapping:{x: folders did Paige end up with}
Paige had 27 files, deleted 9, and put the rest into folders with 6 files in each.
Eq1: x=27-9/6
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,27-9/6)
print(solve(Eq1,x))
We got 4.5 from sympy, so the answer is 4.5.",,4.5,1
561, For Halloween Bianca received 78 pieces of candy. She ate 30 pieces then placed the rest into piles with 8 in each pile. How many piles could she make? ,6.0,"
A: mapping:{x:piles she could make}
Bianca received 78 pieces of candy. She ate 30 pieces then placed the rest into piles with 8 in each pile. 
Eq1: 78-30=8x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,78-30)
print(solve(Eq1,x))
We got 18 from sympy, so the answer is 18.",,18.0,1
562," A company invited 45 people to a luncheon, but 35 of them didn't show up. If the tables they had held 2 people each, how many tables do they need? ",5.0,"
A: mapping:{x: tables they need}
45 people were invited, but 35 of them didn't show up. 
Eq1: 45-35=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,45-35)
print(solve(Eq1,x))
We got 10 from sympy, so the answer is 10.",,10.0,1
563, Haley uploaded 65 pictures to Facebook. She put 17 pics into one album and put the rest into 6 different albums. How many pictures were in each album? ,8.0,"
A: mapping:{x: pictures were in each album}
Haley uploaded 65 pictures. 17 pics into one album and the rest into 6 different albums.
Eq1: 65-17=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,65-17)
print(solve(Eq1,x))
We got 48 from sympy, so the answer is 48.",,48.0,1
