,question,answer,response,mapping,response_answer,equations
434," A painter needed to paint c0 rooms in a building. Each room takes c1 hours to paint. If he already painted c2 rooms, how much longer will he take to paint the rest? ",32.0,"Solve the problem step by step:

Information from question:

total_rooms = c0
hours_per_room = c1
rooms_painted = c2

1. Subtract the number of rooms already painted from the total number of rooms to calculate the number of rooms left to paint. Let rooms_left be the number of rooms left to paint,
rooms_left = total_rooms - rooms_painted

2. Multiply the number of hours per room by the number of rooms left to paint to calculate the total number of hours needed to paint the remaining rooms. Let total_hours be the total number of hours needed,
total_hours = rooms_left * hours_per_room

answer = total_hours","{'c0': 9.0, 'c1': 8.0, 'c2': 5.0}",32.0,"['total_rooms = c0', 'hours_per_room = c1', 'rooms_painted = c2', 'rooms_left = total_rooms - rooms_painted', 'total_hours = rooms_left * hours_per_room', 'answer = total_hours']"
435," Each chocolate bar in a box cost $c0. If a box had c1 bars total and Emily sold all but c2 bars, how much money would she have made? ",20.0,"Solve the problem step by step:

Information from question:

cost_per_chocolate_bar = c0
total_bars_in_box = c1
bars_left_in_box = c2

1. Subtract the number of bars left in the box from the total number of bars to calculate the number of bars sold. Let bars_sold be the number of bars sold,
bars_sold = total_bars_in_box - bars_left_in_box

2. Multiply the cost per chocolate bar by the number of bars sold to calculate the total money made. Let money_made be the total money made,
money_made = cost_per_chocolate_bar * bars_sold

answer = money_made","{'c0': 4.0, 'c1': 8.0, 'c2': 3.0}",20.0,"['cost_per_chocolate_bar = c0', 'total_bars_in_box = c1', 'bars_left_in_box = c2', 'bars_sold = total_bars_in_box - bars_left_in_box', 'money_made = cost_per_chocolate_bar * bars_sold', 'answer = money_made']"
436," At lunch a waiter had c0 customers and c1 of them didn't leave a tip. If he got $c2 each from the ones who did tip, how much money did he earn? ",15.0,"Solve the problem step by step:

Information from question:

total_customers = c0
customers_without_tip = c1
tip_amount = c2

1. Subtract the number of customers who didn't leave a tip from the total number of customers to calculate the number of customers who did leave a tip. Let customers_with_tip be the number of customers who left a tip,
customers_with_tip = total_customers - customers_without_tip

2. Multiply the tip amount by the number of customers who left a tip to calculate the total amount of money earned from tips. Let total_tip be the total amount of money earned from tips,
total_tip = customers_with_tip * tip_amount

answer = total_tip","{'c0': 10.0, 'c1': 5.0, 'c2': 3.0}",15.0,"['total_customers = c0', 'customers_without_tip = c1', 'tip_amount = c2', 'customers_with_tip = total_customers - customers_without_tip', 'total_tip = customers_with_tip * tip_amount', 'answer = total_tip']"
437," A worksheet had c0 problems on it. If a teacher had c1 worksheets to grade and had already graded c2 of them, how many more problems does she have to grade? ",16.0,"Solve the problem step by step:

Information from question:

total_problems = c0
worksheets_to_grade = c1
worksheets_graded = c2

1. Multiply the number of worksheets to grade by the number of problems on each worksheet to calculate the total number of problems. Let total_problems_to_grade be the total number of problems to grade,
total_problems_to_grade = total_problems * worksheets_to_grade

2. Subtract the number of problems already graded from the total number of problems to calculate the number of problems left to grade.
problems_left_to_grade = total_problems_to_grade - (total_problems * worksheets_graded)

answer = problems_left_to_grade","{'c0': 4.0, 'c1': 9.0, 'c2': 5.0}",16.0,"['total_problems = c0', 'worksheets_to_grade = c1', 'worksheets_graded = c2', 'total_problems_to_grade = total_problems * worksheets_to_grade', 'problems_left_to_grade = total_problems_to_grade - (total_problems * worksheets_graded)', 'answer = problems_left_to_grade']"
438," Will invited c0 friends to a birthday party, but c1 couldn't come. If he wanted to buy enough cupcakes so each person could have exactly c2, how many should he buy? ",40.0,"Solve the problem step by step:

Information from question:

number_of_friends_invited = c0
number_of_friends_unable_to_come = c1
cupcakes_per_person = c2

1. Subtract the number of friends unable to come from the number of friends invited to calculate the number of friends who will attend the party. Let number_of_friends_attending be the number of friends attending the party,
number_of_friends_attending = number_of_friends_invited - number_of_friends_unable_to_come

2. Multiply the number of cupcakes each person should have by the number of friends attending the party to calculate the total number of cupcakes needed.
total_cupcakes_needed = cupcakes_per_person * number_of_friends_attending

answer = total_cupcakes_needed","{'c0': 9.0, 'c1': 4.0, 'c2': 8.0}",40.0,"['number_of_friends_invited = c0', 'number_of_friends_unable_to_come = c1', 'cupcakes_per_person = c2', 'number_of_friends_attending = number_of_friends_invited - number_of_friends_unable_to_come', 'total_cupcakes_needed = cupcakes_per_person * number_of_friends_attending', 'answer = total_cupcakes_needed']"
439," A magician was selling magic card decks for c0 dollars each. If he started with c1 decks and by the end of the day he had c2 left, how much money did he earn? ",45.0,"Solve the problem step by step:

Information from question:

price_per_deck = c0
starting_decks = c1
ending_decks = c2

1. Subtract the number of ending decks from the number of starting decks to calculate the number of decks sold. Let decks_sold be the number of decks sold,
decks_sold = starting_decks - ending_decks

2. Multiply the price per deck by the number of decks sold to calculate the total money earned. Let money_earned be the total money earned,
money_earned = price_per_deck * decks_sold

answer = money_earned","{'c0': 9.0, 'c1': 12.0, 'c2': 7.0}",45.0,"['price_per_deck = c0', 'starting_decks = c1', 'ending_decks = c2', 'decks_sold = starting_decks - ending_decks', 'money_earned = price_per_deck * decks_sold', 'answer = money_earned']"
440," A chef needs to cook c0 potatoes. He has already cooked c1. If each potato takes c2 minutes to cook, how long will it take him to cook the rest? ",6.0,"Solve the problem step by step:

Information from question:

total_potatoes = c0
cooked_potatoes = c1
time_per_potato = c2

1. Subtract the number of potatoes already cooked from the total number of potatoes to calculate the number of potatoes left to cook. Let potatoes_left be the number of potatoes left to cook,
potatoes_left = total_potatoes - cooked_potatoes

2. Multiply the number of potatoes left to cook by the time it takes to cook each potato to calculate the total time needed to cook the remaining potatoes. Let total_time be the total time needed to cook the remaining potatoes,
total_time = potatoes_left * time_per_potato

answer = total_time","{'c0': 9.0, 'c1': 7.0, 'c2': 3.0}",6.0,"['total_potatoes = c0', 'cooked_potatoes = c1', 'time_per_potato = c2', 'potatoes_left = total_potatoes - cooked_potatoes', 'total_time = potatoes_left * time_per_potato', 'answer = total_time']"
441," A magician was selling magic card decks for c0 dollars each. If he started with c1 decks and by the end of the day he had c2 left, how much money did he earn? ",45.0,"Solve the problem step by step:

Information from question:

price_per_deck = c0
starting_decks = c1
ending_decks = c2

1. Subtract the number of ending decks from the number of starting decks to calculate the number of decks sold. Let decks_sold be the number of decks sold,
decks_sold = starting_decks - ending_decks

2. Multiply the price per deck by the number of decks sold to calculate the total money earned. Let money_earned be the total money earned,
money_earned = price_per_deck * decks_sold

answer = money_earned","{'c0': 5.0, 'c1': 14.0, 'c2': 5.0}",45.0,"['price_per_deck = c0', 'starting_decks = c1', 'ending_decks = c2', 'decks_sold = starting_decks - ending_decks', 'money_earned = price_per_deck * decks_sold', 'answer = money_earned']"
442," Each chocolate bar in a box cost $c0. If a box had c1 bars total and Wendy sold all but c2 bars, how much money would she have made? ",18.0,"Solve the problem step by step:

Information from question:

cost_per_chocolate_bar = c0
total_bars_in_box = c1
bars_left_unsold = c2

1. Subtract the number of bars left unsold from the total number of bars to calculate the number of bars sold. Let bars_sold be the number of bars sold,
bars_sold = total_bars_in_box - bars_left_unsold

2. Multiply the cost per chocolate bar by the number of bars sold to calculate the total money made. Let money_made be the total money made,
money_made = cost_per_chocolate_bar * bars_sold

answer = money_made","{'c0': 3.0, 'c1': 9.0, 'c2': 3.0}",18.0,"['cost_per_chocolate_bar = c0', 'total_bars_in_box = c1', 'bars_left_unsold = c2', 'bars_sold = total_bars_in_box - bars_left_unsold', 'money_made = cost_per_chocolate_bar * bars_sold', 'answer = money_made']"
443," A painter needed to paint c0 rooms in a building. Each room takes c1 hours to paint. If he already painted c2 rooms, how much longer will he take to paint the rest? ",24.0,"Solve the problem step by step:

Information from question:

total_rooms = c0
hours_per_room = c1
rooms_painted = c2

1. Subtract the number of rooms already painted from the total number of rooms to calculate the number of rooms left to paint. Let rooms_left be the number of rooms left to paint,
rooms_left = total_rooms - rooms_painted

2. Multiply the number of hours per room by the number of rooms left to paint to calculate the total number of hours needed to paint the remaining rooms. Let total_hours be the total number of hours needed,
total_hours = rooms_left * hours_per_room

answer = total_hours","{'c0': 12.0, 'c1': 3.0, 'c2': 4.0}",24.0,"['total_rooms = c0', 'hours_per_room = c1', 'rooms_painted = c2', 'rooms_left = total_rooms - rooms_painted', 'total_hours = rooms_left * hours_per_room', 'answer = total_hours']"
444," Adam bought c0 boxes of chocolate candy and gave c1 to his little brother. If each box has c2 pieces inside it, how many pieces did Adam still have? ",36.0,"Solve the problem step by step:

Information from question:

boxes_of_candy = c0
boxes_given_to_brother = c1
pieces_per_box = c2

1. Multiply the number of boxes given to his brother by the number of pieces in each box to calculate the total number of pieces given to his brother. Let total_pieces_given be the total number of pieces given to his brother,
total_pieces_given = boxes_given_to_brother * pieces_per_box

2. Multiply the number of boxes Adam has left by the number of pieces in each box to calculate the total number of pieces he still has. Let total_pieces_left be the total number of pieces he still has,
total_pieces_left = (boxes_of_candy - boxes_given_to_brother) * pieces_per_box

3. Add the total number of pieces given to his brother and the total number of pieces he still has to calculate the answer.
current_pieces = total_pieces_left + total_pieces_given

answer = current_pieces","{'c0': 13.0, 'c1': 7.0, 'c2': 6.0}",78.0,"['boxes_of_candy = c0', 'boxes_given_to_brother = c1', 'pieces_per_box = c2', 'total_pieces_given = boxes_given_to_brother * pieces_per_box', 'total_pieces_left = (boxes_of_candy - boxes_given_to_brother) * pieces_per_box', 'current_pieces = total_pieces_left + total_pieces_given', 'answer = current_pieces']"
445," At a restaurant each adult meal costs $c0 and kids eat free. If a group of c1 people came in and c2 were kids, how much would it cost for the group to eat? ",28.0,"Solve the problem step by step:

Information from question:

adult_meal_cost = c0
total_people = c1
number_of_kids = c2

1. Subtract the number of kids from the total number of people to calculate the number of adults. Let number_of_adults be the number of adults,
number_of_adults = total_people - number_of_kids

2. Multiply the number of adults by the cost of each adult meal to calculate the total cost of adult meals. Let adult_meal_cost_total be the total cost of adult meals,
adult_meal_cost_total = number_of_adults * adult_meal_cost

answer = adult_meal_cost_total","{'c0': 7.0, 'c1': 13.0, 'c2': 9.0}",28.0,"['adult_meal_cost = c0', 'total_people = c1', 'number_of_kids = c2', 'number_of_adults = total_people - number_of_kids', 'adult_meal_cost_total = number_of_adults * adult_meal_cost', 'answer = adult_meal_cost_total']"
446," A trivia team had c0 members total, but during a game c1 members didn't show up. If each member that did show up scored c2 points, how many points were scored total? ",20.0,"Solve the problem step by step:

Information from question:

total_members = c0
members_not_showing_up = c1
points_per_member = c2

1. Subtract the number of members not showing up from the total number of members to calculate the number of members who did show up. Let members_showing_up be the number of members who showed up,
members_showing_up = total_members - members_not_showing_up

2. Multiply the number of members who showed up by the number of points each member scored to calculate the total number of points scored.
total_points = members_showing_up * points_per_member

answer = total_points","{'c0': 7.0, 'c1': 2.0, 'c2': 4.0}",20.0,"['total_members = c0', 'members_not_showing_up = c1', 'points_per_member = c2', 'members_showing_up = total_members - members_not_showing_up', 'total_points = members_showing_up * points_per_member', 'answer = total_points']"
447," Kaleb had c0 video games but c1 of them weren't working. If he wanted to sell the working games for $c2 each, how much money could he earn? ",12.0,"Solve the problem step by step:

Information from question:

original_games = c0
non_working_games = c1
price_per_working_game = c2

1. Subtract the number of non-working games from the original number of games to calculate the number of working games. Let working_games be the number of working games,
working_games = original_games - non_working_games

2. Multiply the number of working games by the price per working game to calculate the total amount of money Kaleb could earn. Let total_earnings be the total amount of money he could earn,
total_earnings = working_games * price_per_working_game

answer = total_earnings","{'c0': 10.0, 'c1': 8.0, 'c2': 6.0}",12.0,"['original_games = c0', 'non_working_games = c1', 'price_per_working_game = c2', 'working_games = original_games - non_working_games', 'total_earnings = working_games * price_per_working_game', 'answer = total_earnings']"
448," April's discount flowers was having a sale where each rose was c0 dollars. If April started with c1 roses and had c2 roses left, how much money did she earn? ",35.0,"Solve the problem step by step:

Information from question:

price_per_rose = c0
starting_roses = c1
ending_roses = c2

1. Subtract the number of ending roses from the number of starting roses to calculate the number of roses sold. Let roses_sold be the number of roses sold,
roses_sold = starting_roses - ending_roses

2. Multiply the number of roses sold by the price per rose to calculate the total money earned. Let money_earned be the total money earned,
money_earned = roses_sold * price_per_rose

answer = money_earned","{'c0': 7.0, 'c1': 9.0, 'c2': 4.0}",35.0,"['price_per_rose = c0', 'starting_roses = c1', 'ending_roses = c2', 'roses_sold = starting_roses - ending_roses', 'money_earned = roses_sold * price_per_rose', 'answer = money_earned']"
449," At lunch a waiter had c0 customers and c1 of them didn't leave a tip. If he got $c2 each from the ones who did tip, how much money did he earn? ",32.0,"Solve the problem step by step:

Information from question:

total_customers = c0
customers_without_tip = c1
tip_amount = c2

1. Subtract the number of customers who didn't leave a tip from the total number of customers to calculate the number of customers who did leave a tip. Let customers_with_tip be the number of customers who left a tip,
customers_with_tip = total_customers - customers_without_tip

2. Multiply the tip amount by the number of customers who left a tip to calculate the total amount of money earned from tips. Let total_tip be the total amount of money earned from tips,
total_tip = customers_with_tip * tip_amount

answer = total_tip","{'c0': 9.0, 'c1': 5.0, 'c2': 8.0}",32.0,"['total_customers = c0', 'customers_without_tip = c1', 'tip_amount = c2', 'customers_with_tip = total_customers - customers_without_tip', 'total_tip = customers_with_tip * tip_amount', 'answer = total_tip']"
450," A new building needed c0 windows. The builder had already installed c1 of them. If it takes c2 hours to install each window, how long will it take him to install the rest? ",48.0,"Solve the problem step by step:

Information from question:

total_windows = c0
windows_installed = c1
time_per_window = c2

1. Subtract the number of windows already installed from the total number of windows to calculate the number of windows left to install. Let windows_left be the number of windows left to install,
windows_left = total_windows - windows_installed

2. Multiply the time it takes to install each window by the number of windows left to install to calculate the total time needed to install the remaining windows. Let total_time be the total time needed to install the remaining windows,
total_time = windows_left * time_per_window

answer = total_time","{'c0': 14.0, 'c1': 8.0, 'c2': 8.0}",48.0,"['total_windows = c0', 'windows_installed = c1', 'time_per_window = c2', 'windows_left = total_windows - windows_installed', 'total_time = windows_left * time_per_window', 'answer = total_time']"
451," Bianca earned c0 points for each bag of cans she recycled. If she had c1 bags, but didn't recycle c2 of them, how many points would she have earned? ",45.0,"Solve the problem step by step:

Information from question:

points_per_bag = c0
total_bags = c1
unrecycled_bags = c2

1. Subtract the number of unrecycled bags from the total number of bags to calculate the number of bags recycled. Let recycled_bags be the number of bags recycled,
recycled_bags = total_bags - unrecycled_bags

2. Multiply the number of points earned per bag by the number of bags recycled to calculate the total points earned. Let total_points be the total points earned,
total_points = points_per_bag * recycled_bags

answer = total_points","{'c0': 5.0, 'c1': 17.0, 'c2': 8.0}",45.0,"['points_per_bag = c0', 'total_bags = c1', 'unrecycled_bags = c2', 'recycled_bags = total_bags - unrecycled_bags', 'total_points = points_per_bag * recycled_bags', 'answer = total_points']"
452," A chef needs to cook c0 potatoes. He has already cooked c1. If each potato takes c2 minutes to cook, how long will it take him to cook the rest? ",72.0,"Solve the problem step by step:

Information from question:

total_potatoes = c0
cooked_potatoes = c1
time_per_potato = c2

1. Subtract the number of potatoes already cooked from the total number of potatoes to calculate the number of potatoes left to cook. Let potatoes_left be the number of potatoes left to cook,
potatoes_left = total_potatoes - cooked_potatoes

2. Multiply the number of potatoes left to cook by the time it takes to cook each potato to calculate the total time needed to cook the remaining potatoes. Let total_time be the total time needed to cook the remaining potatoes,
total_time = potatoes_left * time_per_potato

answer = total_time","{'c0': 15.0, 'c1': 6.0, 'c2': 8.0}",72.0,"['total_potatoes = c0', 'cooked_potatoes = c1', 'time_per_potato = c2', 'potatoes_left = total_potatoes - cooked_potatoes', 'total_time = potatoes_left * time_per_potato', 'answer = total_time']"
453," Henry had c0 action figures, but needed c1 total for a complete collection. If each one costs $c2, how much money would he need to finish his collection? ",30.0,"Solve the problem step by step:

Information from question:

current_action_figures = c0
total_action_figures_needed = c1
cost_per_action_figure = c2

1. Subtract the number of action figures Henry currently has from the total number of action figures he needs to calculate how many more he needs to buy. Let action_figures_needed be the number of action figures he needs to buy,
action_figures_needed = total_action_figures_needed - current_action_figures

2. Multiply the number of action figures needed by the cost per action figure to calculate the total cost of buying the remaining action figures.
total_cost = action_figures_needed * cost_per_action_figure

answer = total_cost","{'c0': 3.0, 'c1': 8.0, 'c2': 6.0}",30.0,"['current_action_figures = c0', 'total_action_figures_needed = c1', 'cost_per_action_figure = c2', 'action_figures_needed = total_action_figures_needed - current_action_figures', 'total_cost = action_figures_needed * cost_per_action_figure', 'answer = total_cost']"
454," John earned c0 dollars for each lawn he mowed. If he had c1 lawns to mow, but forgot to mow c2 of them, how much money did he actually earn? ",64.0,"Solve the problem step by step:

Information from question:

earnings_per_lawn = c0
total_lawns_to_mow = c1
lawn_forgotten = c2

1. Subtract the number of lawns forgotten from the total number of lawns to mow to calculate the number of lawns actually mowed. Let lawns_mowed be the number of lawns actually mowed,
lawns_mowed = total_lawns_to_mow - lawn_forgotten

2. Multiply the earnings per lawn by the number of lawns actually mowed to calculate the total earnings.
total_earnings = earnings_per_lawn * lawns_mowed

answer = total_earnings","{'c0': 8.0, 'c1': 15.0, 'c2': 7.0}",64.0,"['earnings_per_lawn = c0', 'total_lawns_to_mow = c1', 'lawn_forgotten = c2', 'lawns_mowed = total_lawns_to_mow - lawn_forgotten', 'total_earnings = earnings_per_lawn * lawns_mowed', 'answer = total_earnings']"
455," There were c0 friends playing a video game online when c1 players quit. If each player left had c2 lives, how many lives did they have total? ",24.0,"Solve the problem step by step:

Information from question:

original_players = c0
players_quit = c1
lives_per_player = c2

1. Multiply the number of players who quit by the number of lives each player had to calculate the total number of lives lost. Let total_lives_lost be the total number of lives lost,
total_lives_lost = players_quit * lives_per_player

2. Multiply the number of players remaining by the number of lives each player had to calculate the total number of lives remaining. Let total_lives_remaining be the total number of lives remaining,
total_lives_remaining = (original_players - players_quit) * lives_per_player

3. Add the total number of lives remaining and the total number of lives lost to calculate the answer.
total_lives = total_lives_remaining + total_lives_lost

answer = total_lives","{'c0': 10.0, 'c1': 7.0, 'c2': 8.0}",80.0,"['original_players = c0', 'players_quit = c1', 'lives_per_player = c2', 'total_lives_lost = players_quit * lives_per_player', 'total_lives_remaining = (original_players - players_quit) * lives_per_player', 'total_lives = total_lives_remaining + total_lives_lost', 'answer = total_lives']"
456," In a video game, each enemy defeated gives you c0 points. If a level has c1 enemies total and you destroy all but c2 of them, how many points would you earn? ",40.0,"Solve the problem step by step:

Information from question:

points_per_enemy = c0
total_enemies = c1
enemies_defeated = c1 - c2

1. Multiply the number of enemies defeated by the points earned per enemy to calculate the total points earned. Let total_points be the total points earned,
total_points = points_per_enemy * enemies_defeated

answer = total_points","{'c0': 8.0, 'c1': 7.0, 'c2': 2.0}",40.0,"['points_per_enemy = c0', 'total_enemies = c1', 'enemies_defeated = c1 - c2', 'total_points = points_per_enemy * enemies_defeated', 'answer = total_points']"
457," A painter needed to paint c0 rooms in a building. Each room takes c1 hours to paint. If he already painted c2 rooms, how much longer will he take to paint the rest? ",63.0,"Solve the problem step by step:

Information from question:

total_rooms = c0
hours_per_room = c1
rooms_painted = c2

1. Subtract the number of rooms already painted from the total number of rooms to calculate the number of rooms left to paint. Let rooms_left be the number of rooms left to paint,
rooms_left = total_rooms - rooms_painted

2. Multiply the number of hours per room by the number of rooms left to paint to calculate the total number of hours needed to paint the remaining rooms. Let total_hours be the total number of hours needed,
total_hours = rooms_left * hours_per_room

answer = total_hours","{'c0': 11.0, 'c1': 7.0, 'c2': 2.0}",63.0,"['total_rooms = c0', 'hours_per_room = c1', 'rooms_painted = c2', 'rooms_left = total_rooms - rooms_painted', 'total_hours = rooms_left * hours_per_room', 'answer = total_hours']"
458," Dave had c0 video games but c1 of them weren't working. If he wanted to sell the working games for $c2 each, how much money could he earn? ",32.0,"Solve the problem step by step:

Information from question:

original_games = c0
non_working_games = c1
price_per_working_game = c2

1. Subtract the number of non-working games from the original number of games to calculate the number of working games. Let working_games be the number of working games,
working_games = original_games - non_working_games

2. Multiply the number of working games by the price per working game to calculate the total amount of money he could earn. Let money_earned be the total amount of money he could earn,
money_earned = working_games * price_per_working_game

answer = money_earned","{'c0': 10.0, 'c1': 2.0, 'c2': 4.0}",32.0,"['original_games = c0', 'non_working_games = c1', 'price_per_working_game = c2', 'working_games = original_games - non_working_games', 'money_earned = working_games * price_per_working_game', 'answer = money_earned']"
459," A worksheet had c0 problems on it. If a teacher had c1 worksheets to grade and had already graded c2 of them, how many more problems does she have to grade? ",32.0,"Solve the problem step by step:

Information from question:

total_problems = c0
worksheets_to_grade = c1
worksheets_graded = c2

1. Multiply the number of worksheets to grade by the number of problems on each worksheet to calculate the total number of problems. Let total_problems_to_grade be the total number of problems to grade,
total_problems_to_grade = total_problems * worksheets_to_grade

2. Subtract the number of problems already graded from the total number of problems to calculate the number of problems left to grade.
problems_left_to_grade = total_problems_to_grade - (total_problems * worksheets_graded)

answer = problems_left_to_grade","{'c0': 4.0, 'c1': 16.0, 'c2': 8.0}",32.0,"['total_problems = c0', 'worksheets_to_grade = c1', 'worksheets_graded = c2', 'total_problems_to_grade = total_problems * worksheets_to_grade', 'problems_left_to_grade = total_problems_to_grade - (total_problems * worksheets_graded)', 'answer = problems_left_to_grade']"
460," A worksheet had c0 problems on it. If a teacher had c1 worksheets to grade and had already graded c2 of them, how many more problems does she have to grade? ",14.0,"Solve the problem step by step:

Information from question:

total_problems = c0
worksheets_to_grade = c1
worksheets_graded = c2

1. Multiply the number of worksheets to grade by the number of problems on each worksheet to calculate the total number of problems. Let total_problems_to_grade be the total number of problems to grade,
total_problems_to_grade = total_problems * worksheets_to_grade

2. Subtract the number of problems already graded from the total number of problems to calculate the number of problems left to grade.
problems_left_to_grade = total_problems_to_grade - (total_problems * worksheets_graded)

answer = problems_left_to_grade","{'c0': 2.0, 'c1': 14.0, 'c2': 7.0}",14.0,"['total_problems = c0', 'worksheets_to_grade = c1', 'worksheets_graded = c2', 'total_problems_to_grade = total_problems * worksheets_to_grade', 'problems_left_to_grade = total_problems_to_grade - (total_problems * worksheets_graded)', 'answer = problems_left_to_grade']"
461," April's discount flowers was having a sale where each rose was c0 dollars. If April started with c1 roses and had c2 roses left, how much money did she earn? ",36.0,"Solve the problem step by step:

Information from question:

price_per_rose = c0
starting_roses = c1
remaining_roses = c2

1. Subtract the number of remaining roses from the number of starting roses to calculate how many roses were sold. Let sold_roses be the number of roses sold,
sold_roses = starting_roses - remaining_roses

2. Multiply the number of roses sold by the price per rose to calculate the total amount of money earned. Let total_earned be the total amount of money earned,
total_earned = sold_roses * price_per_rose

answer = total_earned","{'c0': 4.0, 'c1': 13.0, 'c2': 4.0}",36.0,"['price_per_rose = c0', 'starting_roses = c1', 'remaining_roses = c2', 'sold_roses = starting_roses - remaining_roses', 'total_earned = sold_roses * price_per_rose', 'answer = total_earned']"
462," At a restaurant each adult meal costs $c0 and kids eat free. If a group of c1 people came in and c2 were kids, how much would it cost for the group to eat? ",35.0,"Solve the problem step by step:

Information from question:

adult_meal_cost = c0
total_people = c1
number_of_kids = c2

1. Subtract the number of kids from the total number of people to calculate the number of adults. Let number_of_adults be the number of adults,
number_of_adults = total_people - number_of_kids

2. Multiply the number of adults by the cost of each adult meal to calculate the total cost of adult meals. Let adult_meal_cost_total be the total cost of adult meals,
adult_meal_cost_total = number_of_adults * adult_meal_cost

answer = adult_meal_cost_total","{'c0': 5.0, 'c1': 15.0, 'c2': 8.0}",35.0,"['adult_meal_cost = c0', 'total_people = c1', 'number_of_kids = c2', 'number_of_adults = total_people - number_of_kids', 'adult_meal_cost_total = number_of_adults * adult_meal_cost', 'answer = adult_meal_cost_total']"
463," Zoe baked c0 brownies, but needed c1 total for her party. If she used c2 cups of flour on each one, how much cups of flour does she still need? ",42.0,"Solve the problem step by step:

Information from question:

baked_brownies = c0
total_brownies_needed = c1
flour_per_brownie = c2

1. Multiply the number of brownies needed by the amount of flour needed per brownie to calculate the total amount of flour needed. Let total_flour_needed be the total amount of flour needed,
total_flour_needed = total_brownies_needed * flour_per_brownie

2. Subtract the amount of flour used for the baked brownies from the total amount of flour needed to calculate the answer.
flour_still_needed = total_flour_needed - (baked_brownies * flour_per_brownie)

answer = flour_still_needed","{'c0': 5.0, 'c1': 11.0, 'c2': 7.0}",42.0,"['baked_brownies = c0', 'total_brownies_needed = c1', 'flour_per_brownie = c2', 'total_flour_needed = total_brownies_needed * flour_per_brownie', 'flour_still_needed = total_flour_needed - (baked_brownies * flour_per_brownie)', 'answer = flour_still_needed']"
464," A painter needed to paint c0 rooms in a building. Each room takes c1 hours to paint. If he already painted c2 rooms, how much longer will he take to paint the rest? ",20.0,"Solve the problem step by step:

Information from question:

total_rooms = c0
hours_per_room = c1
rooms_painted = c2

1. Subtract the number of rooms already painted from the total number of rooms to calculate the number of rooms left to paint. Let rooms_left be the number of rooms left to paint,
rooms_left = total_rooms - rooms_painted

2. Multiply the number of hours per room by the number of rooms left to paint to calculate the total number of hours needed to paint the remaining rooms. Let total_hours be the total number of hours needed,
total_hours = rooms_left * hours_per_room

answer = total_hours","{'c0': 6.0, 'c1': 5.0, 'c2': 2.0}",20.0,"['total_rooms = c0', 'hours_per_room = c1', 'rooms_painted = c2', 'rooms_left = total_rooms - rooms_painted', 'total_hours = rooms_left * hours_per_room', 'answer = total_hours']"
465," Each chocolate bar in a box cost $c0. If a box had c1 bars total and Vanessa sold all but c2 bars, how much money would she have made? ",16.0,"Solve the problem step by step:

Information from question:

cost_per_chocolate_bar = c0
total_bars_in_box = c1
bars_left_unsold = c2

1. Subtract the number of bars left unsold from the total number of bars to calculate the number of bars sold. Let bars_sold be the number of bars sold,
bars_sold = total_bars_in_box - bars_left_unsold

2. Multiply the cost per chocolate bar by the number of bars sold to calculate the total money made. Let money_made be the total money made,
money_made = cost_per_chocolate_bar * bars_sold

answer = money_made","{'c0': 4.0, 'c1': 11.0, 'c2': 7.0}",16.0,"['cost_per_chocolate_bar = c0', 'total_bars_in_box = c1', 'bars_left_unsold = c2', 'bars_sold = total_bars_in_box - bars_left_unsold', 'money_made = cost_per_chocolate_bar * bars_sold', 'answer = money_made']"
466," Gwen earned c0 points for each bag of cans she recycled. If she had c1 bags, but didn't recycle c2 of them, how many points would she have earned? ",16.0,"Solve the problem step by step:

Information from question:

points_per_bag = c0
total_bags = c1
unrecycled_bags = c2

1. Subtract the number of unrecycled bags from the total number of bags to calculate the number of bags that were recycled. Let recycled_bags be the number of bags that were recycled,
recycled_bags = total_bags - unrecycled_bags

2. Multiply the number of points earned per bag by the number of bags that were recycled to calculate the total number of points earned. Let total_points be the total number of points earned,
total_points = points_per_bag * recycled_bags

answer = total_points","{'c0': 8.0, 'c1': 4.0, 'c2': 2.0}",16.0,"['points_per_bag = c0', 'total_bags = c1', 'unrecycled_bags = c2', 'recycled_bags = total_bags - unrecycled_bags', 'total_points = points_per_bag * recycled_bags', 'answer = total_points']"
467," A new building needed c0 windows. The builder had already installed c1 of them. If it takes c2 hours to install each window, how long will it take him to install the rest? ",24.0,"Solve the problem step by step:

Information from question:

total_windows = c0
windows_installed = c1
time_per_window = c2

1. Subtract the number of windows already installed from the total number of windows to calculate the number of windows left to install. Let windows_left be the number of windows left to install,
windows_left = total_windows - windows_installed

2. Multiply the time it takes to install each window by the number of windows left to install to calculate the total time needed to install the remaining windows. Let total_time be the total time needed to install the remaining windows,
total_time = windows_left * time_per_window

answer = total_time","{'c0': 12.0, 'c1': 6.0, 'c2': 4.0}",24.0,"['total_windows = c0', 'windows_installed = c1', 'time_per_window = c2', 'windows_left = total_windows - windows_installed', 'total_time = windows_left * time_per_window', 'answer = total_time']"
